load_id,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status
LD-002425,CUST-005,ROUTE-09,2026-01-09,lumber,36107,206.63,16.23,delivered
LD-002426,CUST-001,ROUTE-01,2026-01-09,lumber,41896,539.26,49.68,delivered
LD-002427,CUST-005,ROUTE-09,2026-01-09,hardware,28085,230.33,21.43,delivered
LD-002428,CUST-002,ROUTE-04,2026-01-09,bagged feed,43968,417.93,33.64,delivered
LD-002429,CUST-002,ROUTE-03,2026-01-09,fertilizer,41107,435.53,46.12,delivered
LD-002430,CUST-006,ROUTE-07,2026-01-10,fertilizer,30113,431.45,43.44,delivered
LD-002431,CUST-003,ROUTE-05,2026-01-10,lumber,31964,618.04,47.41,delivered
LD-002432,CUST-003,ROUTE-05,2026-01-10,hardware,34075,658.87,82.07,delivered
LD-002433,CUST-002,ROUTE-04,2026-01-12,fertilizer,40242,429.93,38.67,delivered
LD-002434,CUST-002,ROUTE-04,2026-01-12,fertilizer,43843,419.69,24.9,delivered
LD-002435,CUST-003,ROUTE-06,2026-01-12,hardware,33221,633.22,66.7,delivered
LD-002436,CUST-006,ROUTE-08,2026-01-12,bagged feed,36750,426.25,34.89,delivered
LD-002437,CUST-002,ROUTE-04,2026-01-12,bagged feed,44424,428.65,37.23,delivered
LD-002438,CUST-005,ROUTE-10,2026-01-12,roofing supplies,41135,211.67,25.85,delivered
LD-002439,CUST-005,ROUTE-10,2026-01-12,roofing supplies,36700,220.72,25.89,delivered
LD-002440,CUST-006,ROUTE-07,2026-01-13,bagged seed,31422,440.48,46.14,delivered
LD-002441,CUST-006,ROUTE-07,2026-01-13,fertilizer,30508,441.9,45.03,delivered
LD-002442,CUST-003,ROUTE-05,2026-01-13,drywall,33087,615.28,90.73,delivered
LD-002443,CUST-002,ROUTE-04,2026-01-13,bagged seed,40811,417.24,27.74,delivered
LD-002444,CUST-006,ROUTE-07,2026-01-13,grain,29188,443.25,25.66,delivered
LD-002445,CUST-005,ROUTE-10,2026-01-13,drywall,40037,218.01,25.78,delivered
LD-002446,CUST-005,ROUTE-09,2026-01-13,drywall,38061,209.71,22.3,delivered
LD-002447,CUST-001,ROUTE-01,2026-01-14,hardware,33870,555.68,65.62,delivered
LD-002448,CUST-006,ROUTE-07,2026-01-14,bagged feed,30433,410.03,37.3,delivered
LD-002449,CUST-003,ROUTE-06,2026-01-14,drywall,30419,623.32,72.19,delivered
LD-002450,CUST-001,ROUTE-10,2026-01-14,roofing supplies,34487,221.64,25.09,delivered
LD-002451,CUST-003,ROUTE-06,2026-01-14,hardware,33038,636.3,52.34,delivered
LD-002452,CUST-005,ROUTE-09,2026-01-14,hardware,39920,230.54,13.73,delivered
LD-002453,CUST-003,ROUTE-06,2026-01-14,roofing supplies,44682,596.91,67.85,delivered
LD-002454,CUST-002,ROUTE-03,2026-01-15,grain,32121,421.92,37.56,delivered
LD-002455,CUST-003,ROUTE-05,2026-01-15,hardware,38586,622.94,59.64,delivered
LD-002456,CUST-001,ROUTE-10,2026-01-15,hardware,31300,223.6,14.94,delivered
LD-002457,CUST-004,ROUTE-01,2026-01-15,bagged feed,32732,514.98,70.4,delivered
LD-002458,CUST-002,ROUTE-03,2026-01-15,bagged feed,29826,400.54,27.93,delivered
LD-002459,CUST-002,ROUTE-04,2026-01-15,bagged feed,33301,415.79,56.86,delivered
LD-002460,CUST-005,ROUTE-10,2026-01-15,hardware,39891,209.05,12.29,delivered
LD-002461,CUST-002,ROUTE-03,2026-01-15,fertilizer,41863,425.41,48.64,delivered
LD-002462,CUST-006,ROUTE-08,2026-01-16,bagged feed,44464,400.25,33.97,delivered
LD-002463,CUST-003,ROUTE-05,2026-01-16,roofing supplies,35126,607.29,90.71,delivered
LD-002464,CUST-002,ROUTE-03,2026-01-16,bagged feed,36245,444.07,37.55,delivered
LD-002465,CUST-002,ROUTE-03,2026-01-16,bagged feed,43043,414.94,36.38,delivered
LD-002466,CUST-002,ROUTE-03,2026-01-16,fertilizer,39150,430.42,36.68,delivered
LD-002467,CUST-005,ROUTE-10,2026-01-16,lumber,42278,219.82,15.8,delivered
LD-002468,CUST-005,ROUTE-10,2026-01-17,roofing supplies,32567,215.79,25.33,delivered
LD-002469,CUST-001,ROUTE-01,2026-01-17,drywall,39635,550.75,50.11,delivered
LD-002470,CUST-004,ROUTE-02,2026-01-17,grain,29160,503.91,63.41,delivered
LD-002471,CUST-006,ROUTE-07,2026-01-17,fertilizer,35230,424.19,26.69,delivered
LD-002472,CUST-006,ROUTE-08,2026-01-18,bagged feed,30556,431.96,30.9,delivered
LD-002473,CUST-006,ROUTE-08,2026-01-18,fertilizer,37234,400.63,38.4,delivered
LD-002474,CUST-003,ROUTE-05,2026-01-18,drywall,40836,628.58,54.46,delivered
LD-002475,CUST-006,ROUTE-07,2026-01-18,grain,33555,446.51,47.44,delivered
LD-002476,CUST-001,ROUTE-10,2026-01-18,lumber,36994,222.1,14.35,delivered
LD-002477,CUST-004,ROUTE-02,2026-01-19,fertilizer,31793,505.17,54.8,delivered
LD-002478,CUST-001,ROUTE-01,2026-01-19,drywall,32003,508.22,89.49,delivered
LD-002479,CUST-001,ROUTE-09,2026-01-19,hardware,34120,233.4,16.47,delivered
LD-002480,CUST-006,ROUTE-07,2026-01-19,fertilizer,28655,438.16,39.17,delivered
LD-002481,CUST-005,ROUTE-09,2026-01-20,lumber,31223,233.31,21.83,delivered
LD-002482,CUST-006,ROUTE-07,2026-01-20,grain,38023,448.43,35.82,delivered
LD-002483,CUST-006,ROUTE-07,2026-01-20,grain,35957,437.25,48.17,delivered
LD-002484,CUST-003,ROUTE-05,2026-01-20,lumber,41961,619.59,64.88,delivered
LD-002485,CUST-002,ROUTE-04,2026-01-20,bagged seed,35175,394.07,49.9,delivered
LD-002486,CUST-002,ROUTE-04,2026-01-20,bagged seed,32601,404.08,52.56,delivered
LD-002487,CUST-006,ROUTE-07,2026-01-20,bagged seed,33915,444.26,46.91,delivered
LD-002488,CUST-004,ROUTE-02,2026-01-21,grain,42031,487.92,79.16,delivered
LD-002489,CUST-006,ROUTE-07,2026-01-21,fertilizer,40149,457.25,55.38,delivered
LD-002490,CUST-005,ROUTE-09,2026-01-22,hardware,41072,209.23,13.01,delivered
LD-002491,CUST-001,ROUTE-10,2026-01-22,hardware,37144,218.72,25.58,delivered
LD-002492,CUST-006,ROUTE-07,2026-01-22,bagged seed,38892,453.2,36.45,delivered
LD-002493,CUST-004,ROUTE-02,2026-01-22,fertilizer,42068,516.83,59.94,delivered
LD-002494,CUST-005,ROUTE-09,2026-01-22,roofing supplies,29858,219.58,11.92,delivered
LD-002495,CUST-002,ROUTE-04,2026-01-22,bagged seed,41271,384.54,47.37,delivered
LD-002496,CUST-003,ROUTE-05,2026-01-22,drywall,35319,642.73,54.02,delivered
LD-002497,CUST-001,ROUTE-09,2026-01-22,drywall,29232,211.41,16.97,delivered
LD-002498,CUST-005,ROUTE-09,2026-01-23,roofing supplies,42738,234.31,16.53,delivered
LD-002499,CUST-006,ROUTE-07,2026-01-23,grain,35597,428.62,46.01,delivered
LD-002500,CUST-006,ROUTE-07,2026-01-23,bagged seed,33192,423.47,44.34,delivered
LD-002501,CUST-004,ROUTE-02,2026-01-23,grain,28148,542.08,90.79,delivered
LD-002502,CUST-003,ROUTE-05,2026-01-23,roofing supplies,38801,600.35,72.21,delivered
LD-002503,CUST-002,ROUTE-04,2026-01-23,grain,40781,415.71,25.5,delivered
LD-002504,CUST-003,ROUTE-05,2026-01-23,lumber,43708,581.77,85.39,delivered
LD-002505,CUST-006,ROUTE-07,2026-01-24,bagged feed,37081,452.69,27.07,delivered
LD-002506,CUST-006,ROUTE-08,2026-01-24,bagged feed,39470,393.14,51.24,delivered
LD-002507,CUST-004,ROUTE-02,2026-01-24,fertilizer,38946,487.39,82.47,delivered
LD-002508,CUST-001,ROUTE-09,2026-01-24,roofing supplies,36296,219.96,12.52,delivered
LD-002509,CUST-006,ROUTE-07,2026-01-24,fertilizer,35932,430.78,42.76,delivered
LD-002510,CUST-006,ROUTE-08,2026-01-24,bagged seed,40381,408.32,54.39,delivered
LD-002511,CUST-005,ROUTE-10,2026-01-26,hardware,43680,213.69,15.16,delivered
LD-002512,CUST-003,ROUTE-06,2026-01-26,drywall,33925,612.42,86.48,delivered
LD-002513,CUST-005,ROUTE-09,2026-01-26,hardware,39837,224.16,16.19,delivered
LD-002514,CUST-006,ROUTE-07,2026-01-26,bagged seed,30230,460.25,48.79,delivered
LD-002515,CUST-003,ROUTE-05,2026-01-26,drywall,36733,598.3,45.84,delivered
LD-002516,CUST-005,ROUTE-09,2026-01-26,drywall,41903,221.2,17.03,delivered
LD-002517,CUST-004,ROUTE-01,2026-01-27,bagged seed,39500,530.66,65.13,delivered
LD-002518,CUST-002,ROUTE-03,2026-01-27,fertilizer,28657,437.93,57.13,delivered
LD-002519,CUST-005,ROUTE-10,2026-01-27,hardware,40887,207.85,22.3,delivered
LD-002520,CUST-004,ROUTE-01,2026-01-27,fertilizer,45000,545.73,59.9,delivered
LD-002521,CUST-001,ROUTE-02,2026-01-28,hardware,35837,504.1,55.05,delivered
LD-002522,CUST-003,ROUTE-05,2026-01-28,hardware,31017,642.58,89.33,delivered
LD-002523,CUST-003,ROUTE-06,2026-01-28,roofing supplies,34437,583.12,85.26,delivered
LD-002524,CUST-006,ROUTE-08,2026-01-29,grain,38731,433.13,44.41,delivered
LD-002525,CUST-004,ROUTE-01,2026-01-29,fertilizer,34428,512.95,44.12,delivered
LD-002526,CUST-003,ROUTE-06,2026-01-29,drywall,44638,636.23,40.58,delivered
LD-002527,CUST-005,ROUTE-10,2026-01-29,roofing supplies,32592,224.08,12.59,delivered
LD-002528,CUST-002,ROUTE-04,2026-01-29,bagged feed,31888,389.0,55.47,delivered
LD-002529,CUST-001,ROUTE-09,2026-01-29,drywall,37767,220.48,17.64,delivered
LD-002530,CUST-004,ROUTE-01,2026-01-29,bagged seed,34572,508.29,87.44,delivered
LD-002531,CUST-006,ROUTE-07,2026-01-30,bagged seed,43531,440.75,56.72,delivered
LD-002532,CUST-003,ROUTE-06,2026-01-30,roofing supplies,41039,570.05,68.64,delivered
LD-002533,CUST-004,ROUTE-02,2026-01-30,bagged feed,37810,511.62,86.11,delivered
LD-002534,CUST-001,ROUTE-09,2026-01-30,roofing supplies,33867,229.09,16.41,delivered
LD-002535,CUST-004,ROUTE-01,2026-01-31,fertilizer,41493,519.08,88.21,delivered
LD-002536,CUST-006,ROUTE-08,2026-01-31,bagged seed,30639,440.76,43.42,delivered
LD-002537,CUST-001,ROUTE-09,2026-01-31,roofing supplies,30375,234.4,24.96,delivered
LD-002538,CUST-006,ROUTE-07,2026-01-31,fertilizer,38631,434.55,50.85,delivered
LD-002539,CUST-004,ROUTE-02,2026-01-31,fertilizer,34725,533.49,65.17,delivered
LD-002540,CUST-002,ROUTE-04,2026-01-31,bagged seed,44196,430.21,24.83,delivered
LD-002541,CUST-001,ROUTE-01,2026-01-31,drywall,38661,511.5,58.15,delivered
LD-002542,CUST-005,ROUTE-09,2026-01-31,roofing supplies,31970,216.05,20.08,delivered
LD-002543,CUST-006,ROUTE-08,2026-02-02,bagged seed,32316,398.5,51.74,delivered
LD-002544,CUST-005,ROUTE-10,2026-02-02,drywall,40080,220.45,17.1,delivered
LD-002545,CUST-003,ROUTE-06,2026-02-02,roofing supplies,33741,630.44,40.18,delivered
LD-002546,CUST-006,ROUTE-08,2026-02-02,bagged feed,30250,415.26,32.39,delivered
LD-002547,CUST-003,ROUTE-05,2026-02-02,drywall,43091,652.35,68.77,delivered
LD-002548,CUST-002,ROUTE-03,2026-02-02,bagged seed,43856,410.56,42.96,delivered
LD-002549,CUST-002,ROUTE-04,2026-02-03,fertilizer,31485,418.39,32.8,delivered
LD-002550,CUST-003,ROUTE-05,2026-02-03,lumber,35165,585.25,46.2,delivered
LD-002551,CUST-006,ROUTE-08,2026-02-03,bagged seed,40167,409.88,54.73,delivered
LD-002552,CUST-006,ROUTE-08,2026-02-03,bagged feed,39519,413.48,44.27,delivered
LD-002553,CUST-004,ROUTE-02,2026-02-03,bagged feed,35135,525.01,67.83,delivered
LD-002554,CUST-004,ROUTE-01,2026-02-03,fertilizer,32665,508.98,78.28,delivered
LD-002555,CUST-001,ROUTE-10,2026-02-03,hardware,43455,211.6,15.86,delivered
LD-002556,CUST-004,ROUTE-01,2026-02-04,bagged feed,29967,562.7,67.21,delivered
LD-002557,CUST-005,ROUTE-10,2026-02-04,hardware,34766,215.46,23.44,delivered
LD-002558,CUST-006,ROUTE-08,2026-02-04,fertilizer,29608,395.12,48.95,delivered
LD-002559,CUST-001,ROUTE-09,2026-02-04,drywall,41016,228.84,22.27,delivered
LD-002560,CUST-004,ROUTE-02,2026-02-04,fertilizer,40284,534.05,65.49,delivered
LD-002561,CUST-002,ROUTE-04,2026-02-05,fertilizer,39531,402.09,39.21,delivered
LD-002562,CUST-001,ROUTE-01,2026-02-05,hardware,34417,507.29,90.62,delivered
LD-002563,CUST-006,ROUTE-07,2026-02-05,fertilizer,29712,428.0,36.03,delivered
LD-002564,CUST-006,ROUTE-08,2026-02-05,bagged feed,42344,408.38,41.42,delivered
LD-002565,CUST-006,ROUTE-07,2026-02-06,bagged seed,37128,436.19,38.59,delivered
LD-002566,CUST-002,ROUTE-03,2026-02-06,fertilizer,28035,422.82,36.21,delivered
LD-002567,CUST-002,ROUTE-03,2026-02-06,grain,36193,431.46,33.47,delivered
LD-002568,CUST-002,ROUTE-03,2026-02-06,fertilizer,31926,437.81,52.15,delivered
LD-002569,CUST-002,ROUTE-04,2026-02-07,bagged feed,33881,385.76,52.03,delivered
LD-002570,CUST-003,ROUTE-05,2026-02-07,hardware,29080,586.97,79.24,delivered
LD-002571,CUST-002,ROUTE-03,2026-02-07,fertilizer,33640,437.29,43.91,delivered
LD-002572,CUST-006,ROUTE-07,2026-02-07,fertilizer,37131,438.24,44.86,delivered
LD-002573,CUST-006,ROUTE-08,2026-02-09,bagged seed,32334,398.35,53.92,delivered
LD-002574,CUST-006,ROUTE-08,2026-02-09,fertilizer,37625,396.3,49.44,delivered
LD-002575,CUST-003,ROUTE-06,2026-02-09,roofing supplies,35787,641.9,81.51,delivered
LD-002576,CUST-004,ROUTE-02,2026-02-09,grain,35710,499.08,50.55,delivered
LD-002577,CUST-001,ROUTE-10,2026-02-10,drywall,32574,224.26,13.21,delivered
LD-002578,CUST-002,ROUTE-03,2026-02-10,fertilizer,39928,445.69,54.39,delivered
LD-002579,CUST-002,ROUTE-04,2026-02-10,bagged seed,39523,427.82,43.77,delivered
LD-002580,CUST-002,ROUTE-04,2026-02-10,fertilizer,28443,416.41,47.58,delivered
LD-002581,CUST-001,ROUTE-02,2026-02-10,hardware,37459,517.33,50.03,delivered
LD-002582,CUST-006,ROUTE-07,2026-02-10,bagged feed,36078,459.97,48.87,delivered
LD-002583,CUST-006,ROUTE-08,2026-02-10,bagged seed,44422,393.24,51.13,delivered
LD-002584,CUST-002,ROUTE-03,2026-02-10,grain,39776,432.66,29.24,delivered
LD-002585,CUST-001,ROUTE-10,2026-02-11,roofing supplies,34091,218.81,24.86,delivered
LD-002586,CUST-005,ROUTE-10,2026-02-11,lumber,35364,208.6,17.63,delivered
LD-002587,CUST-006,ROUTE-07,2026-02-11,bagged seed,34953,458.44,29.19,delivered
LD-002588,CUST-006,ROUTE-08,2026-02-11,bagged seed,40393,416.44,49.08,delivered
LD-002589,CUST-002,ROUTE-03,2026-02-12,bagged feed,40394,414.74,34.86,delivered
LD-002590,CUST-002,ROUTE-04,2026-02-12,bagged feed,31920,410.18,40.24,delivered
LD-002591,CUST-006,ROUTE-07,2026-02-13,bagged feed,36433,432.3,28.18,delivered
LD-002592,CUST-002,ROUTE-04,2026-02-13,bagged seed,35129,400.74,38.82,delivered
LD-002593,CUST-002,ROUTE-04,2026-02-13,fertilizer,42622,417.05,47.9,delivered
LD-002594,CUST-002,ROUTE-04,2026-02-14,fertilizer,29361,393.17,41.65,delivered
LD-002595,CUST-003,ROUTE-06,2026-02-14,roofing supplies,31498,639.64,55.76,delivered
LD-002596,CUST-001,ROUTE-09,2026-02-14,drywall,35897,213.03,21.48,delivered
LD-002597,CUST-005,ROUTE-10,2026-02-14,roofing supplies,30559,207.9,18.05,delivered
LD-002598,CUST-005,ROUTE-10,2026-02-14,roofing supplies,34402,204.87,22.59,delivered
LD-002599,CUST-001,ROUTE-01,2026-02-14,roofing supplies,39915,523.76,87.86,delivered
LD-002600,CUST-002,ROUTE-04,2026-02-14,grain,39019,398.82,39.27,delivered
LD-002601,CUST-005,ROUTE-10,2026-02-16,drywall,33258,217.15,19.09,delivered
LD-002602,CUST-001,ROUTE-10,2026-02-16,hardware,41411,209.93,16.68,delivered
LD-002603,CUST-004,ROUTE-01,2026-02-17,grain,31176,505.43,84.37,delivered
LD-002604,CUST-005,ROUTE-10,2026-02-17,roofing supplies,36639,218.02,14.78,delivered
LD-002605,CUST-005,ROUTE-10,2026-02-17,roofing supplies,30790,211.74,19.74,delivered
LD-002606,CUST-004,ROUTE-02,2026-02-18,bagged seed,38133,488.86,82.51,delivered
LD-002607,CUST-006,ROUTE-08,2026-02-18,grain,38501,396.0,46.03,delivered
LD-002608,CUST-001,ROUTE-09,2026-02-18,lumber,30049,220.73,18.95,delivered
LD-002609,CUST-006,ROUTE-08,2026-02-18,bagged seed,30097,433.87,27.84,delivered
LD-002610,CUST-005,ROUTE-10,2026-02-18,drywall,43731,222.58,15.64,delivered
LD-002611,CUST-005,ROUTE-09,2026-02-18,roofing supplies,37534,222.5,23.13,delivered
LD-002612,CUST-005,ROUTE-09,2026-02-18,drywall,31891,233.92,21.49,delivered
LD-002613,CUST-006,ROUTE-07,2026-02-18,bagged seed,33229,412.68,37.39,delivered
LD-002614,CUST-001,ROUTE-02,2026-02-19,roofing supplies,35896,546.53,94.35,delivered
LD-002615,CUST-003,ROUTE-06,2026-02-19,lumber,30277,615.19,74.44,delivered
LD-002616,CUST-003,ROUTE-05,2026-02-19,lumber,35388,586.04,71.95,delivered
LD-002617,CUST-004,ROUTE-01,2026-02-19,fertilizer,35718,539.62,75.01,delivered
LD-002618,CUST-003,ROUTE-05,2026-02-19,roofing supplies,37828,626.24,59.34,delivered
LD-002619,CUST-001,ROUTE-09,2026-02-19,drywall,37920,228.5,19.51,delivered
LD-002620,CUST-002,ROUTE-03,2026-02-19,grain,42950,417.66,44.96,delivered
LD-002621,CUST-006,ROUTE-07,2026-02-20,bagged feed,43950,414.87,49.89,delivered
LD-002622,CUST-001,ROUTE-01,2026-02-20,hardware,41970,552.89,90.82,delivered
LD-002623,CUST-002,ROUTE-04,2026-02-20,fertilizer,41693,392.47,52.91,delivered
LD-002624,CUST-006,ROUTE-08,2026-02-20,bagged seed,37959,438.79,27.23,delivered
LD-002625,CUST-005,ROUTE-10,2026-02-21,hardware,38214,230.72,17.8,delivered
LD-002626,CUST-003,ROUTE-06,2026-02-21,lumber,31258,597.18,72.34,delivered
LD-002627,CUST-004,ROUTE-02,2026-02-21,bagged seed,29543,539.71,56.67,delivered
LD-002628,CUST-004,ROUTE-02,2026-02-21,bagged seed,33333,489.19,73.69,delivered
LD-002629,CUST-004,ROUTE-01,2026-02-21,grain,40387,516.84,92.14,delivered
LD-002630,CUST-006,ROUTE-08,2026-02-21,bagged feed,35439,409.65,53.25,delivered
LD-002631,CUST-006,ROUTE-08,2026-02-21,bagged feed,32373,421.38,40.37,delivered
LD-002632,CUST-004,ROUTE-01,2026-02-23,bagged seed,29762,521.7,40.66,delivered
LD-002633,CUST-003,ROUTE-06,2026-02-23,drywall,34813,588.45,73.96,delivered
LD-002634,CUST-004,ROUTE-02,2026-02-23,fertilizer,29180,542.91,70.05,delivered
LD-002635,CUST-004,ROUTE-02,2026-02-23,bagged seed,42510,542.6,71.78,delivered
LD-002636,CUST-002,ROUTE-04,2026-02-24,fertilizer,39797,414.94,36.78,delivered
LD-002637,CUST-006,ROUTE-08,2026-02-24,bagged seed,42252,439.41,52.83,delivered
LD-002638,CUST-005,ROUTE-10,2026-02-24,lumber,38955,229.5,18.29,delivered
LD-002639,CUST-006,ROUTE-08,2026-02-24,bagged seed,35954,431.15,49.02,delivered
LD-002640,CUST-006,ROUTE-07,2026-02-24,bagged feed,34620,412.78,32.51,delivered
LD-002641,CUST-002,ROUTE-04,2026-02-24,bagged seed,44799,422.12,31.09,delivered
LD-002642,CUST-005,ROUTE-09,2026-02-24,hardware,36369,223.2,18.39,delivered
LD-002643,CUST-001,ROUTE-10,2026-02-25,lumber,32076,218.04,22.97,delivered
LD-002644,CUST-006,ROUTE-08,2026-02-25,bagged feed,38882,429.8,45.84,delivered
LD-002645,CUST-002,ROUTE-04,2026-02-25,grain,40059,436.55,38.08,delivered
LD-002646,CUST-006,ROUTE-08,2026-02-26,bagged feed,40742,400.05,43.73,delivered
LD-002647,CUST-005,ROUTE-10,2026-02-26,lumber,32344,225.84,12.49,delivered
LD-002648,CUST-002,ROUTE-03,2026-02-26,fertilizer,44039,413.43,52.28,delivered
LD-002649,CUST-003,ROUTE-06,2026-02-26,drywall,37999,600.8,80.65,delivered
LD-002650,CUST-005,ROUTE-09,2026-02-26,lumber,36192,213.36,12.48,delivered
LD-002651,CUST-002,ROUTE-03,2026-02-26,grain,43888,426.17,57.73,delivered
LD-002652,CUST-006,ROUTE-07,2026-02-27,fertilizer,31209,417.93,40.42,delivered
LD-002653,CUST-001,ROUTE-10,2026-02-27,roofing supplies,33282,209.59,25.01,delivered
LD-002654,CUST-004,ROUTE-02,2026-02-27,fertilizer,33872,552.0,91.49,delivered
LD-002655,CUST-001,ROUTE-09,2026-02-27,roofing supplies,31935,220.68,24.58,delivered
LD-002656,CUST-002,ROUTE-04,2026-02-27,grain,31237,424.43,39.43,delivered
LD-002657,CUST-001,ROUTE-01,2026-02-27,lumber,43058,515.57,60.81,delivered
LD-002658,CUST-006,ROUTE-07,2026-02-27,grain,31893,457.5,27.51,delivered
LD-002659,CUST-006,ROUTE-07,2026-02-28,grain,33335,463.12,34.35,delivered
LD-002660,CUST-005,ROUTE-10,2026-02-28,lumber,41966,214.34,24.07,delivered
LD-002661,CUST-006,ROUTE-07,2026-02-28,bagged feed,31188,429.24,35.95,delivered
LD-002662,CUST-002,ROUTE-04,2026-02-28,grain,30984,423.19,42.79,delivered
LD-002663,CUST-004,ROUTE-01,2026-02-28,grain,32394,522.78,46.61,delivered
LD-002664,CUST-006,ROUTE-08,2026-03-02,bagged feed,32994,422.75,35.51,delivered
LD-002665,CUST-003,ROUTE-06,2026-03-02,lumber,34760,598.02,50.72,delivered
LD-002666,CUST-004,ROUTE-02,2026-03-02,bagged seed,44154,507.63,64.27,delivered
LD-002667,CUST-004,ROUTE-02,2026-03-02,bagged feed,40000,506.62,64.79,delivered
LD-002668,CUST-001,ROUTE-09,2026-03-02,hardware,39246,213.26,24.51,delivered
LD-002669,CUST-001,ROUTE-01,2026-03-02,drywall,28750,546.48,54.6,delivered
LD-002670,CUST-003,ROUTE-05,2026-03-02,hardware,36547,605.92,71.95,delivered
LD-002671,CUST-006,ROUTE-08,2026-03-03,bagged feed,40602,420.31,51.06,delivered
LD-002672,CUST-004,ROUTE-01,2026-03-03,fertilizer,35620,504.06,68.13,delivered
LD-002673,CUST-005,ROUTE-09,2026-03-03,roofing supplies,37286,218.29,12.32,delivered
LD-002674,CUST-003,ROUTE-06,2026-03-03,roofing supplies,38425,573.83,78.85,delivered
LD-002675,CUST-004,ROUTE-02,2026-03-03,bagged seed,43806,497.87,70.98,delivered
LD-002676,CUST-003,ROUTE-05,2026-03-03,lumber,30994,616.67,82.29,delivered
LD-002677,CUST-004,ROUTE-02,2026-03-03,bagged feed,43590,501.76,74.9,delivered
LD-002678,CUST-001,ROUTE-01,2026-03-03,hardware,29803,504.49,52.13,delivered
LD-002679,CUST-004,ROUTE-01,2026-03-04,bagged seed,31284,500.6,48.58,delivered
LD-002680,CUST-005,ROUTE-09,2026-03-04,hardware,34420,228.95,22.14,delivered
LD-002681,CUST-004,ROUTE-01,2026-03-05,bagged feed,32909,551.08,60.09,delivered
LD-002682,CUST-002,ROUTE-04,2026-03-05,fertilizer,37877,425.38,44.39,delivered
LD-002683,CUST-005,ROUTE-09,2026-03-06,drywall,43289,233.42,20.52,delivered
LD-002684,CUST-003,ROUTE-06,2026-03-06,hardware,32094,633.7,89.01,delivered
LD-002685,CUST-006,ROUTE-08,2026-03-06,fertilizer,38067,419.66,30.27,delivered
LD-002686,CUST-004,ROUTE-02,2026-03-06,bagged feed,40397,489.46,48.96,delivered
LD-002687,CUST-005,ROUTE-10,2026-03-07,drywall,38509,220.79,23.98,delivered
LD-002688,CUST-002,ROUTE-03,2026-03-07,grain,35044,407.7,50.59,delivered
LD-002689,CUST-003,ROUTE-06,2026-03-07,drywall,39231,616.92,72.68,delivered
LD-002690,CUST-002,ROUTE-03,2026-03-07,bagged feed,36153,416.43,56.31,delivered
LD-002691,CUST-006,ROUTE-07,2026-03-09,bagged seed,35244,454.47,45.04,delivered
LD-002692,CUST-001,ROUTE-01,2026-03-09,drywall,31537,543.75,85.74,delivered
LD-002693,CUST-001,ROUTE-01,2026-03-09,hardware,34618,561.66,64.72,delivered
LD-002694,CUST-005,ROUTE-09,2026-03-09,lumber,28997,224.85,24.07,delivered
LD-002695,CUST-002,ROUTE-03,2026-03-10,bagged feed,40538,446.94,55.58,delivered
LD-002696,CUST-004,ROUTE-01,2026-03-10,fertilizer,31564,518.39,93.25,delivered
LD-002697,CUST-005,ROUTE-09,2026-03-10,lumber,41534,220.68,21.88,delivered
LD-002698,CUST-003,ROUTE-05,2026-03-10,hardware,33306,632.21,56.35,delivered
LD-002699,CUST-002,ROUTE-03,2026-03-11,bagged seed,28308,405.88,45.74,delivered
LD-002700,CUST-004,ROUTE-01,2026-03-11,grain,33790,558.33,52.11,delivered
LD-002701,CUST-005,ROUTE-10,2026-03-11,roofing supplies,40099,214.19,14.34,delivered
LD-002702,CUST-001,ROUTE-01,2026-03-11,hardware,39503,508.52,53.33,delivered
LD-002703,CUST-002,ROUTE-04,2026-03-11,grain,30291,408.09,27.01,delivered
LD-002704,CUST-002,ROUTE-04,2026-03-11,bagged feed,41911,425.35,31.32,delivered
LD-002705,CUST-006,ROUTE-08,2026-03-11,grain,38830,397.39,32.08,delivered
LD-002706,CUST-003,ROUTE-06,2026-03-12,drywall,37020,590.75,60.86,delivered
LD-002707,CUST-002,ROUTE-04,2026-03-12,bagged feed,31256,411.25,37.72,delivered
LD-002708,CUST-003,ROUTE-06,2026-03-12,lumber,34529,622.15,42.22,delivered
LD-002709,CUST-002,ROUTE-03,2026-03-12,bagged seed,43211,435.03,50.57,delivered
LD-002710,CUST-005,ROUTE-09,2026-03-12,lumber,41152,213.54,22.62,delivered
LD-002711,CUST-004,ROUTE-02,2026-03-12,bagged seed,42850,554.02,50.59,delivered
LD-002712,CUST-004,ROUTE-02,2026-03-13,fertilizer,39342,544.67,80.2,delivered
LD-002713,CUST-005,ROUTE-10,2026-03-13,roofing supplies,38431,219.26,22.83,delivered
LD-002714,CUST-006,ROUTE-07,2026-03-13,grain,30661,439.14,41.45,delivered
LD-002715,CUST-005,ROUTE-09,2026-03-13,hardware,39863,219.54,22.42,delivered
LD-002716,CUST-005,ROUTE-09,2026-03-13,roofing supplies,44723,209.66,23.19,delivered
LD-002717,CUST-001,ROUTE-02,2026-03-13,drywall,32509,534.91,83.33,delivered
LD-002718,CUST-003,ROUTE-06,2026-03-13,hardware,39061,576.67,50.15,delivered
LD-002719,CUST-001,ROUTE-02,2026-03-14,roofing supplies,37281,514.18,79.03,delivered
