purchase_id,trip_id,truck_id,driver_id,purchase_date,gallons,price_per_gallon,total_cost,location
FUEL-002403,TRP-002403,TRK-001,DRV-006,2026-01-05,11.92,4.13,49.23,"Fort Smith, AR"
FUEL-002404,TRP-002404,TRK-006,DRV-010,2026-01-05,52.7,4.102,216.18,"Fort Smith, AR"
FUEL-002405,TRP-002405,TRK-002,DRV-008,2026-01-05,26.24,4.241,111.28,"Joplin, MO"
FUEL-002406,TRP-002406,TRK-005,DRV-005,2026-01-05,22.8,4.311,98.29,"Fort Smith, AR"
FUEL-002407,TRP-002407,TRK-010,DRV-011,2026-01-06,10.52,4.178,43.95,"Dallas, TX"
FUEL-002408,TRP-002408,TRK-004,DRV-007,2026-01-06,10.88,4.341,47.23,"Little Rock, AR"
FUEL-002409,TRP-002409,TRK-002,DRV-008,2026-01-06,11.29,4.293,48.47,"Oklahoma City, OK"
FUEL-002410,TRP-002410,TRK-001,DRV-007,2026-01-07,43.77,4.282,187.42,"Springfield, MO"
FUEL-002411,TRP-002411,TRK-003,DRV-008,2026-01-07,23.16,4.368,101.16,"Kansas City, MO"
FUEL-002412,TRP-002412,TRK-008,DRV-010,2026-01-07,10.55,4.231,44.64,"Kansas City, MO"
FUEL-002413,TRP-002413,TRK-005,DRV-005,2026-01-07,26.0,4.237,110.16,"Fort Smith, AR"
FUEL-002414,TRP-002414,TRK-002,DRV-009,2026-01-07,25.28,4.118,104.1,"Oklahoma City, OK"
FUEL-002415,TRP-002415,TRK-002,DRV-006,2026-01-07,23.25,4.183,97.25,"Tulsa, OK"
FUEL-002416,TRP-002416,TRK-006,DRV-008,2026-01-07,32.86,4.211,138.37,"Little Rock, AR"
FUEL-002417,TRP-002417,TRK-005,DRV-006,2026-01-08,42.07,4.218,177.45,"Oklahoma City, OK"
FUEL-002418,TRP-002418,TRK-001,DRV-001,2026-01-08,36.02,4.093,147.43,"Dallas, TX"
FUEL-002419,TRP-002419,TRK-005,DRV-010,2026-01-08,38.74,4.132,160.07,"Tulsa, OK"
FUEL-002420,TRP-002420,TRK-009,DRV-005,2026-01-08,10.99,4.109,45.16,"Springfield, MO"
FUEL-002421,TRP-002421,TRK-005,DRV-011,2026-01-08,36.17,4.292,155.24,"Springfield, MO"
FUEL-002422,TRP-002422,TRK-002,DRV-010,2026-01-09,23.4,4.353,101.86,"Little Rock, AR"
FUEL-002423,TRP-002423,TRK-007,DRV-007,2026-01-09,40.08,4.127,165.41,"Oklahoma City, OK"
FUEL-002424,TRP-002424,TRK-006,DRV-010,2026-01-09,54.93,4.19,230.16,"Joplin, MO"
FUEL-002425,TRP-002425,TRK-002,DRV-009,2026-01-09,10.13,4.298,43.54,"Tulsa, OK"
FUEL-002426,TRP-002426,TRK-005,DRV-010,2026-01-09,38.83,4.336,168.37,"Springfield, MO"
FUEL-002427,TRP-002427,TRK-002,DRV-012,2026-01-09,10.6,4.127,43.75,"Dallas, TX"
FUEL-002428,TRP-002428,TRK-003,DRV-010,2026-01-09,23.47,4.335,101.74,"Kansas City, MO"
FUEL-002429,TRP-002429,TRK-009,DRV-002,2026-01-09,26.78,4.247,113.73,"Kansas City, MO"
FUEL-002430,TRP-002430,TRK-007,DRV-003,2026-01-10,25.95,4.3,111.58,"Springfield, MO"
FUEL-002431,TRP-002431,TRK-003,DRV-009,2026-01-10,36.71,4.254,156.16,"Tulsa, OK"
FUEL-002432,TRP-002432,TRK-006,DRV-011,2026-01-10,50.37,4.34,218.61,"Kansas City, MO"
FUEL-002433,TRP-002433,TRK-001,DRV-012,2026-01-12,24.8,4.291,106.42,"Springfield, MO"
FUEL-002434,TRP-002434,TRK-010,DRV-006,2026-01-12,23.2,4.175,96.86,"Little Rock, AR"
FUEL-002435,TRP-002435,TRK-005,DRV-008,2026-01-12,35.7,4.122,147.16,"Joplin, MO"
FUEL-002436,TRP-002436,TRK-008,DRV-002,2026-01-12,23.29,4.087,95.19,"Fort Smith, AR"
FUEL-002437,TRP-002437,TRK-010,DRV-006,2026-01-12,25.4,4.197,106.6,"Kansas City, MO"
FUEL-002438,TRP-002438,TRK-005,DRV-004,2026-01-12,11.64,4.184,48.7,"Oklahoma City, OK"
FUEL-002439,TRP-002439,TRK-003,DRV-008,2026-01-12,10.27,4.282,43.98,"Dallas, TX"
FUEL-002440,TRP-002440,TRK-002,DRV-011,2026-01-13,23.02,4.132,95.12,"Springfield, MO"
FUEL-002441,TRP-002441,TRK-009,DRV-008,2026-01-13,26.52,4.215,111.78,"Fort Smith, AR"
FUEL-002442,TRP-002442,TRK-003,DRV-007,2026-01-13,40.13,4.316,173.2,"Dallas, TX"
FUEL-002443,TRP-002443,TRK-010,DRV-011,2026-01-13,24.57,4.245,104.3,"Oklahoma City, OK"
FUEL-002444,TRP-002444,TRK-003,DRV-011,2026-01-13,22.11,4.173,92.27,"Tulsa, OK"
FUEL-002445,TRP-002445,TRK-005,DRV-010,2026-01-13,10.88,4.151,45.16,"Fort Smith, AR"
FUEL-002446,TRP-002446,TRK-008,DRV-005,2026-01-13,10.64,4.1,43.62,"Tulsa, OK"
FUEL-002447,TRP-002447,TRK-006,DRV-007,2026-01-14,50.6,4.124,208.67,"Joplin, MO"
FUEL-002448,TRP-002448,TRK-008,DRV-008,2026-01-14,23.09,4.084,94.3,"Dallas, TX"
FUEL-002449,TRP-002449,TRK-007,DRV-009,2026-01-14,38.96,4.3,167.53,"Springfield, MO"
FUEL-002450,TRP-002450,TRK-004,DRV-005,2026-01-14,10.77,4.274,46.03,"Tulsa, OK"
FUEL-002451,TRP-002451,TRK-010,DRV-012,2026-01-14,37.72,4.372,164.91,"Oklahoma City, OK"
FUEL-002452,TRP-002452,TRK-003,DRV-009,2026-01-14,10.68,4.283,45.74,"Oklahoma City, OK"
FUEL-002453,TRP-002453,TRK-005,DRV-003,2026-01-14,36.46,4.321,157.54,"Joplin, MO"
FUEL-002454,TRP-002454,TRK-007,DRV-005,2026-01-15,24.72,4.089,101.08,"Dallas, TX"
FUEL-002455,TRP-002455,TRK-007,DRV-012,2026-01-15,41.39,4.156,172.02,"Joplin, MO"
FUEL-002456,TRP-002456,TRK-008,DRV-006,2026-01-15,10.73,4.334,46.5,"Tulsa, OK"
FUEL-002457,TRP-002457,TRK-006,DRV-005,2026-01-15,51.48,4.125,212.35,"Little Rock, AR"
FUEL-002458,TRP-002458,TRK-002,DRV-009,2026-01-15,26.45,4.184,110.67,"Fort Smith, AR"
FUEL-002459,TRP-002459,TRK-002,DRV-008,2026-01-15,26.5,4.207,111.49,"Fort Smith, AR"
FUEL-002460,TRP-002460,TRK-003,DRV-009,2026-01-15,10.68,4.363,46.6,"Dallas, TX"
FUEL-002461,TRP-002461,TRK-004,DRV-008,2026-01-15,23.27,4.181,97.29,"Fort Smith, AR"
FUEL-002462,TRP-002462,TRK-002,DRV-003,2026-01-16,22.24,4.321,96.1,"Oklahoma City, OK"
FUEL-002463,TRP-002463,TRK-004,DRV-008,2026-01-16,37.32,4.098,152.94,"Springfield, MO"
FUEL-002464,TRP-002464,TRK-008,DRV-009,2026-01-16,24.14,4.294,103.66,"Kansas City, MO"
FUEL-002465,TRP-002465,TRK-002,DRV-006,2026-01-16,23.39,4.278,100.06,"Kansas City, MO"
FUEL-002466,TRP-002466,TRK-004,DRV-009,2026-01-16,26.05,4.289,111.73,"Joplin, MO"
FUEL-002467,TRP-002467,TRK-009,DRV-007,2026-01-16,11.64,4.271,49.71,"Little Rock, AR"
FUEL-002468,TRP-002468,TRK-010,DRV-001,2026-01-17,11.58,4.276,49.52,"Little Rock, AR"
FUEL-002469,TRP-002469,TRK-006,DRV-005,2026-01-17,51.38,4.321,222.01,"Little Rock, AR"
FUEL-002470,TRP-002470,TRK-006,DRV-007,2026-01-17,55.72,4.167,232.19,"Oklahoma City, OK"
FUEL-002471,TRP-002471,TRK-007,DRV-004,2026-01-17,25.03,4.268,106.83,"Kansas City, MO"
FUEL-002472,TRP-002472,TRK-010,DRV-003,2026-01-18,23.77,4.225,100.43,"Dallas, TX"
FUEL-002473,TRP-002473,TRK-010,DRV-004,2026-01-18,22.11,4.098,90.61,"Springfield, MO"
FUEL-002474,TRP-002474,TRK-002,DRV-002,2026-01-18,39.18,4.163,163.11,"Springfield, MO"
FUEL-002475,TRP-002475,TRK-008,DRV-005,2026-01-18,26.42,4.3,113.61,"Dallas, TX"
FUEL-002476,TRP-002476,TRK-001,DRV-006,2026-01-18,11.97,4.251,50.88,"Joplin, MO"
FUEL-002477,TRP-002477,TRK-006,DRV-005,2026-01-19,56.09,4.224,236.92,"Joplin, MO"
FUEL-002478,TRP-002478,TRK-006,DRV-010,2026-01-19,56.18,4.205,236.24,"Dallas, TX"
FUEL-002479,TRP-002479,TRK-002,DRV-012,2026-01-19,11.36,4.184,47.53,"Joplin, MO"
FUEL-002480,TRP-002480,TRK-009,DRV-012,2026-01-19,23.95,4.157,99.56,"Joplin, MO"
FUEL-002481,TRP-002481,TRK-003,DRV-001,2026-01-20,10.65,4.346,46.28,"Fort Smith, AR"
FUEL-002482,TRP-002482,TRK-007,DRV-005,2026-01-20,23.52,4.334,101.94,"Tulsa, OK"
FUEL-002483,TRP-002483,TRK-007,DRV-007,2026-01-20,23.48,4.109,96.48,"Tulsa, OK"
FUEL-002484,TRP-002484,TRK-005,DRV-011,2026-01-20,38.55,4.355,167.89,"Little Rock, AR"
FUEL-002485,TRP-002485,TRK-010,DRV-008,2026-01-20,26.42,4.113,108.67,"Dallas, TX"
FUEL-002486,TRP-002486,TRK-004,DRV-011,2026-01-20,23.21,4.343,100.8,"Joplin, MO"
FUEL-002487,TRP-002487,TRK-010,DRV-007,2026-01-20,26.19,4.354,114.03,"Oklahoma City, OK"
FUEL-002488,TRP-002488,TRK-006,DRV-005,2026-01-21,55.0,4.101,225.56,"Tulsa, OK"
FUEL-002489,TRP-002489,TRK-003,DRV-002,2026-01-21,23.66,4.108,97.2,"Joplin, MO"
FUEL-002490,TRP-002490,TRK-007,DRV-002,2026-01-22,10.6,4.246,45.01,"Joplin, MO"
FUEL-002491,TRP-002491,TRK-001,DRV-002,2026-01-22,11.41,4.289,48.94,"Joplin, MO"
FUEL-002492,TRP-002492,TRK-010,DRV-003,2026-01-22,24.55,4.207,103.28,"Oklahoma City, OK"
FUEL-002493,TRP-002493,TRK-006,DRV-007,2026-01-22,52.95,4.287,227.0,"Fort Smith, AR"
FUEL-002494,TRP-002494,TRK-009,DRV-001,2026-01-22,10.86,4.33,47.02,"Joplin, MO"
FUEL-002495,TRP-002495,TRK-001,DRV-008,2026-01-22,23.49,4.209,98.87,"Springfield, MO"
FUEL-002496,TRP-002496,TRK-007,DRV-007,2026-01-22,39.42,4.229,166.71,"Fort Smith, AR"
FUEL-002497,TRP-002497,TRK-008,DRV-003,2026-01-22,11.5,4.36,50.14,"Kansas City, MO"
FUEL-002498,TRP-002498,TRK-009,DRV-002,2026-01-23,11.75,4.325,50.82,"Little Rock, AR"
FUEL-002499,TRP-002499,TRK-001,DRV-001,2026-01-23,24.72,4.223,104.39,"Oklahoma City, OK"
FUEL-002500,TRP-002500,TRK-007,DRV-009,2026-01-23,25.71,4.113,105.75,"Springfield, MO"
FUEL-002501,TRP-002501,TRK-006,DRV-005,2026-01-23,49.41,4.223,208.66,"Tulsa, OK"
FUEL-002502,TRP-002502,TRK-001,DRV-011,2026-01-23,39.39,4.255,167.6,"Oklahoma City, OK"
FUEL-002503,TRP-002503,TRK-002,DRV-005,2026-01-23,24.05,4.189,100.75,"Oklahoma City, OK"
FUEL-002504,TRP-002504,TRK-009,DRV-002,2026-01-23,37.03,4.373,161.93,"Springfield, MO"
FUEL-002505,TRP-002505,TRK-007,DRV-003,2026-01-24,24.05,4.153,99.88,"Fort Smith, AR"
FUEL-002506,TRP-002506,TRK-003,DRV-009,2026-01-24,26.88,4.286,115.21,"Joplin, MO"
FUEL-002507,TRP-002507,TRK-006,DRV-007,2026-01-24,51.07,4.108,209.8,"Oklahoma City, OK"
FUEL-002508,TRP-002508,TRK-004,DRV-002,2026-01-24,10.92,4.11,44.88,"Little Rock, AR"
FUEL-002509,TRP-002509,TRK-001,DRV-009,2026-01-24,24.18,4.319,104.43,"Springfield, MO"
FUEL-002510,TRP-002510,TRK-001,DRV-012,2026-01-24,25.27,4.293,108.48,"Dallas, TX"
FUEL-002511,TRP-002511,TRK-002,DRV-005,2026-01-26,11.45,4.227,48.4,"Joplin, MO"
FUEL-002512,TRP-002512,TRK-004,DRV-006,2026-01-26,38.57,4.162,160.53,"Little Rock, AR"
FUEL-002513,TRP-002513,TRK-004,DRV-005,2026-01-26,11.81,4.102,48.44,"Little Rock, AR"
FUEL-002514,TRP-002514,TRK-005,DRV-012,2026-01-26,26.4,4.254,112.31,"Tulsa, OK"
FUEL-002515,TRP-002515,TRK-007,DRV-012,2026-01-26,36.58,4.346,158.98,"Little Rock, AR"
FUEL-002516,TRP-002516,TRK-008,DRV-011,2026-01-26,10.44,4.212,43.97,"Little Rock, AR"
FUEL-002517,TRP-002517,TRK-006,DRV-005,2026-01-27,53.6,4.206,225.44,"Fort Smith, AR"
FUEL-002518,TRP-002518,TRK-010,DRV-010,2026-01-27,26.31,4.22,111.03,"Little Rock, AR"
FUEL-002519,TRP-002519,TRK-005,DRV-003,2026-01-27,10.87,4.214,45.81,"Dallas, TX"
FUEL-002520,TRP-002520,TRK-006,DRV-007,2026-01-27,54.18,4.272,231.46,"Joplin, MO"
FUEL-002521,TRP-002521,TRK-010,DRV-010,2026-01-28,38.84,4.391,170.55,"Tulsa, OK"
FUEL-002522,TRP-002522,TRK-005,DRV-001,2026-01-28,38.55,4.128,159.13,"Springfield, MO"
FUEL-002523,TRP-002523,TRK-002,DRV-006,2026-01-28,37.52,4.317,161.97,"Tulsa, OK"
FUEL-002524,TRP-002524,TRK-003,DRV-010,2026-01-29,25.27,4.107,103.78,"Springfield, MO"
FUEL-002525,TRP-002525,TRK-006,DRV-006,2026-01-29,53.77,4.247,228.36,"Oklahoma City, OK"
FUEL-002526,TRP-002526,TRK-004,DRV-004,2026-01-29,37.42,4.102,153.5,"Joplin, MO"
FUEL-002527,TRP-002527,TRK-009,DRV-005,2026-01-29,10.34,4.223,43.67,"Fort Smith, AR"
FUEL-002528,TRP-002528,TRK-002,DRV-003,2026-01-29,24.32,4.358,105.99,"Joplin, MO"
FUEL-002529,TRP-002529,TRK-004,DRV-001,2026-01-29,10.48,4.312,45.19,"Joplin, MO"
FUEL-002530,TRP-002530,TRK-006,DRV-006,2026-01-29,50.77,4.359,221.31,"Springfield, MO"
FUEL-002531,TRP-002531,TRK-007,DRV-010,2026-01-30,26.81,4.288,114.96,"Kansas City, MO"
FUEL-002532,TRP-002532,TRK-001,DRV-002,2026-01-30,38.25,4.342,166.08,"Oklahoma City, OK"
FUEL-002533,TRP-002533,TRK-006,DRV-007,2026-01-30,54.71,4.105,224.58,"Springfield, MO"
FUEL-002534,TRP-002534,TRK-004,DRV-003,2026-01-30,11.09,4.384,48.62,"Joplin, MO"
FUEL-002535,TRP-002535,TRK-006,DRV-007,2026-01-31,57.64,4.18,240.94,"Kansas City, MO"
FUEL-002536,TRP-002536,TRK-004,DRV-010,2026-01-31,25.94,4.214,109.31,"Dallas, TX"
FUEL-002537,TRP-002537,TRK-004,DRV-009,2026-01-31,11.55,4.277,49.4,"Tulsa, OK"
FUEL-002538,TRP-002538,TRK-007,DRV-009,2026-01-31,23.87,4.141,98.85,"Kansas City, MO"
FUEL-002539,TRP-002539,TRK-006,DRV-005,2026-01-31,56.04,4.13,231.45,"Little Rock, AR"
FUEL-002540,TRP-002540,TRK-010,DRV-009,2026-01-31,25.72,4.318,111.06,"Oklahoma City, OK"
FUEL-002541,TRP-002541,TRK-006,DRV-010,2026-01-31,50.35,4.142,208.55,"Fort Smith, AR"
FUEL-002542,TRP-002542,TRK-001,DRV-007,2026-01-31,11.6,4.32,50.11,"Joplin, MO"
FUEL-002543,TRP-002543,TRK-004,DRV-012,2026-02-02,24.48,4.116,100.76,"Oklahoma City, OK"
FUEL-002544,TRP-002544,TRK-005,DRV-004,2026-02-02,10.83,4.248,46.01,"Springfield, MO"
FUEL-002545,TRP-002545,TRK-005,DRV-011,2026-02-02,41.7,4.268,177.98,"Joplin, MO"
FUEL-002546,TRP-002546,TRK-002,DRV-008,2026-02-02,26.18,4.383,114.75,"Springfield, MO"
FUEL-002547,TRP-002547,TRK-008,DRV-012,2026-02-02,40.19,4.312,173.3,"Kansas City, MO"
FUEL-002548,TRP-002548,TRK-002,DRV-009,2026-02-02,23.87,4.103,97.94,"Tulsa, OK"
FUEL-002549,TRP-002549,TRK-003,DRV-001,2026-02-03,24.83,4.171,103.57,"Little Rock, AR"
FUEL-002550,TRP-002550,TRK-009,DRV-004,2026-02-03,39.85,4.189,166.93,"Springfield, MO"
FUEL-002551,TRP-002551,TRK-002,DRV-003,2026-02-03,23.3,4.189,97.6,"Fort Smith, AR"
FUEL-002552,TRP-002552,TRK-007,DRV-005,2026-02-03,25.01,4.184,104.64,"Dallas, TX"
FUEL-002553,TRP-002553,TRK-009,DRV-010,2026-02-03,41.69,4.332,180.6,"Tulsa, OK"
FUEL-002554,TRP-002554,TRK-009,DRV-006,2026-02-03,38.08,4.189,159.52,"Oklahoma City, OK"
FUEL-002555,TRP-002555,TRK-009,DRV-010,2026-02-03,11.12,4.271,47.49,"Springfield, MO"
FUEL-002556,TRP-002556,TRK-006,DRV-007,2026-02-04,54.74,4.219,230.95,"Tulsa, OK"
FUEL-002557,TRP-002557,TRK-005,DRV-009,2026-02-04,10.5,4.236,44.48,"Springfield, MO"
FUEL-002558,TRP-002558,TRK-009,DRV-013,2026-02-04,25.45,4.346,110.61,"Dallas, TX"
FUEL-002559,TRP-002559,TRK-002,DRV-009,2026-02-04,11.3,4.291,48.49,"Little Rock, AR"
FUEL-002560,TRP-002560,TRK-006,DRV-006,2026-02-04,53.11,4.129,219.29,"Dallas, TX"
FUEL-002561,TRP-002561,TRK-005,DRV-013,2026-02-05,23.92,4.115,98.43,"Little Rock, AR"
FUEL-002562,TRP-002562,TRK-003,DRV-010,2026-02-05,40.18,4.265,171.37,"Dallas, TX"
FUEL-002563,TRP-002563,TRK-007,DRV-011,2026-02-05,22.7,4.205,95.45,"Kansas City, MO"
FUEL-002564,TRP-002564,TRK-002,DRV-003,2026-02-05,25.26,4.27,107.86,"Joplin, MO"
FUEL-002565,TRP-002565,TRK-007,DRV-008,2026-02-06,25.35,4.148,105.15,"Springfield, MO"
FUEL-002566,TRP-002566,TRK-004,DRV-010,2026-02-06,23.81,4.262,101.48,"Little Rock, AR"
FUEL-002567,TRP-002567,TRK-001,DRV-012,2026-02-06,25.67,4.247,109.02,"Joplin, MO"
FUEL-002568,TRP-002568,TRK-003,DRV-010,2026-02-06,23.93,4.256,101.85,"Kansas City, MO"
FUEL-002569,TRP-002569,TRK-010,DRV-004,2026-02-07,23.19,4.24,98.33,"Kansas City, MO"
FUEL-002570,TRP-002570,TRK-010,DRV-012,2026-02-07,37.87,4.329,163.94,"Joplin, MO"
FUEL-002571,TRP-002571,TRK-010,DRV-009,2026-02-07,22.53,4.113,92.67,"Little Rock, AR"
FUEL-002572,TRP-002572,TRK-006,DRV-007,2026-02-07,30.55,4.323,132.07,"Kansas City, MO"
FUEL-002573,TRP-002573,TRK-007,DRV-002,2026-02-09,24.37,4.215,102.72,"Joplin, MO"
FUEL-002574,TRP-002574,TRK-008,DRV-005,2026-02-09,24.17,4.379,105.84,"Joplin, MO"
FUEL-002575,TRP-002575,TRK-010,DRV-005,2026-02-09,39.73,4.329,171.99,"Kansas City, MO"
FUEL-002576,TRP-002576,TRK-006,DRV-005,2026-02-09,57.03,4.282,244.2,"Tulsa, OK"
FUEL-002577,TRP-002577,TRK-009,DRV-003,2026-02-10,11.87,4.36,51.75,"Dallas, TX"
FUEL-002578,TRP-002578,TRK-005,DRV-004,2026-02-10,26.37,4.187,110.41,"Oklahoma City, OK"
FUEL-002579,TRP-002579,TRK-009,DRV-007,2026-02-10,24.96,4.279,106.8,"Dallas, TX"
FUEL-002580,TRP-002580,TRK-007,DRV-001,2026-02-10,22.8,4.169,95.05,"Springfield, MO"
FUEL-002581,TRP-002581,TRK-006,DRV-006,2026-02-10,52.92,4.289,226.97,"Kansas City, MO"
FUEL-002582,TRP-002582,TRK-009,DRV-009,2026-02-10,23.11,4.257,98.38,"Kansas City, MO"
FUEL-002583,TRP-002583,TRK-009,DRV-001,2026-02-10,24.34,4.22,102.71,"Tulsa, OK"
FUEL-002584,TRP-002584,TRK-005,DRV-013,2026-02-10,23.19,4.133,95.84,"Kansas City, MO"
FUEL-002585,TRP-002585,TRK-003,DRV-002,2026-02-11,10.58,4.123,43.62,"Joplin, MO"
FUEL-002586,TRP-002586,TRK-009,DRV-001,2026-02-11,10.64,4.225,44.95,"Little Rock, AR"
FUEL-002587,TRP-002587,TRK-001,DRV-003,2026-02-11,23.74,4.223,100.25,"Kansas City, MO"
FUEL-002588,TRP-002588,TRK-004,DRV-006,2026-02-11,23.8,4.402,104.77,"Dallas, TX"
FUEL-002589,TRP-002589,TRK-008,DRV-013,2026-02-12,24.18,4.184,101.17,"Little Rock, AR"
FUEL-002590,TRP-002590,TRK-003,DRV-005,2026-02-12,25.38,4.136,104.97,"Fort Smith, AR"
FUEL-002591,TRP-002591,TRK-004,DRV-001,2026-02-13,24.34,4.109,100.01,"Oklahoma City, OK"
FUEL-002592,TRP-002592,TRK-002,DRV-011,2026-02-13,22.93,4.306,98.74,"Springfield, MO"
FUEL-002593,TRP-002593,TRK-009,DRV-004,2026-02-13,23.58,4.25,100.21,"Dallas, TX"
FUEL-002594,TRP-002594,TRK-003,DRV-008,2026-02-14,23.71,4.304,102.05,"Springfield, MO"
FUEL-002595,TRP-002595,TRK-008,DRV-006,2026-02-14,39.4,4.245,167.25,"Little Rock, AR"
FUEL-002596,TRP-002596,TRK-005,DRV-011,2026-02-14,10.75,4.183,44.97,"Joplin, MO"
FUEL-002597,TRP-002597,TRK-005,DRV-013,2026-02-14,10.59,4.147,43.92,"Dallas, TX"
FUEL-002598,TRP-002598,TRK-001,DRV-007,2026-02-14,11.27,4.272,48.15,"Little Rock, AR"
FUEL-002599,TRP-002599,TRK-006,DRV-007,2026-02-14,56.18,4.317,242.53,"Little Rock, AR"
FUEL-002600,TRP-002600,TRK-009,DRV-011,2026-02-14,24.64,4.123,101.59,"Kansas City, MO"
FUEL-002601,TRP-002601,TRK-002,DRV-004,2026-02-16,10.69,4.364,46.65,"Oklahoma City, OK"
FUEL-002602,TRP-002602,TRK-010,DRV-012,2026-02-16,11.18,4.187,46.81,"Fort Smith, AR"
FUEL-002603,TRP-002603,TRK-010,DRV-010,2026-02-17,41.63,4.4,183.17,"Little Rock, AR"
FUEL-002604,TRP-002604,TRK-009,DRV-010,2026-02-17,11.23,4.19,47.05,"Fort Smith, AR"
FUEL-002605,TRP-002605,TRK-002,DRV-003,2026-02-17,11.65,4.281,49.87,"Fort Smith, AR"
FUEL-002606,TRP-002606,TRK-005,DRV-010,2026-02-18,40.56,4.237,171.85,"Oklahoma City, OK"
FUEL-002607,TRP-002607,TRK-007,DRV-007,2026-02-18,25.33,4.158,105.32,"Oklahoma City, OK"
FUEL-002608,TRP-002608,TRK-006,DRV-003,2026-02-18,15.07,4.116,62.03,"Tulsa, OK"
FUEL-002609,TRP-002609,TRK-005,DRV-011,2026-02-18,25.14,4.219,106.07,"Tulsa, OK"
FUEL-002610,TRP-002610,TRK-004,DRV-009,2026-02-18,11.65,4.181,48.71,"Little Rock, AR"
FUEL-002611,TRP-002611,TRK-006,DRV-005,2026-02-18,15.33,4.344,66.59,"Little Rock, AR"
FUEL-002612,TRP-002612,TRK-008,DRV-011,2026-02-18,11.99,4.32,51.8,"Joplin, MO"
FUEL-002613,TRP-002613,TRK-001,DRV-007,2026-02-18,24.41,4.405,107.53,"Springfield, MO"
FUEL-002614,TRP-002614,TRK-006,DRV-005,2026-02-19,56.73,4.203,238.44,"Kansas City, MO"
FUEL-002615,TRP-002615,TRK-004,DRV-013,2026-02-19,40.45,4.226,170.94,"Little Rock, AR"
FUEL-002616,TRP-002616,TRK-007,DRV-005,2026-02-19,37.48,4.311,161.58,"Fort Smith, AR"
FUEL-002617,TRP-002617,TRK-009,DRV-005,2026-02-19,36.84,4.164,153.4,"Dallas, TX"
FUEL-002618,TRP-002618,TRK-007,DRV-012,2026-02-19,35.21,4.163,146.58,"Springfield, MO"
FUEL-002619,TRP-002619,TRK-003,DRV-010,2026-02-19,10.97,4.316,47.35,"Fort Smith, AR"
FUEL-002620,TRP-002620,TRK-002,DRV-013,2026-02-19,22.67,4.397,99.68,"Oklahoma City, OK"
FUEL-002621,TRP-002621,TRK-001,DRV-003,2026-02-20,23.61,4.243,100.18,"Kansas City, MO"
FUEL-002622,TRP-002622,TRK-006,DRV-006,2026-02-20,52.3,4.24,221.75,"Tulsa, OK"
FUEL-002623,TRP-002623,TRK-002,DRV-006,2026-02-20,23.74,4.397,104.38,"Kansas City, MO"
FUEL-002624,TRP-002624,TRK-003,DRV-006,2026-02-20,24.05,4.276,102.84,"Tulsa, OK"
FUEL-002625,TRP-002625,TRK-007,DRV-011,2026-02-21,11.01,4.368,48.09,"Joplin, MO"
FUEL-002626,TRP-002626,TRK-003,DRV-003,2026-02-21,37.33,4.159,155.26,"Little Rock, AR"
FUEL-002627,TRP-002627,TRK-006,DRV-005,2026-02-21,53.26,4.165,221.83,"Kansas City, MO"
FUEL-002628,TRP-002628,TRK-005,DRV-006,2026-02-21,37.54,4.311,161.83,"Little Rock, AR"
FUEL-002629,TRP-002629,TRK-003,DRV-007,2026-02-21,41.6,4.149,172.6,"Kansas City, MO"
FUEL-002630,TRP-002630,TRK-003,DRV-010,2026-02-21,24.25,4.214,102.19,"Kansas City, MO"
FUEL-002631,TRP-002631,TRK-008,DRV-002,2026-02-21,25.94,4.31,111.8,"Fort Smith, AR"
FUEL-002632,TRP-002632,TRK-006,DRV-007,2026-02-23,54.54,4.4,239.98,"Joplin, MO"
FUEL-002633,TRP-002633,TRK-003,DRV-010,2026-02-23,41.26,4.264,175.93,"Little Rock, AR"
FUEL-002634,TRP-002634,TRK-005,DRV-007,2026-02-23,39.74,4.125,163.93,"Oklahoma City, OK"
FUEL-002635,TRP-002635,TRK-006,DRV-005,2026-02-23,53.86,4.145,223.25,"Kansas City, MO"
FUEL-002636,TRP-002636,TRK-010,DRV-008,2026-02-24,26.21,4.153,108.85,"Springfield, MO"
FUEL-002637,TRP-002637,TRK-007,DRV-008,2026-02-24,26.36,4.309,113.59,"Joplin, MO"
FUEL-002638,TRP-002638,TRK-008,DRV-010,2026-02-24,11.53,4.173,48.11,"Kansas City, MO"
FUEL-002639,TRP-002639,TRK-009,DRV-009,2026-02-24,26.55,4.318,114.64,"Springfield, MO"
FUEL-002640,TRP-002640,TRK-003,DRV-011,2026-02-24,27.15,4.259,115.63,"Fort Smith, AR"
FUEL-002641,TRP-002641,TRK-010,DRV-003,2026-02-24,23.57,4.267,100.57,"Oklahoma City, OK"
FUEL-002642,TRP-002642,TRK-009,DRV-001,2026-02-24,10.52,4.117,43.31,"Tulsa, OK"
FUEL-002643,TRP-002643,TRK-009,DRV-004,2026-02-25,10.85,4.19,45.46,"Oklahoma City, OK"
FUEL-002644,TRP-002644,TRK-005,DRV-004,2026-02-25,24.69,4.161,102.74,"Springfield, MO"
FUEL-002645,TRP-002645,TRK-001,DRV-007,2026-02-25,27.21,4.396,119.62,"Tulsa, OK"
FUEL-002646,TRP-002646,TRK-002,DRV-012,2026-02-26,23.25,4.194,97.51,"Dallas, TX"
