event_id,load_id,trip_id,facility_type,scheduled_time,actual_time,detention_minutes,on_time
EVT-002480,LD-002480,TRP-002480,delivery,2026-01-19 08:00:00.459583,2026-01-19 08:04:00.459583,6,True
EVT-002481,LD-002481,TRP-002481,delivery,2026-01-20 11:00:00.239500,2026-01-20 11:26:00.239500,13,True
EVT-002482,LD-002482,TRP-002482,delivery,2026-01-20 10:00:00.426873,2026-01-20 10:17:00.426873,10,True
EVT-002483,LD-002483,TRP-002483,delivery,2026-01-20 11:00:00.127374,2026-01-20 11:12:00.127374,3,True
EVT-002484,LD-002484,TRP-002484,delivery,2026-01-20 09:00:00.757360,2026-01-20 09:03:00.757360,7,True
EVT-002485,LD-002485,TRP-002485,delivery,2026-01-20 09:00:00.470390,2026-01-20 09:19:00.470390,10,True
EVT-002486,LD-002486,TRP-002486,delivery,2026-01-20 11:00:00.885580,2026-01-20 11:22:00.885580,10,True
EVT-002487,LD-002487,TRP-002487,delivery,2026-01-20 10:00:00.361731,2026-01-20 10:27:00.361731,12,False
EVT-002488,LD-002488,TRP-002488,delivery,2026-01-21 10:00:00.641549,2026-01-21 10:23:00.641549,17,True
EVT-002489,LD-002489,TRP-002489,delivery,2026-01-21 08:00:00.875885,2026-01-21 08:19:00.875885,5,True
EVT-002490,LD-002490,TRP-002490,delivery,2026-01-22 10:00:00.416960,2026-01-22 10:18:00.416960,16,True
EVT-002491,LD-002491,TRP-002491,delivery,2026-01-22 08:00:00.734443,2026-01-22 08:49:00.734443,44,False
EVT-002492,LD-002492,TRP-002492,delivery,2026-01-22 08:00:00.678201,2026-01-22 08:33:00.678201,20,True
EVT-002493,LD-002493,TRP-002493,delivery,2026-01-22 11:00:00.309937,2026-01-22 11:08:00.309937,9,True
EVT-002494,LD-002494,TRP-002494,delivery,2026-01-22 05:00:00.599032,2026-01-22 05:28:00.599032,17,True
EVT-002495,LD-002495,TRP-002495,delivery,2026-01-22 11:00:00.320046,2026-01-22 11:12:00.320046,5,True
EVT-002496,LD-002496,TRP-002496,delivery,2026-01-22 14:00:00.449470,2026-01-22 14:07:00.449470,8,True
EVT-002497,LD-002497,TRP-002497,delivery,2026-01-22 08:00:00.240815,2026-01-22 08:46:00.240815,39,False
EVT-002498,LD-002498,TRP-002498,delivery,2026-01-23 09:00:00.319373,2026-01-23 09:18:00.319373,14,True
EVT-002499,LD-002499,TRP-002499,delivery,2026-01-23 08:00:00.927152,2026-01-23 08:32:00.927152,17,True
EVT-002500,LD-002500,TRP-002500,delivery,2026-01-23 08:00:00.436452,2026-01-23 08:15:00.436452,15,True
EVT-002501,LD-002501,TRP-002501,delivery,2026-01-23 13:00:00.140325,2026-01-23 13:16:00.140325,10,True
EVT-002502,LD-002502,TRP-002502,delivery,2026-01-23 10:00:00.480458,2026-01-23 10:19:00.480458,8,True
EVT-002503,LD-002503,TRP-002503,delivery,2026-01-23 07:00:00.025403,2026-01-23 07:15:00.025403,13,True
EVT-002504,LD-002504,TRP-002504,delivery,2026-01-23 14:00:00.216775,2026-01-23 14:22:00.216775,16,True
EVT-002505,LD-002505,TRP-002505,delivery,2026-01-24 09:00:00.126160,2026-01-24 09:23:00.126160,8,True
EVT-002506,LD-002506,TRP-002506,delivery,2026-01-24 09:00:00.465947,2026-01-24 09:19:00.465947,10,True
EVT-002507,LD-002507,TRP-002507,delivery,2026-01-24 14:00:00.505351,2026-01-24 14:07:00.505351,6,False
EVT-002508,LD-002508,TRP-002508,delivery,2026-01-24 07:00:00.198330,2026-01-24 08:05:00.198330,54,False
EVT-002509,LD-002509,TRP-002509,delivery,2026-01-24 09:00:00.915703,2026-01-24 09:05:00.915703,10,True
EVT-002510,LD-002510,TRP-002510,delivery,2026-01-24 12:00:00.469134,2026-01-24 12:21:00.469134,22,True
EVT-002511,LD-002511,TRP-002511,delivery,2026-01-26 05:00:00.419392,2026-01-26 05:12:00.419392,12,True
EVT-002512,LD-002512,TRP-002512,delivery,2026-01-26 11:00:00.450283,2026-01-26 11:17:00.450283,4,True
EVT-002513,LD-002513,TRP-002513,delivery,2026-01-26 10:00:00.447792,2026-01-26 10:22:00.447792,15,True
EVT-002514,LD-002514,TRP-002514,delivery,2026-01-26 10:00:00.420106,2026-01-26 10:18:00.420106,7,True
EVT-002515,LD-002515,TRP-002515,delivery,2026-01-26 10:00:00.380571,2026-01-26 10:20:00.380571,17,True
EVT-002516,LD-002516,TRP-002516,delivery,2026-01-26 11:00:00.875866,2026-01-26 11:13:00.875866,13,True
EVT-002517,LD-002517,TRP-002517,delivery,2026-01-27 12:00:00.130382,2026-01-27 12:24:00.130382,13,True
EVT-002518,LD-002518,TRP-002518,delivery,2026-01-27 10:00:00.972602,2026-01-27 10:14:00.972602,7,True
EVT-002519,LD-002519,TRP-002519,delivery,2026-01-27 11:00:00.893676,2026-01-27 11:09:00.893676,0,True
EVT-002520,LD-002520,TRP-002520,delivery,2026-01-27 10:00:00.098854,2026-01-27 10:11:00.098854,16,True
EVT-002521,LD-002521,TRP-002521,delivery,2026-01-28 09:00:00.652835,2026-01-28 10:13:00.652835,60,False
EVT-002522,LD-002522,TRP-002522,delivery,2026-01-28 12:00:00.152963,2026-01-28 12:15:00.152963,8,False
EVT-002523,LD-002523,TRP-002523,delivery,2026-01-28 11:00:00.799076,2026-01-28 11:09:00.799076,11,True
EVT-002524,LD-002524,TRP-002524,delivery,2026-01-29 11:00:00.010918,2026-01-29 11:19:00.010918,9,True
EVT-002525,LD-002525,TRP-002525,delivery,2026-01-29 11:00:00.982732,2026-01-29 11:14:00.982732,6,True
EVT-002526,LD-002526,TRP-002526,delivery,2026-01-29 13:00:00.814533,2026-01-29 13:16:00.814533,13,True
EVT-002527,LD-002527,TRP-002527,delivery,2026-01-29 11:00:00.873908,2026-01-29 11:21:00.873908,8,True
EVT-002528,LD-002528,TRP-002528,delivery,2026-01-29 08:00:00.608571,2026-01-29 08:08:00.608571,10,True
EVT-002529,LD-002529,TRP-002529,delivery,2026-01-29 09:00:00.769055,2026-01-29 10:17:00.769055,74,False
EVT-002530,LD-002530,TRP-002530,delivery,2026-01-29 12:00:00.933121,2026-01-29 12:17:00.933121,11,True
EVT-002531,LD-002531,TRP-002531,delivery,2026-01-30 07:00:00.526159,2026-01-30 07:12:00.526159,17,False
EVT-002532,LD-002532,TRP-002532,delivery,2026-01-30 10:00:00.996006,2026-01-30 10:17:00.996006,9,True
EVT-002533,LD-002533,TRP-002533,delivery,2026-01-30 10:00:00.898503,2026-01-30 10:22:00.898503,7,False
EVT-002534,LD-002534,TRP-002534,delivery,2026-01-30 10:00:00.190793,2026-01-30 10:58:00.190793,54,False
EVT-002535,LD-002535,TRP-002535,delivery,2026-01-31 12:00:00.339306,2026-01-31 12:25:00.339306,16,True
EVT-002536,LD-002536,TRP-002536,delivery,2026-01-31 11:00:00.033457,2026-01-31 11:16:00.033457,6,True
EVT-002537,LD-002537,TRP-002537,delivery,2026-01-31 10:00:00.486341,2026-01-31 10:56:00.486341,45,False
EVT-002538,LD-002538,TRP-002538,delivery,2026-01-31 08:00:00.210860,2026-01-31 08:22:00.210860,10,True
EVT-002539,LD-002539,TRP-002539,delivery,2026-01-31 10:00:00.328630,2026-01-31 10:09:00.328630,12,True
EVT-002540,LD-002540,TRP-002540,delivery,2026-01-31 12:00:00.080415,2026-01-31 12:14:00.080415,11,True
EVT-002541,LD-002541,TRP-002541,delivery,2026-01-31 12:00:00.355905,2026-01-31 13:04:00.355905,68,False
EVT-002542,LD-002542,TRP-002542,delivery,2026-01-31 07:00:00.796343,2026-01-31 07:29:00.796343,15,True
EVT-002543,LD-002543,TRP-002543,delivery,2026-02-02 13:00:00.777243,2026-02-02 13:10:00.777243,12,True
EVT-002544,LD-002544,TRP-002544,delivery,2026-02-02 11:00:00.781229,2026-02-02 11:22:00.781229,18,True
EVT-002545,LD-002545,TRP-002545,delivery,2026-02-02 10:00:00.714911,2026-02-02 10:02:00.714911,7,True
EVT-002546,LD-002546,TRP-002546,delivery,2026-02-02 12:00:00.594334,2026-02-02 12:12:00.594334,16,True
EVT-002547,LD-002547,TRP-002547,delivery,2026-02-02 11:00:00.622962,2026-02-02 11:15:00.622962,13,True
EVT-002548,LD-002548,TRP-002548,delivery,2026-02-02 08:00:00.002272,2026-02-02 08:29:00.002272,15,True
EVT-002549,LD-002549,TRP-002549,delivery,2026-02-03 10:00:00.844590,2026-02-03 10:12:00.844590,5,True
EVT-002550,LD-002550,TRP-002550,delivery,2026-02-03 10:00:00.884538,2026-02-03 10:21:00.884538,17,True
EVT-002551,LD-002551,TRP-002551,delivery,2026-02-03 08:00:00.049204,2026-02-03 08:11:00.049204,1,True
EVT-002552,LD-002552,TRP-002552,delivery,2026-02-03 08:00:00.327785,2026-02-03 08:26:00.327785,17,True
EVT-002553,LD-002553,TRP-002553,delivery,2026-02-03 11:00:00.692393,2026-02-03 11:11:00.692393,12,True
EVT-002554,LD-002554,TRP-002554,delivery,2026-02-03 10:00:00.666225,2026-02-03 10:10:00.666225,12,True
EVT-002555,LD-002555,TRP-002555,delivery,2026-02-03 06:00:00.685981,2026-02-03 06:59:00.685981,49,False
EVT-002556,LD-002556,TRP-002556,delivery,2026-02-04 09:00:00.784777,2026-02-04 09:12:00.784777,8,True
EVT-002557,LD-002557,TRP-002557,delivery,2026-02-04 10:00:00.830674,2026-02-04 10:33:00.830674,23,True
EVT-002558,LD-002558,TRP-002558,delivery,2026-02-04 09:00:00.523356,2026-02-04 09:23:00.523356,16,True
EVT-002559,LD-002559,TRP-002559,delivery,2026-02-04 09:00:00.788589,2026-02-04 10:05:00.788589,52,False
EVT-002560,LD-002560,TRP-002560,delivery,2026-02-04 14:00:00.647277,2026-02-04 14:16:00.647277,6,True
EVT-002561,LD-002561,TRP-002561,delivery,2026-02-05 12:00:00.926741,2026-02-05 12:08:00.926741,7,True
EVT-002562,LD-002562,TRP-002562,delivery,2026-02-05 10:00:00.646065,2026-02-05 10:49:00.646065,40,False
EVT-002563,LD-002563,TRP-002563,delivery,2026-02-05 07:00:00.855283,2026-02-05 07:19:00.855283,15,False
EVT-002564,LD-002564,TRP-002564,delivery,2026-02-05 09:00:00.718604,2026-02-05 09:26:00.718604,17,True
EVT-002565,LD-002565,TRP-002565,delivery,2026-02-06 09:00:00.305421,2026-02-06 09:24:00.305421,10,True
EVT-002566,LD-002566,TRP-002566,delivery,2026-02-06 12:00:00.314088,2026-02-06 12:09:00.314088,6,True
EVT-002567,LD-002567,TRP-002567,delivery,2026-02-06 12:00:00.303849,2026-02-06 12:15:00.303849,7,True
EVT-002568,LD-002568,TRP-002568,delivery,2026-02-06 09:00:00.234714,2026-02-06 09:24:00.234714,22,True
EVT-002569,LD-002569,TRP-002569,delivery,2026-02-07 10:00:00.573361,2026-02-07 10:23:00.573361,16,True
EVT-002570,LD-002570,TRP-002570,delivery,2026-02-07 13:00:00.393923,2026-02-07 13:05:00.393923,7,True
EVT-002571,LD-002571,TRP-002571,delivery,2026-02-07 08:00:00.212397,2026-02-07 08:20:00.212397,13,True
EVT-002572,LD-002572,TRP-002572,delivery,2026-02-07 12:00:00.841114,2026-02-07 12:17:00.841114,2,True
EVT-002573,LD-002573,TRP-002573,delivery,2026-02-09 13:00:00.996040,2026-02-09 13:23:00.996040,15,True
EVT-002574,LD-002574,TRP-002574,delivery,2026-02-09 07:00:00.488754,2026-02-09 07:21:00.488754,16,True
EVT-002575,LD-002575,TRP-002575,delivery,2026-02-09 12:00:00.311714,2026-02-09 12:25:00.311714,12,True
EVT-002576,LD-002576,TRP-002576,delivery,2026-02-09 13:00:00.231267,2026-02-09 13:18:00.231267,9,True
EVT-002577,LD-002577,TRP-002577,delivery,2026-02-10 07:00:00.594482,2026-02-10 08:06:00.594482,56,False
EVT-002578,LD-002578,TRP-002578,delivery,2026-02-10 11:00:00.705693,2026-02-10 11:14:00.705693,13,True
EVT-002579,LD-002579,TRP-002579,delivery,2026-02-10 11:00:00.260104,2026-02-10 11:06:00.260104,10,True
EVT-002580,LD-002580,TRP-002580,delivery,2026-02-10 11:00:00.118967,2026-02-10 11:15:00.118967,12,True
EVT-002581,LD-002581,TRP-002581,delivery,2026-02-10 14:00:00.769292,2026-02-10 14:55:00.769292,47,False
EVT-002582,LD-002582,TRP-002582,delivery,2026-02-10 07:00:00.715253,2026-02-10 07:30:00.715253,16,True
EVT-002583,LD-002583,TRP-002583,delivery,2026-02-10 07:00:00.162759,2026-02-10 07:04:00.162759,0,True
EVT-002584,LD-002584,TRP-002584,delivery,2026-02-10 12:00:00.302847,2026-02-10 12:23:00.302847,17,True
EVT-002585,LD-002585,TRP-002585,delivery,2026-02-11 08:00:00.433116,2026-02-11 08:46:00.433116,42,False
EVT-002586,LD-002586,TRP-002586,delivery,2026-02-11 08:00:00.182509,2026-02-11 08:20:00.182509,10,True
EVT-002587,LD-002587,TRP-002587,delivery,2026-02-11 12:00:00.047611,2026-02-11 12:17:00.047611,16,True
EVT-002588,LD-002588,TRP-002588,delivery,2026-02-11 11:00:00.360390,2026-02-11 11:17:00.360390,4,True
EVT-002589,LD-002589,TRP-002589,delivery,2026-02-12 09:00:00.206567,2026-02-12 09:13:00.206567,15,True
EVT-002590,LD-002590,TRP-002590,delivery,2026-02-12 09:00:00.991023,2026-02-12 09:11:00.991023,10,False
EVT-002591,LD-002591,TRP-002591,delivery,2026-02-13 10:00:00.122896,2026-02-13 10:06:00.122896,11,True
EVT-002592,LD-002592,TRP-002592,delivery,2026-02-13 08:00:00.574392,2026-02-13 08:23:00.574392,16,True
EVT-002593,LD-002593,TRP-002593,delivery,2026-02-13 12:00:00.254168,2026-02-13 11:59:00.254168,0,True
EVT-002594,LD-002594,TRP-002594,delivery,2026-02-14 11:00:00.741302,2026-02-14 11:15:00.741302,7,True
EVT-002595,LD-002595,TRP-002595,delivery,2026-02-14 13:00:00.689019,2026-02-14 13:10:00.689019,12,True
EVT-002596,LD-002596,TRP-002596,delivery,2026-02-14 09:00:00.130497,2026-02-14 09:52:00.130497,44,False
EVT-002597,LD-002597,TRP-002597,delivery,2026-02-14 11:00:00.655599,2026-02-14 11:04:00.655599,8,True
EVT-002598,LD-002598,TRP-002598,delivery,2026-02-14 11:00:00.771852,2026-02-14 11:21:00.771852,11,False
EVT-002599,LD-002599,TRP-002599,delivery,2026-02-14 13:00:00.675526,2026-02-14 14:09:00.675526,60,False
EVT-002600,LD-002600,TRP-002600,delivery,2026-02-14 09:00:00.752994,2026-02-14 09:20:00.752994,13,True
EVT-002601,LD-002601,TRP-002601,delivery,2026-02-16 08:00:00.318703,2026-02-16 08:22:00.318703,16,True
EVT-002602,LD-002602,TRP-002602,delivery,2026-02-16 06:00:00.175145,2026-02-16 06:50:00.175145,42,False
EVT-002603,LD-002603,TRP-002603,delivery,2026-02-17 14:00:00.828260,2026-02-17 14:27:00.828260,19,True
EVT-002604,LD-002604,TRP-002604,delivery,2026-02-17 07:00:00.517065,2026-02-17 07:19:00.517065,6,True
EVT-002605,LD-002605,TRP-002605,delivery,2026-02-17 08:00:00.816847,2026-02-17 08:11:00.816847,12,True
EVT-002606,LD-002606,TRP-002606,delivery,2026-02-18 09:00:00.070665,2026-02-18 09:04:00.070665,8,False
EVT-002607,LD-002607,TRP-002607,delivery,2026-02-18 07:00:00.900691,2026-02-18 07:07:00.900691,9,True
EVT-002608,LD-002608,TRP-002608,delivery,2026-02-18 07:00:00.093003,2026-02-18 08:18:00.093003,65,False
EVT-002609,LD-002609,TRP-002609,delivery,2026-02-18 12:00:00.401881,2026-02-18 12:25:00.401881,11,True
EVT-002610,LD-002610,TRP-002610,delivery,2026-02-18 08:00:00.853812,2026-02-18 08:24:00.853812,16,True
EVT-002611,LD-002611,TRP-002611,delivery,2026-02-18 09:00:00.158890,2026-02-18 09:17:00.158890,11,True
EVT-002612,LD-002612,TRP-002612,delivery,2026-02-18 11:00:00.794606,2026-02-18 11:18:00.794606,9,True
EVT-002613,LD-002613,TRP-002613,delivery,2026-02-18 08:00:00.891121,2026-02-18 08:02:00.891121,7,True
EVT-002614,LD-002614,TRP-002614,delivery,2026-02-19 15:00:00.170011,2026-02-19 15:42:00.170011,34,False
EVT-002615,LD-002615,TRP-002615,delivery,2026-02-19 12:00:00.098763,2026-02-19 12:15:00.098763,13,True
EVT-002616,LD-002616,TRP-002616,delivery,2026-02-19 14:00:00.232017,2026-02-19 14:03:00.232017,4,True
EVT-002617,LD-002617,TRP-002617,delivery,2026-02-19 12:00:00.138399,2026-02-19 12:16:00.138399,15,False
EVT-002618,LD-002618,TRP-002618,delivery,2026-02-19 11:00:00.942806,2026-02-19 11:05:00.942806,10,True
EVT-002619,LD-002619,TRP-002619,delivery,2026-02-19 05:00:00.620192,2026-02-19 05:53:00.620192,54,False
EVT-002620,LD-002620,TRP-002620,delivery,2026-02-19 11:00:00.193340,2026-02-19 11:11:00.193340,11,True
EVT-002621,LD-002621,TRP-002621,delivery,2026-02-20 10:00:00.840034,2026-02-20 10:20:00.840034,12,True
EVT-002622,LD-002622,TRP-002622,delivery,2026-02-20 11:00:00.196507,2026-02-20 11:42:00.196507,44,False
EVT-002623,LD-002623,TRP-002623,delivery,2026-02-20 11:00:00.290506,2026-02-20 11:09:00.290506,9,True
EVT-002624,LD-002624,TRP-002624,delivery,2026-02-20 11:00:00.508986,2026-02-20 11:18:00.508986,12,False
EVT-002625,LD-002625,TRP-002625,delivery,2026-02-21 10:00:00.652146,2026-02-21 10:18:00.652146,5,True
EVT-002626,LD-002626,TRP-002626,delivery,2026-02-21 12:00:00.544919,2026-02-21 12:22:00.544919,15,False
EVT-002627,LD-002627,TRP-002627,delivery,2026-02-21 10:00:00.953316,2026-02-21 10:23:00.953316,15,True
EVT-002628,LD-002628,TRP-002628,delivery,2026-02-21 11:00:00.597194,2026-02-21 11:14:00.597194,11,True
EVT-002629,LD-002629,TRP-002629,delivery,2026-02-21 13:00:00.602684,2026-02-21 13:21:00.602684,9,True
EVT-002630,LD-002630,TRP-002630,delivery,2026-02-21 12:00:00.407420,2026-02-21 12:34:00.407420,19,True
EVT-002631,LD-002631,TRP-002631,delivery,2026-02-21 12:00:00.318823,2026-02-21 12:08:00.318823,11,True
EVT-002632,LD-002632,TRP-002632,delivery,2026-02-23 09:00:00.293013,2026-02-23 09:07:00.293013,12,True
EVT-002633,LD-002633,TRP-002633,delivery,2026-02-23 10:00:00.818592,2026-02-23 10:14:00.818592,14,True
EVT-002634,LD-002634,TRP-002634,delivery,2026-02-23 09:00:00.016756,2026-02-23 09:10:00.016756,1,True
EVT-002635,LD-002635,TRP-002635,delivery,2026-02-23 10:00:00.131276,2026-02-23 10:24:00.131276,12,True
EVT-002636,LD-002636,TRP-002636,delivery,2026-02-24 10:00:00.777848,2026-02-24 10:14:00.777848,8,True
EVT-002637,LD-002637,TRP-002637,delivery,2026-02-24 09:00:00.704539,2026-02-24 09:21:00.704539,18,True
EVT-002638,LD-002638,TRP-002638,delivery,2026-02-24 08:00:00.227695,2026-02-24 08:20:00.227695,7,True
EVT-002639,LD-002639,TRP-002639,delivery,2026-02-24 12:00:00.141549,2026-02-24 12:23:00.141549,13,True
EVT-002640,LD-002640,TRP-002640,delivery,2026-02-24 11:00:00.501503,2026-02-24 11:27:00.501503,13,True
EVT-002641,LD-002641,TRP-002641,delivery,2026-02-24 08:00:00.949090,2026-02-24 08:22:00.949090,12,True
EVT-002642,LD-002642,TRP-002642,delivery,2026-02-24 11:00:00.239924,2026-02-24 11:20:00.239924,9,True
EVT-002643,LD-002643,TRP-002643,delivery,2026-02-25 07:00:00.943581,2026-02-25 08:14:00.943581,69,False
EVT-002644,LD-002644,TRP-002644,delivery,2026-02-25 07:00:00.690175,2026-02-25 07:25:00.690175,10,True
EVT-002645,LD-002645,TRP-002645,delivery,2026-02-25 07:00:00.726417,2026-02-25 07:17:00.726417,10,True
EVT-002646,LD-002646,TRP-002646,delivery,2026-02-26 07:00:00.174229,2026-02-26 07:28:00.174229,16,False
EVT-002647,LD-002647,TRP-002647,delivery,2026-02-26 09:00:00.806091,2026-02-26 09:16:00.806091,10,True
EVT-002648,LD-002648,TRP-002648,delivery,2026-02-26 10:00:00.431379,2026-02-26 10:10:00.431379,5,True
EVT-002649,LD-002649,TRP-002649,delivery,2026-02-26 11:00:00.592608,2026-02-26 11:04:00.592608,9,True
EVT-002650,LD-002650,TRP-002650,delivery,2026-02-26 09:00:00.335661,2026-02-26 09:20:00.335661,15,True
EVT-002651,LD-002651,TRP-002651,delivery,2026-02-26 10:00:00.015952,2026-02-26 10:20:00.015952,25,True
EVT-002652,LD-002652,TRP-002652,delivery,2026-02-27 10:00:00.973295,2026-02-27 10:04:00.973295,8,False
EVT-002653,LD-002653,TRP-002653,delivery,2026-02-27 08:00:00.090151,2026-02-27 08:27:00.090151,26,False
EVT-002654,LD-002654,TRP-002654,delivery,2026-02-27 12:00:00.764812,2026-02-27 12:19:00.764812,8,True
EVT-002655,LD-002655,TRP-002655,delivery,2026-02-27 08:00:00.227808,2026-02-27 08:39:00.227808,38,False
EVT-002656,LD-002656,TRP-002656,delivery,2026-02-27 11:00:00.948387,2026-02-27 11:33:00.948387,18,False
EVT-002657,LD-002657,TRP-002657,delivery,2026-02-27 13:00:00.472650,2026-02-27 14:00:00.472650,47,False
EVT-002658,LD-002658,TRP-002658,delivery,2026-02-27 11:00:00.244087,2026-02-27 11:14:00.244087,16,True
EVT-002659,LD-002659,TRP-002659,delivery,2026-02-28 11:00:00.710635,2026-02-28 11:34:00.710635,21,True
EVT-002660,LD-002660,TRP-002660,delivery,2026-02-28 07:00:00.762140,2026-02-28 07:23:00.762140,16,True
EVT-002661,LD-002661,TRP-002661,delivery,2026-02-28 08:00:00.306161,2026-02-28 08:21:00.306161,11,False
EVT-002662,LD-002662,TRP-002662,delivery,2026-02-28 09:00:00.943073,2026-02-28 09:31:00.943073,19,True
EVT-002663,LD-002663,TRP-002663,delivery,2026-02-28 14:00:00.222072,2026-02-28 14:16:00.222072,7,True
EVT-002664,LD-002664,TRP-002664,delivery,2026-03-02 13:00:00.462830,2026-03-02 13:28:00.462830,14,True
EVT-002665,LD-002665,TRP-002665,delivery,2026-03-02 11:00:00.567863,2026-03-02 11:18:00.567863,10,False
EVT-002666,LD-002666,TRP-002666,delivery,2026-03-02 11:00:00.623935,2026-03-02 11:14:00.623935,8,True
EVT-002667,LD-002667,TRP-002667,delivery,2026-03-02 15:00:00.066889,2026-03-02 15:12:00.066889,14,True
EVT-002668,LD-002668,TRP-002668,delivery,2026-03-02 11:00:00.871156,2026-03-02 11:47:00.871156,44,False
EVT-002669,LD-002669,TRP-002669,delivery,2026-03-02 15:00:00.718967,2026-03-02 15:45:00.718967,39,False
EVT-002670,LD-002670,TRP-002670,delivery,2026-03-02 14:00:00.373598,2026-03-02 14:32:00.373598,17,True
EVT-002671,LD-002671,TRP-002671,delivery,2026-03-03 12:00:00.717504,2026-03-03 12:11:00.717504,3,False
EVT-002672,LD-002672,TRP-002672,delivery,2026-03-03 12:00:00.453192,2026-03-03 12:07:00.453192,9,True
EVT-002673,LD-002673,TRP-002673,delivery,2026-03-03 07:00:00.911584,2026-03-03 07:23:00.911584,9,False
EVT-002674,LD-002674,TRP-002674,delivery,2026-03-03 10:00:00.831123,2026-03-03 10:00:00.831123,3,True
EVT-002675,LD-002675,TRP-002675,delivery,2026-03-03 12:00:00.275527,2026-03-03 12:26:00.275527,15,True
EVT-002676,LD-002676,TRP-002676,delivery,2026-03-03 09:00:00.397493,2026-03-03 09:30:00.397493,17,True
EVT-002677,LD-002677,TRP-002677,delivery,2026-03-03 12:00:00.749537,2026-03-03 12:12:00.749537,3,True
EVT-002678,LD-002678,TRP-002678,delivery,2026-03-03 13:00:00.521620,2026-03-03 13:40:00.521620,31,False
EVT-002679,LD-002679,TRP-002679,delivery,2026-03-04 10:00:00.006403,2026-03-04 10:17:00.006403,20,True
EVT-002680,LD-002680,TRP-002680,delivery,2026-03-04 09:00:00.451449,2026-03-04 09:24:00.451449,20,True
EVT-002681,LD-002681,TRP-002681,delivery,2026-03-05 14:00:00.980218,2026-03-05 14:22:00.980218,12,True
EVT-002682,LD-002682,TRP-002682,delivery,2026-03-05 12:00:00.224149,2026-03-05 12:17:00.224149,12,True
EVT-002683,LD-002683,TRP-002683,delivery,2026-03-06 06:00:00.247046,2026-03-06 06:21:00.247046,12,True
EVT-002684,LD-002684,TRP-002684,delivery,2026-03-06 10:00:00.714515,2026-03-06 10:22:00.714515,13,True
EVT-002685,LD-002685,TRP-002685,delivery,2026-03-06 09:00:00.171115,2026-03-06 09:18:00.171115,11,True
EVT-002686,LD-002686,TRP-002686,delivery,2026-03-06 14:00:00.496799,2026-03-06 14:16:00.496799,18,False
EVT-002687,LD-002687,TRP-002687,delivery,2026-03-07 05:00:00.381622,2026-03-07 05:22:00.381622,11,True
EVT-002688,LD-002688,TRP-002688,delivery,2026-03-07 09:00:00.133740,2026-03-07 09:17:00.133740,13,True
EVT-002689,LD-002689,TRP-002689,delivery,2026-03-07 13:00:00.663669,2026-03-07 13:15:00.663669,3,False
EVT-002690,LD-002690,TRP-002690,delivery,2026-03-07 08:00:00.215509,2026-03-07 08:25:00.215509,19,True
EVT-002691,LD-002691,TRP-002691,delivery,2026-03-09 12:00:00.214400,2026-03-09 12:14:00.214400,10,True
EVT-002692,LD-002692,TRP-002692,delivery,2026-03-09 13:00:00.257591,2026-03-09 13:53:00.257591,48,False
EVT-002693,LD-002693,TRP-002693,delivery,2026-03-09 14:00:00.267270,2026-03-09 15:15:00.267270,61,False
EVT-002694,LD-002694,TRP-002694,delivery,2026-03-09 06:00:00.322227,2026-03-09 06:12:00.322227,13,True
EVT-002695,LD-002695,TRP-002695,delivery,2026-03-10 13:00:00.783385,2026-03-10 13:21:00.783385,7,True
EVT-002696,LD-002696,TRP-002696,delivery,2026-03-10 12:00:00.504283,2026-03-10 12:15:00.504283,11,False
EVT-002697,LD-002697,TRP-002697,delivery,2026-03-10 08:00:00.896800,2026-03-10 08:15:00.896800,11,True
EVT-002698,LD-002698,TRP-002698,delivery,2026-03-10 10:00:00.713995,2026-03-10 10:14:00.713995,19,True
EVT-002699,LD-002699,TRP-002699,delivery,2026-03-11 10:00:00.108106,2026-03-11 10:24:00.108106,10,True
EVT-002700,LD-002700,TRP-002700,delivery,2026-03-11 09:00:00.106558,2026-03-11 09:11:00.106558,5,False
EVT-002701,LD-002701,TRP-002701,delivery,2026-03-11 07:00:00.912021,2026-03-11 07:09:00.912021,11,True
EVT-002702,LD-002702,TRP-002702,delivery,2026-03-11 14:00:00.937990,2026-03-11 14:47:00.937990,43,False
EVT-002703,LD-002703,TRP-002703,delivery,2026-03-11 13:00:00.370445,2026-03-11 13:11:00.370445,11,True
EVT-002704,LD-002704,TRP-002704,delivery,2026-03-11 07:00:00.117848,2026-03-11 07:19:00.117848,7,True
EVT-002705,LD-002705,TRP-002705,delivery,2026-03-11 10:00:00.484887,2026-03-11 10:21:00.484887,6,True
EVT-002706,LD-002706,TRP-002706,delivery,2026-03-12 09:00:00.975830,2026-03-12 09:19:00.975830,15,False
EVT-002707,LD-002707,TRP-002707,delivery,2026-03-12 10:00:00.755682,2026-03-12 10:09:00.755682,12,True
EVT-002708,LD-002708,TRP-002708,delivery,2026-03-12 12:00:00.538101,2026-03-12 12:11:00.538101,8,True
EVT-002709,LD-002709,TRP-002709,delivery,2026-03-12 10:00:00.067893,2026-03-12 10:20:00.067893,14,True
EVT-002710,LD-002710,TRP-002710,delivery,2026-03-12 07:00:00.724550,2026-03-12 07:12:00.724550,3,True
EVT-002711,LD-002711,TRP-002711,delivery,2026-03-12 12:00:00.344202,2026-03-12 12:21:00.344202,22,True
