trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status,origin_city,origin_state,destination_city,destination_state,distance_miles,base_rate_per_mile,customer_name,city,state,industry,payment_terms_days,account_status,fuel_cost,fuel_gallons_purchased,avg_price_per_gal,month,total_revenue,rev_per_mile,net_margin,net_margin_per_mile,direction
TRIP-000628,LOAD-00628,DRV-01,TRK-01,834,161.0,5.18,2026-01-26 05:45:00,2026-01-26 23:40:27.538196,N,CUST-05,RTE-07,2026-01-26,Refrigerated - Backhaul Mixed,16928,1157.65,125.63,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,631.44,161.0,3.922,2026-01,1283.2800000000002,1.5387050359712233,651.8400000000001,0.7815827338129498,northbound_backhaul
TRIP-000629,LOAD-00629,DRV-02,TRK-02,801,117.79,6.8,2026-01-20 05:20:00,2026-01-20 20:26:23.074853,Y,CUST-02,RTE-02,2026-01-20,Refrigerated - Seafood,41068,2372.3,142.45,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,489.77,117.79,4.158,2026-01,2514.75,3.1395131086142323,2024.98,2.528064918851436,southbound
TRIP-000630,LOAD-00630,DRV-02,TRK-02,318,46.36,6.86,2026-01-21 08:20:00,2026-01-21 15:09:50.548281,Y,CUST-05,RTE-06,2026-01-21,Refrigerated - Backhaul Mixed,18264,555.88,38.18,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,188.78,46.36,4.072,2026-01,594.06,1.8681132075471696,405.28,1.2744654088050313,northbound_backhaul
TRIP-000631,LOAD-00631,DRV-01,TRK-01,829,161.91,5.12,2026-01-27 06:15:00,2026-01-27 22:48:44.694080,N,CUST-04,RTE-04,2026-01-27,Refrigerated - Mixed,43752,2051.27,190.6,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,645.13,161.91,3.9844999999999997,2026-01,2241.87,2.7043063932448734,1596.7399999999998,1.9261037394451144,southbound
TRIP-000632,LOAD-00632,DRV-01,TRK-01,825,157.14,5.25,2026-01-28 07:00:00,2026-01-29 00:34:15.413668,Y,CUST-06,RTE-07,2026-01-28,Refrigerated - Backhaul Mixed,24640,1176.72,110.92,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,642.7,157.14,4.09,2026-01,1287.64,1.5607757575757577,644.94,0.7817454545454546,northbound_backhaul
TRIP-000633,LOAD-00633,DRV-02,TRK-02,801,112.66,7.11,2026-01-30 07:40:00,2026-01-30 23:25:17.520757,Y,CUST-02,RTE-02,2026-01-30,Refrigerated - Seafood,43051,2364.7,168.36,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,460.9,112.66,4.091,2026-01,2533.06,3.1623720349563045,2072.16,2.5869662921348313,southbound
TRIP-000634,LOAD-00634,DRV-02,TRK-02,338,46.43,7.28,2026-02-01 06:10:00,2026-02-01 13:23:31.480088,Y,CUST-06,RTE-06,2026-02-01,Refrigerated - Backhaul Mixed,17726,524.09,34.92,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,197.47,46.43,4.253,2026-02,559.01,1.6538757396449704,361.53999999999996,1.069644970414201,northbound_backhaul
TRIP-000635,LOAD-00635,DRV-01,TRK-01,814,151.02,5.39,2026-02-06 06:20:00,2026-02-06 23:07:22.737330,Y,CUST-04,RTE-04,2026-02-06,Refrigerated - Mixed,39208,2053.1,121.6,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,617.82,151.02,4.091,2026-02,2174.7,2.6716216216216213,1556.8799999999997,1.912628992628992,southbound
TRIP-000636,LOAD-00636,DRV-01,TRK-01,845,161.57,5.23,2026-02-07 08:15:00,2026-02-08 00:57:24.326169,Y,CUST-06,RTE-05,2026-02-07,Refrigerated - Backhaul Mixed,21456,1176.63,126.31,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,650.0,161.57,4.023,2026-02,1302.94,1.541940828402367,652.94,0.7727100591715977,northbound_backhaul
TRIP-000637,LOAD-00637,DRV-01,TRK-01,833,157.77,5.28,2026-02-05 04:15:00,2026-02-05 19:52:28.387023,Y,CUST-04,RTE-04,2026-02-05,Refrigerated - Mixed,40841,2134.9,186.39,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,632.97,157.77,4.012,2026-02,2321.29,2.7866626650660264,1688.32,2.026794717887155,southbound
TRIP-000638,LOAD-00638,DRV-01,TRK-01,820,161.74,5.07,2026-02-07 06:40:00,2026-02-08 00:08:56.411598,Y,CUST-05,RTE-05,2026-02-07,Refrigerated - Backhaul Mixed,19946,1311.11,85.11,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,664.75,161.74,4.11,2026-02,1396.2199999999998,1.7027073170731706,731.4699999999998,0.8920365853658534,northbound_backhaul
TRIP-000639,LOAD-00639,DRV-02,TRK-02,258,36.13,7.14,2026-02-07 07:00:00,2026-02-07 12:16:08.533824,Y,CUST-01,RTE-01,2026-02-07,Refrigerated - Produce,43620,742.37,42.22,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,148.21,36.13,4.102,2026-02,784.59,3.0410465116279073,636.38,2.4665891472868218,southbound
TRIP-000640,LOAD-00640,DRV-02,TRK-02,332,47.98,6.92,2026-02-09 08:30:00,2026-02-09 15:00:05.458841,N,CUST-06,RTE-06,2026-02-09,Refrigerated - Backhaul Mixed,28223,543.65,33.48,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,188.42,47.98,3.927,2026-02,577.13,1.738343373493976,388.71000000000004,1.1708132530120483,northbound_backhaul
TRIP-000641,LOAD-00641,DRV-02,TRK-02,268,39.01,6.87,2026-02-09 07:40:00,2026-02-09 13:12:58.769828,Y,CUST-01,RTE-01,2026-02-09,Refrigerated - Produce,43796,721.39,52.15,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,155.22,39.01,3.979,2026-02,773.54,2.8863432835820895,618.3199999999999,2.3071641791044772,southbound
TRIP-000642,LOAD-00642,DRV-02,TRK-02,301,43.19,6.97,2026-02-11 07:00:00,2026-02-11 13:04:17.935210,Y,CUST-05,RTE-06,2026-02-11,Refrigerated - Backhaul Mixed,20847,517.49,35.36,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,172.76,43.19,4.0,2026-02,552.85,1.8367109634551495,380.09000000000003,1.2627574750830566,northbound_backhaul
TRIP-000643,LOAD-00643,DRV-01,TRK-01,794,145.96,5.44,2026-02-11 05:50:00,2026-02-11 21:16:35.309140,Y,CUST-02,RTE-02,2026-02-11,Refrigerated - Seafood,40250,2340.03,167.44,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,595.01,145.96,4.0765,2026-02,2507.4700000000003,3.1580226700251894,1912.4600000000003,2.4086397984886654,southbound
TRIP-000644,LOAD-00644,DRV-01,TRK-01,327,60.78,5.38,2026-02-12 06:20:00,2026-02-12 12:37:31.743105,Y,CUST-06,RTE-06,2026-02-12,Refrigerated - Backhaul Mixed,19208,449.19,58.51,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,251.02,60.78,4.13,2026-02,507.7,1.5525993883792049,256.67999999999995,0.7849541284403668,northbound_backhaul
TRIP-000645,LOAD-00645,DRV-02,TRK-02,819,116.17,7.05,2026-02-11 04:40:00,2026-02-11 19:59:13.084880,Y,CUST-04,RTE-04,2026-02-11,Refrigerated - Mixed,39521,2073.84,205.2,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,463.58000000000004,116.17,3.9905,2026-02,2279.04,2.782710622710623,1815.46,2.2166788766788765,southbound
TRIP-000646,LOAD-00646,DRV-02,TRK-02,842,121.15,6.95,2026-02-13 07:50:00,2026-02-14 01:15:13.310138,N,CUST-06,RTE-07,2026-02-13,Refrigerated - Backhaul Mixed,26930,1129.54,129.72,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,476.24,121.15,3.931,2026-02,1259.26,1.4955581947743468,783.02,0.9299524940617577,northbound_backhaul
TRIP-000647,LOAD-00647,DRV-01,TRK-01,777,147.44,5.27,2026-02-18 06:05:00,2026-02-18 21:51:41.351407,N,CUST-02,RTE-02,2026-02-18,Refrigerated - Seafood,38264,2348.33,146.92,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,598.09,147.44,4.0565,2026-02,2495.25,3.2113899613899615,1897.1599999999999,2.4416473616473615,southbound
TRIP-000648,LOAD-00648,DRV-01,TRK-01,816,150.83,5.41,2026-02-17 05:40:00,2026-02-17 21:28:03.127092,N,CUST-03,RTE-03,2026-02-17,Refrigerated - Produce,39922,2464.59,178.89,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,604.07,150.83,4.005,2026-02,2643.48,3.239558823529412,2039.4099999999999,2.4992769607843135,southbound
TRIP-000649,LOAD-00649,DRV-02,TRK-02,828,113.58,7.29,2026-02-22 06:30:00,2026-02-22 22:14:04.435163,Y,CUST-04,RTE-04,2026-02-22,Refrigerated - Mixed,39783,2126.02,164.27,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,468.46000000000004,113.58,4.124499999999999,2026-02,2290.29,2.7660507246376813,1821.83,2.2002777777777776,southbound
TRIP-000650,LOAD-00650,DRV-02,TRK-02,831,116.39,7.14,2026-02-18 04:40:00,2026-02-18 20:48:30.819166,Y,CUST-04,RTE-04,2026-02-18,Refrigerated - Mixed,40736,2076.42,186.22,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,471.66999999999996,116.39,4.0525,2026-02,2262.64,2.722791817087846,1790.9699999999998,2.1551985559566784,southbound
TRIP-000651,LOAD-00651,DRV-02,TRK-02,841,118.79,7.08,2026-02-19 05:30:00,2026-02-19 23:43:42.923345,Y,CUST-06,RTE-07,2026-02-19,Refrigerated - Backhaul Mixed,19095,1355.52,106.66,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,490.48,118.79,4.129,2026-02,1462.18,1.7386206896551726,971.7,1.155410225921522,northbound_backhaul
TRIP-000652,LOAD-00652,DRV-01,TRK-01,810,158.82,5.1,2026-02-25 04:15:00,2026-02-25 19:59:19.190521,Y,CUST-04,RTE-04,2026-02-25,Refrigerated - Mixed,40643,2199.39,233.45,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,656.1700000000001,158.82,4.1315,2026-02,2432.8399999999997,3.0035061728395056,1776.6699999999996,2.1934197530864195,southbound
TRIP-000653,LOAD-00653,DRV-01,TRK-01,841,157.79,5.33,2026-02-26 08:40:00,2026-02-27 02:46:58.805056,Y,CUST-05,RTE-05,2026-02-26,Refrigerated - Backhaul Mixed,15112,1298.43,159.94,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,640.31,157.79,4.058,2026-02,1458.3700000000001,1.7340903686087992,818.0600000000002,0.9727229488703926,northbound_backhaul
TRIP-000654,LOAD-00654,DRV-02,TRK-02,254,36.44,6.97,2026-03-02 07:40:00,2026-03-02 12:29:02.967422,Y,CUST-01,RTE-01,2026-03-02,Refrigerated - Produce,43940,730.9,54.54,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,153.34,36.44,4.208,2026-03,785.4399999999999,3.092283464566929,632.0999999999999,2.488582677165354,southbound
TRIP-000655,LOAD-00655,DRV-02,TRK-02,313,45.63,6.86,2026-03-04 07:05:00,2026-03-04 13:30:14.105921,Y,CUST-06,RTE-06,2026-03-04,Refrigerated - Backhaul Mixed,18982,532.42,34.26,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,191.01,45.63,4.186,2026-03,566.68,1.810479233226837,375.66999999999996,1.2002236421725239,northbound_backhaul
TRIP-000656,LOAD-00656,DRV-01,TRK-01,790,154.9,5.1,2026-03-03 05:20:00,2026-03-03 20:52:07.323837,Y,CUST-02,RTE-02,2026-03-03,Refrigerated - Seafood,43847,2391.23,182.93,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,620.84,154.9,4.008,2026-03,2574.16,3.2584303797468355,1953.3199999999997,2.4725569620253163,southbound
TRIP-000657,LOAD-00657,DRV-01,TRK-01,845,162.19,5.21,2026-03-05 06:30:00,2026-03-05 23:26:47.026111,Y,CUST-06,RTE-05,2026-03-05,Refrigerated - Backhaul Mixed,20966,1192.92,82.48,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,663.19,162.19,4.089,2026-03,1275.4,1.5093491124260356,612.21,0.7245088757396451,northbound_backhaul
TRIP-000658,LOAD-00658,DRV-01,TRK-01,776,151.56,5.12,2026-03-06 06:15:00,2026-03-06 21:58:32.652076,Y,CUST-02,RTE-02,2026-03-06,Refrigerated - Seafood,43478,2309.19,161.45,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,621.09,151.56,4.098,2026-03,2470.64,3.1838144329896907,1849.5499999999997,2.3834407216494844,southbound
TRIP-000659,LOAD-00659,DRV-02,TRK-02,797,111.78,7.13,2026-03-09 06:50:00,2026-03-09 23:17:57.089291,Y,CUST-02,RTE-02,2026-03-09,Refrigerated - Seafood,38269,2362.49,159.54,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,461.54,111.78,4.129,2026-03,2522.0299999999997,3.1644040150564616,2060.49,2.585307402760351,southbound
TRIP-000660,LOAD-00660,DRV-02,TRK-02,843,122.89,6.86,2026-03-10 07:05:00,2026-03-10 23:47:24.281235,Y,CUST-05,RTE-07,2026-03-10,Refrigerated - Backhaul Mixed,17907,1131.82,138.25,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,522.65,122.89,4.253,2026-03,1270.07,1.5066073546856464,747.42,0.8866192170818504,northbound_backhaul
TRIP-000661,LOAD-00661,DRV-02,TRK-02,801,117.62,6.81,2026-03-04 04:30:00,2026-03-04 19:41:15.667605,Y,CUST-02,RTE-02,2026-03-04,Refrigerated - Seafood,41909,2259.48,206.12,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,466.30999999999995,117.62,3.9645,2026-03,2465.6,3.0781523096129835,1999.29,2.4959925093632958,southbound
TRIP-000662,LOAD-00662,DRV-01,TRK-01,801,146.97,5.45,2026-03-16 06:40:00,2026-03-16 22:11:14.922926,Y,CUST-02,RTE-02,2026-03-16,Refrigerated - Seafood,44189,2330.92,191.29,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,594.79,146.97,4.047,2026-03,2522.21,3.1488264669163546,1927.42,2.406267166042447,southbound
TRIP-000663,LOAD-00663,DRV-01,TRK-01,845,165.04,5.12,2026-03-18 06:45:00,2026-03-19 01:06:14.266319,N,CUST-05,RTE-07,2026-03-18,Refrigerated - Backhaul Mixed,23242,1167.0,135.07,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,675.67,165.04,4.094,2026-03,1302.07,1.5409112426035503,626.4,0.7413017751479289,northbound_backhaul
TRIP-000664,LOAD-00664,DRV-01,TRK-01,814,152.43,5.34,2026-03-16 05:15:00,2026-03-16 21:34:52.370484,Y,CUST-04,RTE-04,2026-03-16,Refrigerated - Mixed,39496,2086.66,204.97,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,610.71,152.43,4.0065,2026-03,2291.6299999999997,2.8152702702702697,1680.9199999999996,2.0650122850122847,southbound
TRIP-000665,LOAD-00665,DRV-01,TRK-01,333,61.78,5.39,2026-03-18 08:20:00,2026-03-18 15:21:45.905503,Y,CUST-05,RTE-06,2026-03-18,Refrigerated - Backhaul Mixed,17574,558.12,48.3,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,262.56,61.78,4.25,2026-03,606.42,1.821081081081081,343.85999999999996,1.0326126126126125,northbound_backhaul
TRIP-000666,LOAD-00666,DRV-02,TRK-02,819,121.15,6.76,2026-03-10 05:15:00,2026-03-10 21:00:30.189455,Y,CUST-04,RTE-04,2026-03-10,Refrigerated - Mixed,41742,2088.78,219.35,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,485.63,121.15,4.0085,2026-03,2308.13,2.8182295482295485,1822.5,2.2252747252747254,southbound
TRIP-000667,LOAD-00667,DRV-02,TRK-02,825,115.71,7.13,2026-03-11 08:00:00,2026-03-12 00:16:34.480972,Y,CUST-06,RTE-07,2026-03-11,Refrigerated - Backhaul Mixed,18983,1327.73,89.1,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,489.57,115.71,4.231,2026-03,1416.83,1.717369696969697,927.26,1.1239515151515151,northbound_backhaul
TRIP-000668,LOAD-00668,DRV-02,TRK-02,799,113.66,7.03,2026-03-10 04:30:00,2026-03-10 19:20:02.077970,Y,CUST-03,RTE-03,2026-03-10,Refrigerated - Produce,40328,2403.02,164.33,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,476.46,113.66,4.192,2026-03,2567.35,3.213204005006258,2090.89,2.616883604505632,southbound
TRIP-000669,LOAD-00669,DRV-02,TRK-02,308,43.02,7.16,2026-03-11 05:30:00,2026-03-11 11:27:08.902390,Y,CUST-06,RTE-06,2026-03-11,Refrigerated - Backhaul Mixed,26297,519.31,54.52,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,180.38,43.02,4.193,2026-03,573.8299999999999,1.8630844155844153,393.44999999999993,1.2774350649350648,northbound_backhaul
TRIP-000670,LOAD-00670,DRV-01,TRK-01,800,159.68,5.01,2026-03-22 07:40:00,2026-03-22 23:32:47.983962,Y,CUST-03,RTE-03,2026-03-22,Refrigerated - Produce,38189,2398.48,209.72,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,655.17,159.68,4.103,2026-03,2608.2,3.2602499999999996,1953.0299999999997,2.4412874999999996,southbound
TRIP-000671,LOAD-00671,DRV-01,TRK-01,855,173.43,4.93,2026-03-24 05:05:00,2026-03-24 21:34:28.855574,N,CUST-06,RTE-05,2026-03-24,Refrigerated - Backhaul Mixed,24417,1408.67,121.6,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,719.91,173.43,4.151,2026-03,1530.27,1.7897894736842106,810.36,0.9477894736842105,northbound_backhaul
TRIP-000672,LOAD-00672,DRV-02,TRK-02,281,40.03,7.02,2026-03-23 05:30:00,2026-03-23 11:18:04.362871,Y,CUST-01,RTE-01,2026-03-23,Refrigerated - Produce,40268,762.52,55.81,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,162.56,40.03,4.061,2026-03,818.3299999999999,2.91220640569395,655.77,2.3337010676156584,southbound
TRIP-000673,LOAD-00673,DRV-02,TRK-02,816,121.61,6.71,2026-03-25 07:40:00,2026-03-26 01:03:51.428884,N,CUST-06,RTE-05,2026-03-25,Refrigerated - Backhaul Mixed,28569,1336.26,82.02,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,505.78,121.61,4.159,2026-03,1418.28,1.7380882352941176,912.5,1.1182598039215685,northbound_backhaul
TRIP-000674,LOAD-00674,DRV-01,TRK-01,783,156.6,5.0,2026-03-29 04:10:00,2026-03-29 19:26:51.218424,N,CUST-02,RTE-02,2026-03-29,Refrigerated - Seafood,40527,2248.07,134.35,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,646.1400000000001,156.6,4.1259999999999994,2026-03,2382.42,3.042681992337165,1736.28,2.2174712643678163,southbound
TRIP-000675,LOAD-00675,DRV-01,TRK-01,799,148.79,5.37,2026-03-30 07:00:00,2026-03-30 22:46:14.360363,Y,CUST-03,RTE-03,2026-03-30,Refrigerated - Produce,41601,2348.39,225.32,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,604.24,148.79,4.061,2026-03,2573.71,3.2211639549436795,1969.47,2.464918648310388,southbound
TRIP-000676,LOAD-00676,DRV-01,TRK-01,835,163.41,5.11,2026-04-01 06:05:00,2026-04-01 22:31:14.687586,Y,CUST-05,RTE-05,2026-04-01,Refrigerated - Backhaul Mixed,23013,1197.8,98.59,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,650.21,163.41,3.979,2026-04,1296.3899999999999,1.5525628742514967,646.1799999999998,0.7738682634730537,northbound_backhaul
TRIP-000677,LOAD-00677,DRV-02,TRK-02,825,112.7,7.32,2026-03-30 04:40:00,2026-03-30 20:02:12.359364,Y,CUST-04,RTE-04,2026-03-30,Refrigerated - Mixed,40905,2097.63,225.69,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,467.93,112.7,4.152,2026-03,2323.32,2.8161454545454547,1855.39,2.2489575757575757,southbound
TRIP-000678,LOAD-00678,DRV-02,TRK-02,792,115.96,6.83,2026-03-26 05:10:00,2026-03-26 20:20:51.657605,Y,CUST-03,RTE-03,2026-03-26,Refrigerated - Produce,39452,2352.36,221.69,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,472.31,115.96,4.073,2026-03,2574.05,3.2500631313131314,2101.7400000000002,2.6537121212121213,southbound
TRIP-000679,LOAD-00679,DRV-02,TRK-02,838,115.91,7.23,2026-03-27 05:10:00,2026-03-27 23:18:47.150056,Y,CUST-06,RTE-05,2026-03-27,Refrigerated - Backhaul Mixed,17480,1201.0,157.81,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,469.78,115.91,4.053,2026-03,1358.81,1.621491646778043,889.03,1.0608949880668257,northbound_backhaul
TRIP-000680,LOAD-00680,DRV-01,TRK-01,805,160.04,5.03,2026-03-31 04:00:00,2026-03-31 20:04:13.551273,Y,CUST-02,RTE-02,2026-03-31,Refrigerated - Seafood,41088,2398.15,122.44,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,658.64,160.04,4.1155,2026-03,2520.59,3.131167701863354,1861.9500000000003,2.3129813664596277,southbound
TRIP-000681,LOAD-00681,DRV-01,TRK-01,813,160.67,5.06,2026-04-02 07:05:00,2026-04-02 23:43:13.499251,Y,CUST-05,RTE-07,2026-04-02,Refrigerated - Backhaul Mixed,29792,1157.73,118.29,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,664.53,160.67,4.136,2026-04,1276.02,1.569520295202952,611.49,0.752140221402214,northbound_backhaul
TRIP-000682,LOAD-00682,DRV-01,TRK-01,258,50.89,5.07,2026-03-31 06:10:00,2026-03-31 11:05:31.897273,Y,CUST-01,RTE-01,2026-03-31,Refrigerated - Produce,43038,759.19,50.01,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,210.84,50.89,4.143,2026-03,809.2,3.136434108527132,598.36,2.3192248062015506,southbound
TRIP-000683,LOAD-00683,DRV-02,TRK-02,774,107.5,7.2,2026-04-02 07:00:00,2026-04-02 21:40:07.563124,N,CUST-02,RTE-02,2026-04-02,Refrigerated - Seafood,39189,2276.87,160.85,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,423.55,107.5,3.94,2026-04,2437.72,3.1495090439276483,2014.1699999999998,2.6022868217054262,southbound
TRIP-000684,LOAD-00684,DRV-02,TRK-02,818,115.54,7.08,2026-04-01 04:20:00,2026-04-01 20:05:04.088675,Y,CUST-04,RTE-04,2026-04-01,Refrigerated - Mixed,43089,2107.45,147.6,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,476.26,115.54,4.122,2026-04,2255.0499999999997,2.7567848410757945,1778.7899999999997,2.174559902200489,southbound
TRIP-000685,LOAD-00685,DRV-02,TRK-02,832,117.35,7.09,2026-04-03 06:05:00,2026-04-03 23:38:59.570734,Y,CUST-06,RTE-07,2026-04-03,Refrigerated - Backhaul Mixed,27811,1298.68,101.66,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,471.16,117.35,4.015,2026-04,1400.3400000000001,1.6831009615384618,929.1800000000001,1.1168028846153848,northbound_backhaul
TRIP-000686,LOAD-00686,DRV-01,TRK-01,784,156.18,5.02,2026-04-13 05:00:00,2026-04-13 20:56:15.109799,Y,CUST-02,RTE-02,2026-04-13,Refrigerated - Seafood,42185,2291.29,227.13,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,644.4,156.18,4.126,2026-04,2518.42,3.2122704081632656,1874.02,2.3903316326530613,southbound
TRIP-000687,LOAD-00687,DRV-01,TRK-01,814,157.45,5.17,2026-04-14 08:15:00,2026-04-15 01:19:31.943059,N,CUST-05,RTE-07,2026-04-14,Refrigerated - Backhaul Mixed,17713,1177.4,88.56,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,658.46,157.45,4.182,2026-04,1265.96,1.5552334152334153,607.5,0.7463144963144963,northbound_backhaul
TRIP-000688,LOAD-00688,DRV-01,TRK-01,811,160.59,5.05,2026-04-12 04:00:00,2026-04-12 19:26:18.592320,Y,CUST-03,RTE-03,2026-04-12,Refrigerated - Produce,42552,2342.48,150.16,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,662.44,160.59,4.125,2026-04,2492.64,3.0735388409371147,1830.1999999999998,2.2567200986436498,southbound
