trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag
TRIP-019558,LOAD-019759,DRV-034,TRK-008,449.9,68.69,6.55,2025-04-04 06:35:00,2025-04-04 15:37:49,1
TRIP-019559,LOAD-019760,DRV-027,TRK-003,256.2,37.79,6.78,2026-03-13 08:41:00,2026-03-13 13:23:45,1
TRIP-019560,LOAD-019761,DRV-016,TRK-021,50.5,6.82,7.41,2024-12-08 05:19:00,2024-12-08 06:15:18,1
TRIP-019561,LOAD-019762,DRV-014,TRK-035,50.0,6.65,7.52,2026-04-27 06:42:00,2026-04-27 07:41:49,1
TRIP-019562,LOAD-019763,DRV-052,TRK-035,53.0,7.11,7.45,2024-10-20 08:32:00,2024-10-20 09:32:45,1
TRIP-019563,LOAD-019764,DRV-025,TRK-034,448.3,62.79,7.14,2025-06-28 07:36:00,2025-06-28 16:10:17,1
TRIP-019564,LOAD-019765,DRV-039,TRK-011,122.8,18.89,6.5,2024-07-30 09:59:00,2024-07-30 12:21:19,0
TRIP-019565,LOAD-019766,DRV-023,TRK-025,268.3,39.0,6.88,2025-03-13 08:07:00,2025-03-13 13:11:12,1
TRIP-019566,LOAD-019767,DRV-036,TRK-004,287.9,41.36,6.96,2025-05-20 04:37:00,2025-05-20 09:50:35,1
TRIP-019567,LOAD-019768,DRV-035,TRK-006,128.8,20.09,6.41,2026-03-03 07:52:00,2026-03-03 10:24:58,1
TRIP-019568,LOAD-019769,DRV-028,TRK-018,278.6,38.97,7.15,2026-05-30 04:18:00,2026-05-30 09:22:26,1
TRIP-019569,LOAD-019770,DRV-032,TRK-030,442.6,67.88,6.52,2026-05-27 05:52:00,2026-05-27 14:01:24,1
TRIP-019570,LOAD-019771,DRV-005,TRK-005,53.0,7.74,6.85,2025-08-30 08:06:00,2025-08-30 09:03:26,1
TRIP-019571,LOAD-019772,DRV-011,TRK-037,448.7,60.15,7.46,2025-06-12 04:53:00,2025-06-12 13:21:44,1
TRIP-019572,LOAD-019773,DRV-006,TRK-038,287.0,37.91,7.57,2025-11-28 09:14:00,2025-11-28 14:35:29,1
TRIP-019573,LOAD-019774,DRV-039,TRK-030,259.1,37.17,6.97,2024-07-05 07:41:00,2024-07-05 12:35:18,1
TRIP-019574,LOAD-019775,DRV-024,TRK-020,436.8,63.77,6.85,2024-09-27 06:44:00,2024-09-27 14:47:54,1
TRIP-019575,LOAD-019776,DRV-052,TRK-038,281.3,38.75,7.26,2025-02-22 09:53:00,2025-02-22 14:54:51,1
TRIP-019576,LOAD-019777,DRV-037,TRK-001,423.7,66.0,6.42,2025-06-21 06:23:00,2025-06-21 14:31:50,1
TRIP-019577,LOAD-019778,DRV-015,TRK-010,442.3,65.62,6.74,2024-11-04 07:54:00,2024-11-04 17:05:16,1
TRIP-019578,LOAD-019779,DRV-020,TRK-030,427.5,57.69,7.41,2026-01-02 04:01:00,2026-01-02 12:50:54,1
TRIP-019579,LOAD-019780,DRV-028,TRK-020,267.9,41.09,6.52,2024-10-10 08:08:00,2024-10-10 13:02:19,1
TRIP-019580,LOAD-019781,DRV-016,TRK-031,432.9,61.58,7.03,2024-12-02 04:25:00,2024-12-02 12:31:30,1
TRIP-019581,LOAD-019782,DRV-040,TRK-032,255.9,36.45,7.02,2024-08-07 09:15:00,2024-08-07 14:02:42,1
TRIP-019582,LOAD-019784,DRV-033,TRK-014,427.5,87.96,4.86,2025-09-18 04:53:00,2025-09-18 13:34:28,1
TRIP-019583,LOAD-019785,DRV-029,TRK-033,266.2,41.72,6.38,2025-07-30 08:22:00,2025-07-30 13:35:11,1
TRIP-019584,LOAD-019786,DRV-011,TRK-023,271.8,36.73,7.4,2025-10-18 04:50:00,2025-10-18 10:26:46,1
TRIP-019585,LOAD-019787,DRV-001,TRK-031,296.2,42.37,6.99,2026-04-20 06:00:00,2026-04-20 11:30:13,1
TRIP-019586,LOAD-019788,DRV-031,TRK-010,423.5,56.47,7.5,2025-07-14 04:03:00,2025-07-14 12:22:38,1
TRIP-019587,LOAD-019789,DRV-035,TRK-003,263.7,40.44,6.52,2026-04-16 05:42:00,2026-04-16 10:32:18,1
TRIP-019588,LOAD-019790,DRV-008,TRK-013,68.6,9.96,6.89,2025-07-15 09:35:00,2025-07-15 10:53:28,1
TRIP-019589,LOAD-019791,DRV-002,TRK-031,446.4,69.1,6.46,2025-11-20 09:24:00,2025-11-20 17:31:39,1
TRIP-019590,LOAD-019792,DRV-035,TRK-017,433.7,64.63,6.71,2025-06-07 08:32:00,2025-06-07 16:27:23,1
TRIP-019591,LOAD-019793,DRV-021,TRK-001,424.5,61.43,6.91,2025-05-26 06:16:00,2025-05-26 14:15:11,1
TRIP-019592,LOAD-019794,DRV-026,TRK-006,121.9,18.78,6.49,2024-11-26 04:31:00,2024-11-26 07:02:30,1
TRIP-019593,LOAD-019795,DRV-021,TRK-024,122.1,18.14,6.73,2026-03-01 09:57:00,2026-03-01 12:28:35,1
TRIP-019594,LOAD-019796,DRV-007,TRK-001,50.0,7.9,6.33,2025-02-03 05:46:00,2025-02-03 06:42:22,1
TRIP-019595,LOAD-019797,DRV-002,TRK-005,50.7,6.99,7.25,2025-06-15 09:19:00,2025-06-15 10:17:30,1
TRIP-019596,LOAD-019798,DRV-012,TRK-025,268.0,38.51,6.96,2025-10-27 07:10:00,2025-10-27 12:37:16,1
TRIP-019597,LOAD-019799,DRV-026,TRK-031,122.4,18.55,6.6,2025-02-27 08:39:00,2025-02-27 11:05:40,1
TRIP-019598,LOAD-019800,DRV-026,TRK-001,123.6,17.24,7.17,2026-05-21 05:24:00,2026-05-21 07:47:59,1
TRIP-019599,LOAD-019801,DRV-015,TRK-034,430.5,59.71,7.21,2025-07-24 06:46:00,2025-07-24 14:27:54,1
TRIP-019600,LOAD-019802,DRV-012,TRK-028,127.9,18.7,6.84,2025-12-18 04:34:00,2025-12-18 06:51:37,1
TRIP-019601,LOAD-019803,DRV-036,TRK-013,121.0,16.92,7.15,2026-03-18 07:29:00,2026-03-18 09:47:25,1
TRIP-019602,LOAD-019804,DRV-030,TRK-020,68.3,9.09,7.51,2024-10-09 09:43:00,2024-10-09 10:59:00,1
TRIP-019603,LOAD-019805,DRV-043,TRK-005,121.6,17.35,7.01,2025-07-17 08:14:00,2025-07-17 10:43:23,0
TRIP-019604,LOAD-019806,DRV-029,TRK-010,260.0,41.01,6.34,2026-04-21 07:11:00,2026-04-21 12:20:54,1
TRIP-019605,LOAD-019807,DRV-052,TRK-038,71.2,9.7,7.34,2025-02-27 05:51:00,2025-02-27 07:17:28,1
TRIP-019606,LOAD-019808,DRV-020,TRK-033,67.6,10.65,6.35,2026-06-03 09:13:00,2026-06-03 10:26:37,1
TRIP-019607,LOAD-019809,DRV-022,TRK-007,50.4,6.96,7.24,2025-12-05 05:20:00,2025-12-05 06:18:34,1
TRIP-019608,LOAD-019810,DRV-008,TRK-035,127.5,18.06,7.06,2026-02-22 04:59:00,2026-02-22 07:16:15,1
TRIP-019609,LOAD-019811,DRV-043,TRK-016,66.9,10.21,6.55,2025-10-22 04:05:00,2025-10-22 05:22:10,1
TRIP-019610,LOAD-019812,DRV-002,TRK-015,70.0,9.99,7.01,2026-05-15 08:05:00,2026-05-15 09:24:00,1
TRIP-019611,LOAD-019813,DRV-022,TRK-023,453.2,70.81,6.4,2026-04-06 07:46:00,2026-04-06 16:20:58,1
TRIP-019612,LOAD-019814,DRV-038,TRK-034,257.4,34.93,7.37,2026-05-10 09:37:00,2026-05-10 14:44:30,1
TRIP-019613,LOAD-019816,DRV-029,TRK-030,264.2,37.96,6.96,2025-12-19 05:46:00,2025-12-19 10:45:45,1
TRIP-019614,LOAD-019817,DRV-011,TRK-007,263.4,37.68,6.99,2026-04-06 05:45:00,2026-04-06 10:50:40,0
TRIP-019615,LOAD-019818,DRV-027,TRK-006,256.6,36.87,6.96,2026-06-01 09:36:00,2026-06-01 14:14:52,1
TRIP-019616,LOAD-019819,DRV-036,TRK-007,125.6,18.92,6.64,2024-11-24 04:59:00,2024-11-24 07:30:48,1
TRIP-019617,LOAD-019820,DRV-030,TRK-032,53.2,7.49,7.1,2025-05-28 04:33:00,2025-05-28 05:33:27,1
TRIP-019618,LOAD-019821,DRV-022,TRK-031,69.6,10.94,6.36,2025-01-15 08:25:00,2025-01-15 09:44:43,1
TRIP-019619,LOAD-019822,DRV-037,TRK-024,273.7,37.75,7.25,2025-04-16 09:44:00,2025-04-16 14:42:53,1
TRIP-019620,LOAD-019823,DRV-033,TRK-036,262.0,39.05,6.71,2025-03-05 08:21:00,2025-03-05 13:12:46,1
TRIP-019621,LOAD-019824,DRV-007,TRK-019,261.2,39.82,6.56,2024-10-29 07:32:00,2024-10-29 12:12:04,1
TRIP-019622,LOAD-019825,DRV-049,TRK-030,428.8,64.87,6.61,2026-05-17 08:29:00,2026-05-17 16:48:59,1
TRIP-019623,LOAD-019826,DRV-016,TRK-024,67.0,9.31,7.2,2024-12-23 04:03:00,2024-12-23 05:17:19,1
TRIP-019624,LOAD-019827,DRV-031,TRK-016,262.4,36.24,7.24,2026-01-20 05:59:00,2026-01-20 10:42:49,1
TRIP-019625,LOAD-019828,DRV-001,TRK-027,50.7,7.36,6.89,2026-04-25 07:36:00,2026-04-25 08:32:17,1
TRIP-019626,LOAD-019829,DRV-012,TRK-027,127.6,17.48,7.3,2025-11-11 07:28:00,2025-11-11 10:00:16,1
TRIP-019627,LOAD-019830,DRV-038,TRK-021,125.1,16.75,7.47,2024-08-19 05:47:00,2024-08-19 08:13:31,1
TRIP-019628,LOAD-019831,DRV-032,TRK-027,66.7,9.41,7.09,2025-05-18 07:26:00,2025-05-18 08:39:58,1
TRIP-019629,LOAD-019832,DRV-035,TRK-001,69.0,10.65,6.48,2025-08-31 04:52:00,2025-08-31 06:13:50,1
TRIP-019630,LOAD-019833,DRV-031,TRK-022,272.5,41.35,6.59,2026-05-22 06:12:00,2026-05-22 11:20:11,1
TRIP-019631,LOAD-019834,DRV-025,TRK-029,262.6,36.27,7.24,2025-02-16 07:14:00,2025-02-16 12:00:47,1
TRIP-019632,LOAD-019835,DRV-005,TRK-001,127.4,17.33,7.35,2025-11-06 07:41:00,2025-11-06 10:10:30,1
TRIP-019633,LOAD-019836,DRV-020,TRK-014,71.1,14.19,5.01,2026-05-25 08:08:00,2026-05-25 09:34:05,1
TRIP-019634,LOAD-019837,DRV-006,TRK-011,124.9,17.47,7.15,2024-09-04 08:45:00,2024-09-04 11:03:21,1
TRIP-019635,LOAD-019838,DRV-051,TRK-017,284.3,38.42,7.4,2026-05-13 05:47:00,2026-05-13 11:40:15,1
TRIP-019636,LOAD-019839,DRV-036,TRK-015,122.1,17.32,7.05,2024-09-05 04:27:00,2024-09-05 06:52:36,1
TRIP-019637,LOAD-019840,DRV-049,TRK-034,126.3,17.97,7.03,2025-04-16 04:20:00,2025-04-16 06:56:15,1
TRIP-019638,LOAD-019841,DRV-007,TRK-032,273.9,38.58,7.1,2025-01-02 07:06:00,2025-01-02 12:02:50,0
TRIP-019639,LOAD-019842,DRV-036,TRK-012,51.2,6.82,7.51,2025-07-25 06:28:00,2025-07-25 07:28:24,1
TRIP-019640,LOAD-019843,DRV-023,TRK-026,50.8,7.06,7.2,2025-12-23 09:45:00,2025-12-23 10:46:51,1
TRIP-019641,LOAD-019844,DRV-025,TRK-018,270.3,38.18,7.08,2025-12-07 05:30:00,2025-12-07 10:33:34,1
TRIP-019642,LOAD-019845,DRV-022,TRK-023,69.6,9.99,6.97,2026-03-04 06:11:00,2026-03-04 07:33:19,1
TRIP-019643,LOAD-019846,DRV-030,TRK-007,68.0,10.4,6.54,2025-12-27 05:18:00,2025-12-27 06:33:22,1
TRIP-019644,LOAD-019847,DRV-021,TRK-001,120.9,17.45,6.93,2025-11-04 04:48:00,2025-11-04 06:58:45,1
TRIP-019645,LOAD-019848,DRV-043,TRK-028,258.6,34.16,7.57,2026-05-18 07:11:00,2026-05-18 12:19:15,1
TRIP-019646,LOAD-019849,DRV-015,TRK-037,53.0,7.28,7.28,2024-09-12 07:38:00,2024-09-12 08:42:15,1
TRIP-019647,LOAD-019850,DRV-006,TRK-034,267.3,38.68,6.91,2025-05-06 09:48:00,2025-05-06 14:42:23,1
TRIP-019648,LOAD-019851,DRV-025,TRK-012,296.8,43.46,6.83,2025-01-12 04:44:00,2025-01-12 10:27:40,1
TRIP-019649,LOAD-019852,DRV-012,TRK-038,444.5,59.03,7.53,2025-01-14 08:55:00,2025-01-14 17:28:33,1
TRIP-019650,LOAD-019853,DRV-016,TRK-027,121.8,19.09,6.38,2025-05-20 05:46:00,2025-05-20 07:59:37,1
TRIP-019651,LOAD-019854,DRV-028,TRK-025,121.6,17.4,6.99,2025-01-11 04:52:00,2025-01-11 07:12:37,0
TRIP-019652,LOAD-019855,DRV-011,TRK-019,69.1,9.1,7.59,2026-03-08 04:30:00,2026-03-08 05:48:23,1
TRIP-019653,LOAD-019856,DRV-049,TRK-036,69.3,10.85,6.39,2025-10-14 08:27:00,2025-10-14 09:44:36,1
TRIP-019654,LOAD-019857,DRV-006,TRK-006,446.7,60.69,7.36,2025-05-10 06:16:00,2025-05-10 15:14:55,1
TRIP-019655,LOAD-019858,DRV-051,TRK-003,288.7,41.42,6.97,2025-07-20 05:54:00,2025-07-20 11:08:13,1
TRIP-019656,LOAD-019859,DRV-025,TRK-021,263.1,40.85,6.44,2026-04-06 07:45:00,2026-04-06 12:40:54,1
TRIP-019657,LOAD-019860,DRV-023,TRK-025,67.7,9.77,6.93,2026-01-29 09:48:00,2026-01-29 11:05:23,1
TRIP-019658,LOAD-019861,DRV-028,TRK-019,257.7,34.45,7.48,2025-10-18 04:58:00,2025-10-18 10:18:07,1
TRIP-019659,LOAD-019862,DRV-033,TRK-021,69.5,10.51,6.61,2024-11-04 07:14:00,2024-11-04 08:35:15,1
TRIP-019660,LOAD-019863,DRV-029,TRK-015,66.9,9.15,7.31,2025-10-13 05:38:00,2025-10-13 06:58:54,1
TRIP-019661,LOAD-019864,DRV-015,TRK-028,50.2,6.9,7.28,2025-03-08 05:11:00,2025-03-08 06:11:16,1
TRIP-019662,LOAD-019865,DRV-002,TRK-003,52.0,7.48,6.95,2025-08-26 09:16:00,2025-08-26 10:14:24,0
TRIP-019663,LOAD-019866,DRV-017,TRK-026,449.3,66.96,6.71,2025-04-20 04:59:00,2025-04-20 13:20:01,1
TRIP-019664,LOAD-019867,DRV-027,TRK-036,126.2,19.42,6.5,2026-03-09 08:02:00,2026-03-09 10:36:47,1
TRIP-019665,LOAD-019868,DRV-024,TRK-014,53.0,9.89,5.36,2025-02-13 08:40:00,2025-02-13 09:39:08,0
TRIP-019666,LOAD-019869,DRV-036,TRK-022,259.0,39.24,6.6,2024-12-18 06:41:00,2024-12-18 11:33:03,1
TRIP-019667,LOAD-019870,DRV-029,TRK-011,260.9,34.93,7.47,2024-10-28 07:20:00,2024-10-28 12:06:10,1
TRIP-019668,LOAD-019871,DRV-001,TRK-035,447.9,65.87,6.8,2026-02-02 08:10:00,2026-02-02 16:11:51,1
TRIP-019669,LOAD-019872,DRV-038,TRK-007,258.7,34.45,7.51,2026-04-17 06:35:00,2026-04-17 11:25:28,1
TRIP-019670,LOAD-019873,DRV-006,TRK-035,435.3,59.63,7.3,2025-10-13 04:46:00,2025-10-13 12:46:32,1
TRIP-019671,LOAD-019874,DRV-043,TRK-019,260.3,36.05,7.22,2025-05-21 07:38:00,2025-05-21 12:53:16,1
TRIP-019672,LOAD-019875,DRV-031,TRK-023,70.3,10.83,6.49,2025-04-15 05:29:00,2025-04-15 06:45:03,1
TRIP-019673,LOAD-019876,DRV-017,TRK-007,445.9,67.05,6.65,2025-06-03 09:22:00,2025-06-03 17:50:21,1
TRIP-019674,LOAD-019877,DRV-017,TRK-014,271.2,50.79,5.34,2025-07-03 08:36:00,2025-07-03 13:37:06,0
TRIP-019675,LOAD-019878,DRV-001,TRK-021,282.6,37.88,7.46,2024-10-12 08:25:00,2024-10-12 13:35:52,1
TRIP-019676,LOAD-019879,DRV-012,TRK-032,260.2,37.33,6.97,2026-01-08 07:51:00,2026-01-08 12:35:34,0
TRIP-019677,LOAD-019880,DRV-020,TRK-014,429.9,88.46,4.86,2025-09-11 08:48:00,2025-09-11 17:31:11,1
TRIP-019678,LOAD-019881,DRV-029,TRK-022,124.0,16.99,7.3,2026-04-15 06:10:00,2026-04-15 08:28:14,1
TRIP-019679,LOAD-019882,DRV-034,TRK-003,265.1,37.6,7.05,2025-05-09 07:34:00,2025-05-09 13:03:58,1
TRIP-019680,LOAD-019883,DRV-035,TRK-021,121.7,16.36,7.44,2025-11-19 08:33:00,2025-11-19 10:47:01,1
TRIP-019681,LOAD-019884,DRV-029,TRK-004,263.8,41.81,6.31,2024-12-15 09:38:00,2024-12-15 15:03:47,1
TRIP-019682,LOAD-019885,DRV-040,TRK-023,259.6,40.69,6.38,2024-12-01 07:39:00,2024-12-01 12:17:27,0
TRIP-019683,LOAD-019886,DRV-034,TRK-018,272.0,41.72,6.52,2026-06-15 05:24:00,2026-06-15 10:31:19,1
TRIP-019684,LOAD-019887,DRV-051,TRK-034,435.0,57.92,7.51,2025-07-19 07:20:00,2025-07-19 15:24:11,1
TRIP-019685,LOAD-019888,DRV-025,TRK-001,52.9,7.9,6.7,2025-08-09 06:22:00,2025-08-09 07:22:40,1
TRIP-019686,LOAD-019889,DRV-030,TRK-016,127.5,19.41,6.57,2024-10-21 04:26:00,2024-10-21 06:43:00,1
TRIP-019687,LOAD-019890,DRV-024,TRK-001,70.4,11.05,6.37,2024-09-11 04:02:00,2024-09-11 05:25:24,1
TRIP-019688,LOAD-019891,DRV-043,TRK-006,259.1,38.05,6.81,2026-01-15 08:53:00,2026-01-15 13:36:47,1
TRIP-019689,LOAD-019892,DRV-038,TRK-038,450.5,61.29,7.35,2024-12-04 07:39:00,2024-12-04 16:11:16,1
TRIP-019690,LOAD-019893,DRV-034,TRK-034,426.0,66.36,6.42,2024-09-14 06:23:00,2024-09-14 14:52:32,1
TRIP-019691,LOAD-019894,DRV-025,TRK-007,69.6,11.03,6.31,2024-08-11 09:08:00,2024-08-11 10:27:58,1
TRIP-019692,LOAD-019895,DRV-015,TRK-031,271.9,36.5,7.45,2025-09-12 05:37:00,2025-09-12 10:55:05,1
TRIP-019693,LOAD-019896,DRV-032,TRK-033,128.1,19.47,6.58,2025-02-09 04:33:00,2025-02-09 06:54:30,1
TRIP-019694,LOAD-019897,DRV-012,TRK-005,50.6,6.86,7.38,2025-05-22 05:31:00,2025-05-22 06:30:11,1
TRIP-019695,LOAD-019898,DRV-026,TRK-016,121.6,16.5,7.37,2025-12-23 06:40:00,2025-12-23 09:06:22,1
TRIP-019696,LOAD-019899,DRV-013,TRK-009,444.8,60.6,7.34,2026-06-27 06:34:00,2026-06-27 14:52:57,1
TRIP-019697,LOAD-019900,DRV-032,TRK-028,271.5,35.77,7.59,2026-04-10 04:29:00,2026-04-10 10:02:47,1
TRIP-019698,LOAD-019901,DRV-026,TRK-030,258.1,34.46,7.49,2024-08-02 07:49:00,2024-08-02 13:11:02,1
TRIP-019699,LOAD-019902,DRV-051,TRK-003,51.8,7.28,7.12,2025-10-21 08:40:00,2025-10-21 09:38:32,1
TRIP-019700,LOAD-019903,DRV-022,TRK-006,423.4,62.63,6.76,2025-09-12 07:59:00,2025-09-12 15:51:39,1
TRIP-019701,LOAD-019904,DRV-029,TRK-006,274.0,36.53,7.5,2025-02-02 04:12:00,2025-02-02 09:21:15,1
TRIP-019702,LOAD-019905,DRV-011,TRK-011,449.6,66.51,6.76,2025-10-16 08:02:00,2025-10-16 16:10:12,1
TRIP-019703,LOAD-019906,DRV-039,TRK-014,285.3,59.56,4.79,2024-11-05 05:53:00,2024-11-05 11:39:37,0
TRIP-019704,LOAD-019907,DRV-020,TRK-031,258.3,36.18,7.14,2026-02-23 09:31:00,2026-02-23 14:27:12,1
TRIP-019705,LOAD-019908,DRV-030,TRK-035,287.0,38.47,7.46,2026-03-22 04:51:00,2026-03-22 10:18:43,1
TRIP-019706,LOAD-019909,DRV-021,TRK-019,430.1,66.58,6.46,2024-10-23 06:54:00,2024-10-23 15:44:39,0
TRIP-019707,LOAD-019910,DRV-029,TRK-031,447.7,66.33,6.75,2024-09-07 05:09:00,2024-09-07 13:12:41,1
TRIP-019708,LOAD-019911,DRV-029,TRK-028,289.3,40.98,7.06,2026-05-03 07:41:00,2026-05-03 13:14:21,1
TRIP-019709,LOAD-019912,DRV-040,TRK-013,121.9,18.9,6.45,2025-11-08 06:06:00,2025-11-08 08:18:32,1
TRIP-019710,LOAD-019913,DRV-037,TRK-021,261.7,35.95,7.28,2026-06-01 06:57:00,2026-06-01 11:43:21,1
TRIP-019711,LOAD-019914,DRV-013,TRK-029,260.1,36.89,7.05,2024-11-23 04:00:00,2024-11-23 09:19:44,1
TRIP-019712,LOAD-019915,DRV-015,TRK-014,68.9,14.35,4.8,2024-07-12 06:56:00,2024-07-12 08:14:48,0
TRIP-019713,LOAD-019916,DRV-020,TRK-015,266.9,42.03,6.35,2025-05-26 06:03:00,2025-05-26 11:01:44,1
TRIP-019714,LOAD-019918,DRV-006,TRK-014,67.0,14.11,4.75,2026-06-22 05:00:00,2026-06-22 06:22:00,1
TRIP-019715,LOAD-019919,DRV-038,TRK-021,294.9,45.16,6.53,2025-08-01 05:44:00,2025-08-01 11:51:27,1
TRIP-019716,LOAD-019920,DRV-040,TRK-024,269.5,40.83,6.6,2024-11-19 06:36:00,2024-11-19 12:12:47,1
TRIP-019717,LOAD-019921,DRV-040,TRK-021,71.2,10.06,7.08,2024-10-07 06:01:00,2024-10-07 07:24:41,1
TRIP-019718,LOAD-019922,DRV-011,TRK-025,435.0,57.46,7.57,2025-06-28 06:53:00,2025-06-28 15:20:57,1
TRIP-019719,LOAD-019923,DRV-034,TRK-019,443.6,62.74,7.07,2024-09-19 04:38:00,2024-09-19 13:28:27,1
TRIP-019720,LOAD-019924,DRV-038,TRK-007,267.3,38.35,6.97,2024-09-28 09:32:00,2024-09-28 14:41:28,1
TRIP-019721,LOAD-019925,DRV-007,TRK-025,278.7,41.23,6.76,2026-04-13 05:31:00,2026-04-13 10:56:40,1
TRIP-019722,LOAD-019926,DRV-027,TRK-032,259.6,37.68,6.89,2024-12-15 05:36:00,2024-12-15 10:52:21,1
TRIP-019723,LOAD-019927,DRV-031,TRK-023,446.6,70.44,6.34,2025-04-15 06:57:00,2025-04-15 15:49:02,1
TRIP-019724,LOAD-019928,DRV-001,TRK-012,269.7,39.09,6.9,2025-01-01 09:45:00,2025-01-01 15:06:06,1
TRIP-019725,LOAD-019929,DRV-038,TRK-022,270.8,36.84,7.35,2024-12-31 08:48:00,2024-12-31 14:04:43,1
TRIP-019726,LOAD-019930,DRV-016,TRK-019,52.9,7.68,6.89,2025-03-11 04:19:00,2025-03-11 05:24:23,1
TRIP-019727,LOAD-019931,DRV-049,TRK-010,51.1,7.78,6.57,2025-02-18 09:43:00,2025-02-18 10:43:06,1
TRIP-019728,LOAD-019932,DRV-014,TRK-016,71.2,9.58,7.43,2025-12-30 09:37:00,2025-12-30 11:02:54,1
TRIP-019729,LOAD-019933,DRV-007,TRK-021,270.5,40.13,6.74,2024-07-18 04:26:00,2024-07-18 09:16:05,1
TRIP-019730,LOAD-019934,DRV-027,TRK-029,50.6,7.11,7.12,2025-07-14 05:59:00,2025-07-14 07:00:52,1
TRIP-019731,LOAD-019935,DRV-043,TRK-026,272.4,42.3,6.44,2025-05-02 04:56:00,2025-05-02 10:02:06,1
TRIP-019732,LOAD-019936,DRV-038,TRK-012,430.0,56.65,7.59,2025-08-22 05:32:00,2025-08-22 14:12:11,1
TRIP-019733,LOAD-019937,DRV-017,TRK-016,70.8,10.65,6.65,2025-12-20 06:13:00,2025-12-20 07:35:50,1
TRIP-019734,LOAD-019938,DRV-031,TRK-017,69.9,10.8,6.47,2024-10-28 08:55:00,2024-10-28 10:17:08,1
TRIP-019735,LOAD-019939,DRV-033,TRK-016,124.4,19.71,6.31,2025-06-01 04:50:00,2025-06-01 07:15:08,1
TRIP-019736,LOAD-019940,DRV-043,TRK-017,68.4,9.33,7.33,2025-11-11 09:15:00,2025-11-11 10:39:24,1
TRIP-019737,LOAD-019941,DRV-031,TRK-033,433.7,65.91,6.58,2024-09-03 07:45:00,2024-09-03 16:39:58,1
TRIP-019738,LOAD-019942,DRV-024,TRK-033,271.0,36.28,7.47,2025-08-24 08:52:00,2025-08-24 13:57:51,1
TRIP-019739,LOAD-019943,DRV-052,TRK-038,259.1,36.6,7.08,2026-05-15 05:43:00,2026-05-15 10:48:28,1
TRIP-019740,LOAD-019944,DRV-034,TRK-031,446.0,63.62,7.01,2024-10-02 04:05:00,2024-10-02 12:52:12,1
TRIP-019741,LOAD-019945,DRV-024,TRK-001,67.6,10.71,6.31,2026-01-23 09:22:00,2026-01-23 10:39:34,1
TRIP-019742,LOAD-019946,DRV-052,TRK-020,257.6,35.63,7.23,2025-12-29 09:21:00,2025-12-29 14:31:37,1
TRIP-019743,LOAD-019947,DRV-039,TRK-032,259.1,39.26,6.6,2026-06-13 07:01:00,2026-06-13 11:57:11,1
TRIP-019744,LOAD-019948,DRV-028,TRK-014,125.2,23.8,5.26,2025-11-08 06:36:00,2025-11-08 09:09:10,0
TRIP-019745,LOAD-019949,DRV-007,TRK-010,121.5,18.95,6.41,2026-06-01 09:58:00,2026-06-01 12:12:54,1
TRIP-019746,LOAD-019950,DRV-012,TRK-034,435.0,68.29,6.37,2026-06-03 07:01:00,2026-06-03 15:00:32,1
TRIP-019747,LOAD-019951,DRV-052,TRK-007,127.9,17.47,7.32,2024-10-05 06:20:00,2024-10-05 08:58:09,1
TRIP-019748,LOAD-019952,DRV-022,TRK-007,261.1,36.72,7.11,2025-06-08 08:51:00,2025-06-08 14:16:07,1
TRIP-019749,LOAD-019953,DRV-015,TRK-010,267.8,37.82,7.08,2025-10-23 05:40:00,2025-10-23 10:41:06,1
TRIP-019750,LOAD-019954,DRV-024,TRK-016,265.1,38.87,6.82,2024-12-16 05:31:00,2024-12-16 10:20:31,1
TRIP-019751,LOAD-019955,DRV-007,TRK-007,264.1,38.78,6.81,2025-11-04 04:31:00,2025-11-04 09:35:17,1
TRIP-019752,LOAD-019956,DRV-043,TRK-022,264.6,37.11,7.13,2025-06-26 06:50:00,2025-06-26 12:12:56,1
TRIP-019753,LOAD-019957,DRV-021,TRK-013,285.4,40.48,7.05,2025-01-01 07:42:00,2025-01-01 12:58:54,1
TRIP-019754,LOAD-019958,DRV-021,TRK-036,50.2,7.32,6.86,2026-06-22 08:25:00,2026-06-22 09:20:01,1
TRIP-019755,LOAD-019959,DRV-030,TRK-029,259.6,36.88,7.04,2025-06-24 06:52:00,2025-06-24 11:53:16,1
TRIP-019756,LOAD-019960,DRV-001,TRK-038,260.2,38.61,6.74,2025-09-12 07:06:00,2025-09-12 11:59:22,1
TRIP-019757,LOAD-019961,DRV-001,TRK-018,128.6,20.38,6.31,2026-01-18 05:36:00,2026-01-18 07:58:17,1
TRIP-019758,LOAD-019962,DRV-051,TRK-024,68.7,9.86,6.97,2024-09-18 06:17:00,2024-09-18 07:32:59,1
TRIP-019759,LOAD-019963,DRV-022,TRK-011,70.4,9.64,7.3,2026-05-31 09:46:00,2026-05-31 11:03:33,1
TRIP-019760,LOAD-019964,DRV-043,TRK-015,432.1,63.17,6.84,2024-07-10 04:13:00,2024-07-10 12:31:38,1
TRIP-019761,LOAD-019965,DRV-020,TRK-009,52.5,7.71,6.81,2024-10-16 08:41:00,2024-10-16 09:38:04,1
TRIP-019762,LOAD-019966,DRV-033,TRK-006,270.2,39.74,6.8,2025-07-11 05:30:00,2025-07-11 10:38:42,1
