load_id,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status
LOAD-016926,CUST-001,AMA-LUB-VAN,2025-02-19,refrigerated,29929,311.65,60.15,delivered
LOAD-016927,CUST-001,AMA-OKC-BACKHAUL,2025-02-04,refrigerated,36975,474.39,116.41,delivered
LOAD-016928,CUST-005,PLV-AMA-AG,2024-07-20,dry_bulk_ag,36432,205.73,25.36,delivered
LOAD-016929,CUST-002,LUB-ABQ-VAN,2024-12-18,refrigerated,42323,644.95,116.16,delivered
LOAD-016930,CUST-001,AMA-LUB-VAN,2026-02-27,refrigerated,38171,315.6,62.73,delivered
LOAD-016931,CUST-001,AMA-LUB-VAN,2025-09-29,refrigerated,41683,326.39,44.4,delivered
LOAD-016932,CUST-001,AMA-OKC-BACKHAUL,2024-10-18,refrigerated,29187,503.77,93.7,delivered
LOAD-016933,CUST-005,AMA-HFD-AG,2026-04-26,dry_bulk_ag,30834,164.57,25.3,delivered
LOAD-016934,CUST-006,AMA-OKC-BACKHAUL,2025-09-21,dry_van,41868,520.02,128.93,delivered
LOAD-016935,CUST-003,AMA-HFD-AG,2026-01-31,dry_bulk_ag,34417,160.41,20.76,delivered
LOAD-016936,CUST-002,LUB-ABQ-VAN,2025-01-22,refrigerated,42299,699.48,127.52,delivered
LOAD-016937,CUST-001,AMA-LUB-VAN,2025-07-12,refrigerated,28762,310.71,35.42,delivered
LOAD-016938,CUST-001,AMA-OKC-BACKHAUL,2024-07-03,refrigerated,34349,492.78,142.77,delivered
LOAD-016939,CUST-005,AMA-HFD-AG,2026-02-08,dry_bulk_ag,41327,160.31,21.47,delivered
LOAD-016940,CUST-005,PLV-AMA-AG,2024-08-20,dry_bulk_ag,35793,191.59,29.44,delivered
LOAD-016941,CUST-003,AMA-HFD-AG,2026-05-31,dry_bulk_ag,36424,155.23,25.5,delivered
LOAD-016942,CUST-003,AMA-HFD-AG,2024-11-29,dry_bulk_ag,43569,155.68,21.62,delivered
LOAD-016943,CUST-002,LUB-ABQ-VAN,2025-12-04,refrigerated,37974,665.56,121.84,delivered
LOAD-016944,CUST-001,AMA-OKC-VAN,2025-11-13,refrigerated,39118,605.52,110.66,delivered
LOAD-016945,CUST-002,AMA-LUB-VAN,2024-11-21,refrigerated,30768,331.2,50.18,delivered
LOAD-016946,CUST-005,AMA-HFD-AG,2025-02-22,dry_bulk_ag,31728,166.22,15.15,delivered
LOAD-016947,CUST-004,AMA-DEN-REEFER,2026-06-16,refrigerated,44244,879.46,224.21,delivered
LOAD-016948,CUST-001,AMA-LUB-VAN,2025-07-20,refrigerated,44175,325.13,44.28,delivered
LOAD-016949,CUST-003,PLV-AMA-AG,2026-05-03,dry_bulk_ag,41858,200.7,21.83,delivered
LOAD-016950,CUST-002,AMA-LUB-VAN,2024-07-30,refrigerated,38691,312.56,63.84,delivered
LOAD-016951,CUST-002,AMA-LUB-VAN,2025-07-04,refrigerated,35806,314.85,60.02,delivered
LOAD-016952,CUST-006,AMA-OKC-BACKHAUL,2025-06-28,dry_van,35903,474.85,74.12,delivered
LOAD-016953,CUST-003,AMA-HFD-AG,2025-11-26,dry_bulk_ag,33801,150.14,23.46,delivered
LOAD-016954,CUST-004,AMA-DEN-REEFER,2024-10-22,refrigerated,42181,877.64,148.61,delivered
LOAD-016955,CUST-002,LUB-ABQ-VAN,2024-08-05,refrigerated,43876,719.01,155.06,delivered
LOAD-016956,CUST-003,AMA-HFD-AG,2024-12-23,dry_bulk_ag,31387,159.4,15.55,delivered
LOAD-016957,CUST-004,AMA-DEN-REEFER,2025-12-06,refrigerated,36413,914.82,196.99,delivered
LOAD-016958,CUST-006,AMA-OKC-BACKHAUL,2026-06-30,dry_van,43522,481.72,92.66,delivered
LOAD-016959,CUST-002,AMA-LUB-VAN,2026-03-17,refrigerated,38339,305.97,54.86,delivered
LOAD-016960,CUST-003,AMA-HFD-AG,2025-02-05,dry_bulk_ag,28659,163.71,18.51,delivered
LOAD-016961,CUST-004,AMA-DEN-REEFER,2026-03-29,refrigerated,28247,933.4,191.81,delivered
LOAD-016962,CUST-002,AMA-LUB-VAN,2025-10-02,refrigerated,34460,300.22,46.0,delivered
LOAD-016963,CUST-004,AMA-DEN-REEFER,2025-12-04,refrigerated,38698,957.74,156.82,delivered
LOAD-016964,CUST-001,AMA-LUB-VAN,2025-11-14,refrigerated,35341,314.03,39.36,delivered
LOAD-016965,CUST-001,AMA-OKC-BACKHAUL,2025-08-15,refrigerated,34712,468.27,112.23,delivered
LOAD-016966,CUST-004,AMA-DEN-REEFER,2025-05-20,refrigerated,36757,946.58,155.95,delivered
LOAD-016967,CUST-005,PLV-AMA-AG,2024-09-29,dry_bulk_ag,44983,192.86,32.5,delivered
LOAD-016968,CUST-001,AMA-OKC-BACKHAUL,2024-11-07,refrigerated,38821,506.05,108.05,delivered
LOAD-016969,CUST-006,AMA-OKC-BACKHAUL,2024-11-22,dry_van,32941,515.72,88.22,delivered
LOAD-016970,CUST-006,AMA-OKC-VAN,2024-12-21,dry_van,32737,638.13,134.68,delivered
LOAD-016971,CUST-001,AMA-OKC-BACKHAUL,2026-06-17,refrigerated,29807,489.56,102.57,delivered
LOAD-016972,CUST-004,AMA-DEN-REEFER,2024-11-22,refrigerated,33587,928.52,166.75,delivered
LOAD-016973,CUST-005,AMA-HFD-AG,2024-08-08,dry_bulk_ag,41935,159.05,17.49,delivered
LOAD-016974,CUST-006,AMA-OKC-BACKHAUL,2024-10-22,dry_van,40402,467.72,136.76,delivered
LOAD-016975,CUST-003,AMA-HFD-AG,2025-09-22,dry_bulk_ag,43174,165.22,17.44,delivered
LOAD-016976,CUST-001,AMA-OKC-VAN,2025-07-31,refrigerated,44707,617.37,127.37,delivered
LOAD-016977,CUST-002,LUB-ABQ-VAN,2024-09-03,refrigerated,32209,690.74,151.37,delivered
LOAD-016978,CUST-002,AMA-LUB-VAN,2025-08-05,refrigerated,41983,312.8,64.7,delivered
LOAD-016979,CUST-002,AMA-LUB-VAN,2025-10-25,refrigerated,40990,320.49,42.93,delivered
LOAD-016980,CUST-004,AMA-DEN-REEFER,2025-12-24,refrigerated,43642,933.87,189.65,delivered
LOAD-016981,CUST-003,AMA-HFD-AG,2025-01-26,dry_bulk_ag,39232,164.22,20.45,delivered
LOAD-016982,CUST-003,PLV-AMA-AG,2025-11-20,dry_bulk_ag,40607,198.28,36.31,delivered
LOAD-016983,CUST-002,LUB-ABQ-VAN,2025-11-08,refrigerated,29979,710.87,128.08,delivered
LOAD-016984,CUST-005,PLV-AMA-AG,2025-12-30,dry_bulk_ag,30356,205.98,35.43,delivered
LOAD-016985,CUST-001,AMA-OKC-VAN,2025-01-13,refrigerated,31721,604.25,78.56,delivered
LOAD-016986,CUST-001,AMA-OKC-VAN,2025-12-03,refrigerated,36255,591.18,129.72,delivered
LOAD-016987,CUST-003,AMA-HFD-AG,2024-12-09,dry_bulk_ag,31024,151.58,16.01,delivered
LOAD-016988,CUST-001,AMA-OKC-BACKHAUL,2025-08-14,refrigerated,34052,501.37,74.12,delivered
LOAD-016989,CUST-002,AMA-LUB-VAN,2025-04-19,refrigerated,30227,311.74,40.34,delivered
LOAD-016990,CUST-005,PLV-AMA-AG,2025-12-25,dry_bulk_ag,28054,194.94,35.7,delivered
LOAD-016991,CUST-001,AMA-OKC-BACKHAUL,2026-06-07,refrigerated,29541,511.36,139.9,delivered
LOAD-016992,CUST-006,AMA-OKC-VAN,2024-10-10,dry_van,32524,625.83,101.27,delivered
LOAD-016993,CUST-005,PLV-AMA-AG,2025-07-04,dry_bulk_ag,42995,196.14,36.99,delivered
LOAD-016994,CUST-005,PLV-AMA-AG,2025-08-04,dry_bulk_ag,29670,201.76,28.02,delivered
LOAD-016995,CUST-002,AMA-LUB-VAN,2025-11-10,refrigerated,28904,309.28,65.44,delivered
LOAD-016996,CUST-003,AMA-HFD-AG,2025-08-25,dry_bulk_ag,39943,152.88,17.65,delivered
LOAD-016997,CUST-004,DEN-AMA-BACKHAUL,2026-06-21,refrigerated,33680,830.37,202.18,delivered
LOAD-016998,CUST-003,AMA-HFD-AG,2026-03-29,dry_bulk_ag,38906,158.92,27.23,delivered
LOAD-016999,CUST-004,DEN-AMA-BACKHAUL,2025-07-29,refrigerated,33732,820.72,222.48,delivered
LOAD-017000,CUST-006,AMA-OKC-VAN,2026-06-11,dry_van,43830,578.03,120.58,delivered
LOAD-017001,CUST-004,AMA-DEN-REEFER,2026-04-05,refrigerated,44044,885.46,127.44,delivered
LOAD-017002,CUST-004,AMA-DEN-REEFER,2024-07-10,refrigerated,42878,935.03,228.1,delivered
LOAD-017003,CUST-006,AMA-OKC-BACKHAUL,2026-02-17,dry_van,36775,506.85,139.64,delivered
LOAD-017004,CUST-004,AMA-DEN-REEFER,2024-11-02,refrigerated,28755,966.88,142.56,delivered
LOAD-017005,CUST-006,AMA-OKC-VAN,2025-05-24,dry_van,34851,632.87,126.85,delivered
LOAD-017006,CUST-001,AMA-LUB-VAN,2024-10-05,refrigerated,42015,297.47,35.42,delivered
LOAD-017007,CUST-003,AMA-HFD-AG,2026-03-07,dry_bulk_ag,42086,156.22,18.92,delivered
LOAD-017008,CUST-005,AMA-HFD-AG,2026-05-13,dry_bulk_ag,43049,165.32,15.96,delivered
LOAD-017009,CUST-002,AMA-LUB-VAN,2025-04-19,refrigerated,35830,327.72,54.61,delivered
LOAD-017010,CUST-003,PLV-AMA-AG,2024-11-19,dry_bulk_ag,39601,212.45,28.15,delivered
LOAD-017011,CUST-002,AMA-LUB-VAN,2024-12-28,refrigerated,36819,324.72,35.18,delivered
LOAD-017012,CUST-002,AMA-LUB-VAN,2026-03-17,refrigerated,31069,310.92,40.1,delivered
LOAD-017013,CUST-004,AMA-DEN-REEFER,2024-08-20,refrigerated,39734,906.47,173.66,delivered
LOAD-017014,CUST-006,AMA-OKC-BACKHAUL,2024-12-21,dry_van,42318,478.26,106.49,delivered
LOAD-017015,CUST-002,LUB-ABQ-VAN,2026-05-10,refrigerated,37470,683.19,128.94,delivered
LOAD-017016,CUST-004,DEN-AMA-BACKHAUL,2025-10-05,refrigerated,31945,804.91,194.4,delivered
LOAD-017017,CUST-006,AMA-OKC-VAN,2025-09-04,dry_van,37395,584.09,125.8,delivered
LOAD-017018,CUST-001,AMA-OKC-VAN,2025-09-11,refrigerated,30923,610.59,108.05,delivered
LOAD-017019,CUST-003,PLV-AMA-AG,2025-05-27,dry_bulk_ag,38988,212.12,32.64,delivered
LOAD-017020,CUST-002,LUB-ABQ-VAN,2025-08-29,refrigerated,30158,688.93,111.61,delivered
LOAD-017021,CUST-001,AMA-OKC-BACKHAUL,2024-08-30,refrigerated,28145,469.89,132.85,delivered
LOAD-017022,CUST-004,AMA-DEN-REEFER,2024-07-10,refrigerated,28816,873.73,163.3,delivered
LOAD-017023,CUST-004,DEN-AMA-BACKHAUL,2025-02-08,refrigerated,28121,891.63,148.18,delivered
LOAD-017024,CUST-005,AMA-HFD-AG,2025-11-05,dry_bulk_ag,29780,162.31,27.44,delivered
LOAD-017025,CUST-002,AMA-LUB-VAN,2026-01-10,refrigerated,36250,310.55,54.98,delivered
LOAD-017026,CUST-004,DEN-AMA-BACKHAUL,2026-06-13,refrigerated,39248,803.79,183.6,delivered
LOAD-017027,CUST-003,PLV-AMA-AG,2026-06-04,dry_bulk_ag,33156,206.03,27.47,delivered
LOAD-017028,CUST-005,AMA-HFD-AG,2025-09-27,dry_bulk_ag,39316,159.84,23.21,delivered
LOAD-017029,CUST-003,AMA-HFD-AG,2025-11-07,dry_bulk_ag,44228,154.1,21.27,delivered
LOAD-017030,CUST-003,PLV-AMA-AG,2024-12-17,dry_bulk_ag,35574,210.37,33.32,delivered
LOAD-017031,CUST-003,PLV-AMA-AG,2026-05-04,dry_bulk_ag,32039,205.36,36.58,delivered
LOAD-017032,CUST-001,AMA-LUB-VAN,2025-07-20,refrigerated,44155,316.11,56.21,delivered
LOAD-017033,CUST-006,AMA-OKC-BACKHAUL,2025-05-19,dry_van,28244,483.02,90.04,delivered
LOAD-017034,CUST-004,AMA-DEN-REEFER,2025-08-04,refrigerated,39078,949.7,215.57,delivered
LOAD-017035,CUST-003,PLV-AMA-AG,2025-06-26,dry_bulk_ag,29344,210.18,34.2,delivered
LOAD-017036,CUST-006,AMA-OKC-BACKHAUL,2026-01-03,dry_van,38296,491.46,142.25,delivered
LOAD-017037,CUST-004,AMA-DEN-REEFER,2026-06-15,refrigerated,39296,903.18,221.18,delivered
LOAD-017038,CUST-002,LUB-ABQ-VAN,2025-11-06,refrigerated,28634,679.92,146.54,delivered
LOAD-017039,CUST-002,LUB-ABQ-VAN,2026-03-17,refrigerated,36678,651.2,114.74,delivered
LOAD-017040,CUST-004,AMA-DEN-REEFER,2025-12-19,refrigerated,44489,952.45,148.18,delivered
LOAD-017041,CUST-004,DEN-AMA-BACKHAUL,2025-01-03,refrigerated,32576,808.23,169.34,delivered
LOAD-017042,CUST-006,AMA-OKC-VAN,2026-06-22,dry_van,29901,579.05,111.97,delivered
LOAD-017043,CUST-003,PLV-AMA-AG,2025-11-14,dry_bulk_ag,44360,208.36,27.88,delivered
LOAD-017044,CUST-003,PLV-AMA-AG,2026-02-20,dry_bulk_ag,30298,205.74,37.26,delivered
LOAD-017045,CUST-004,DEN-AMA-BACKHAUL,2024-09-12,refrigerated,35818,839.65,201.74,delivered
LOAD-017046,CUST-002,LUB-ABQ-VAN,2025-03-02,refrigerated,41685,717.13,98.83,delivered
LOAD-017047,CUST-005,AMA-HFD-AG,2025-01-01,dry_bulk_ag,32687,157.72,14.33,delivered
LOAD-017048,CUST-001,AMA-OKC-VAN,2025-05-07,refrigerated,31488,597.14,116.93,delivered
LOAD-017049,CUST-006,AMA-OKC-BACKHAUL,2026-06-29,dry_van,41417,492.52,121.89,delivered
LOAD-017050,CUST-006,AMA-OKC-VAN,2025-09-02,dry_van,42594,611.26,95.79,delivered
LOAD-017051,CUST-006,AMA-OKC-BACKHAUL,2026-06-07,dry_van,28103,501.43,87.96,delivered
LOAD-017052,CUST-001,AMA-OKC-VAN,2025-03-09,refrigerated,32867,624.98,86.39,delivered
LOAD-017053,CUST-006,AMA-OKC-BACKHAUL,2025-07-13,dry_van,35127,497.22,117.45,delivered
LOAD-017054,CUST-003,AMA-HFD-AG,2024-07-18,dry_bulk_ag,40973,162.97,17.59,delivered
LOAD-017055,CUST-002,LUB-ABQ-VAN,2026-02-12,refrigerated,29329,650.04,87.76,delivered
LOAD-017056,CUST-003,PLV-AMA-AG,2026-01-12,dry_bulk_ag,29617,188.92,32.71,delivered
LOAD-017057,CUST-001,AMA-OKC-BACKHAUL,2026-04-01,refrigerated,33407,493.22,141.2,delivered
LOAD-017058,CUST-001,AMA-OKC-VAN,2025-06-15,refrigerated,43186,592.76,93.18,delivered
LOAD-017059,CUST-006,AMA-OKC-BACKHAUL,2024-10-18,dry_van,40829,472.47,107.79,delivered
LOAD-017060,CUST-004,AMA-DEN-REEFER,2025-08-09,refrigerated,42881,903.53,214.7,delivered
LOAD-017061,CUST-002,LUB-ABQ-VAN,2026-05-30,refrigerated,38175,666.91,147.4,delivered
LOAD-017062,CUST-002,AMA-LUB-VAN,2026-03-31,refrigerated,43131,304.64,52.15,delivered
LOAD-017063,CUST-005,PLV-AMA-AG,2025-09-22,dry_bulk_ag,43514,212.18,32.91,delivered
LOAD-017064,CUST-003,AMA-HFD-AG,2024-10-16,dry_bulk_ag,38856,163.39,22.85,delivered
LOAD-017065,CUST-003,PLV-AMA-AG,2024-10-22,dry_bulk_ag,34474,193.97,26.18,delivered
LOAD-017066,CUST-004,DEN-AMA-BACKHAUL,2026-02-07,refrigerated,42403,892.14,145.58,delivered
LOAD-017067,CUST-002,LUB-ABQ-VAN,2026-06-05,refrigerated,29082,654.49,84.92,delivered
LOAD-017068,CUST-003,AMA-HFD-AG,2025-12-30,dry_bulk_ag,28687,159.88,14.28,delivered
LOAD-017069,CUST-002,LUB-ABQ-VAN,2026-06-27,refrigerated,39884,670.71,95.14,delivered
LOAD-017070,CUST-006,AMA-OKC-VAN,2026-03-31,dry_van,43853,577.3,90.57,delivered
LOAD-017071,CUST-001,AMA-OKC-VAN,2025-05-24,refrigerated,40060,638.59,106.49,delivered
LOAD-017072,CUST-001,AMA-OKC-VAN,2025-06-10,refrigerated,33869,597.87,78.04,delivered
LOAD-017073,CUST-001,AMA-LUB-VAN,2025-07-16,refrigerated,39882,313.77,48.83,delivered
LOAD-017074,CUST-001,AMA-OKC-BACKHAUL,2025-07-21,refrigerated,42896,482.48,96.83,delivered
LOAD-017075,CUST-001,AMA-LUB-VAN,2025-09-24,refrigerated,34675,323.93,39.36,delivered
LOAD-017076,CUST-001,AMA-OKC-BACKHAUL,2026-02-02,refrigerated,38181,499.26,118.49,delivered
LOAD-017077,CUST-002,LUB-ABQ-VAN,2025-05-12,refrigerated,34323,678.16,99.97,delivered
LOAD-017078,CUST-006,AMA-OKC-BACKHAUL,2025-10-26,dry_van,32687,468.57,143.03,delivered
LOAD-017079,CUST-001,AMA-OKC-VAN,2024-09-20,refrigerated,37555,595.2,83.78,delivered
LOAD-017080,CUST-005,PLV-AMA-AG,2025-05-02,dry_bulk_ag,37725,209.66,20.94,delivered
LOAD-017081,CUST-004,DEN-AMA-BACKHAUL,2025-10-17,refrigerated,28651,833.14,186.62,delivered
LOAD-017082,CUST-001,AMA-LUB-VAN,2025-02-27,refrigerated,35954,314.6,56.09,delivered
LOAD-017083,CUST-001,AMA-LUB-VAN,2025-08-06,refrigerated,29938,316.77,41.57,delivered
LOAD-017084,CUST-003,PLV-AMA-AG,2025-02-17,dry_bulk_ag,36373,189.23,23.66,delivered
LOAD-017085,CUST-006,AMA-OKC-VAN,2024-09-05,dry_van,31273,578.16,121.89,cancelled
LOAD-017086,CUST-004,DEN-AMA-BACKHAUL,2025-09-01,refrigerated,30380,796.68,171.5,delivered
LOAD-017087,CUST-004,AMA-DEN-REEFER,2025-06-30,refrigerated,43663,889.65,131.76,delivered
LOAD-017088,CUST-001,AMA-OKC-VAN,2024-10-12,refrigerated,40752,581.27,125.54,delivered
LOAD-017089,CUST-004,AMA-DEN-REEFER,2025-04-28,refrigerated,39476,929.6,123.55,delivered
LOAD-017090,CUST-001,AMA-OKC-BACKHAUL,2024-09-09,refrigerated,40304,473.73,73.86,delivered
LOAD-017091,CUST-003,PLV-AMA-AG,2025-03-27,dry_bulk_ag,35375,197.42,29.65,delivered
LOAD-017092,CUST-003,PLV-AMA-AG,2025-01-27,dry_bulk_ag,38611,202.04,32.84,delivered
LOAD-017093,CUST-003,PLV-AMA-AG,2024-09-09,dry_bulk_ag,35845,195.42,31.35,delivered
LOAD-017094,CUST-001,AMA-LUB-VAN,2024-09-23,refrigerated,35229,313.89,56.95,delivered
LOAD-017095,CUST-005,AMA-HFD-AG,2026-06-04,dry_bulk_ag,43146,166.75,18.41,delivered
LOAD-017096,CUST-001,AMA-OKC-BACKHAUL,2025-01-03,refrigerated,34988,468.06,96.31,delivered
LOAD-017097,CUST-001,AMA-OKC-BACKHAUL,2026-03-17,refrigerated,41163,492.65,108.58,delivered
LOAD-017098,CUST-004,AMA-DEN-REEFER,2025-06-28,refrigerated,28157,921.45,195.26,delivered
LOAD-017099,CUST-002,AMA-LUB-VAN,2025-12-27,refrigerated,38144,330.43,59.78,delivered
LOAD-017100,CUST-003,PLV-AMA-AG,2024-12-01,dry_bulk_ag,35528,190.74,35.09,delivered
LOAD-017101,CUST-005,AMA-HFD-AG,2024-07-07,dry_bulk_ag,33316,153.54,17.95,delivered
LOAD-017102,CUST-003,PLV-AMA-AG,2025-12-19,dry_bulk_ag,40005,196.68,34.54,delivered
LOAD-017103,CUST-001,AMA-LUB-VAN,2026-02-14,refrigerated,34414,324.5,42.8,delivered
LOAD-017104,CUST-001,AMA-OKC-VAN,2024-09-26,refrigerated,43401,641.63,117.45,delivered
LOAD-017105,CUST-002,LUB-ABQ-VAN,2024-12-13,refrigerated,39467,715.52,89.46,delivered
LOAD-017106,CUST-001,AMA-OKC-BACKHAUL,2025-03-25,refrigerated,37254,489.84,85.35,delivered
LOAD-017107,CUST-004,AMA-DEN-REEFER,2025-04-07,refrigerated,35898,898.12,203.47,delivered
LOAD-017108,CUST-001,AMA-LUB-VAN,2025-02-09,refrigerated,43195,329.17,44.28,delivered
LOAD-017109,CUST-003,PLV-AMA-AG,2026-05-20,dry_bulk_ag,40330,211.48,28.56,delivered
LOAD-017110,CUST-004,DEN-AMA-BACKHAUL,2024-12-23,refrigerated,43617,890.91,232.85,delivered
LOAD-017111,CUST-004,AMA-DEN-REEFER,2025-05-17,refrigerated,36028,873.81,131.76,delivered
LOAD-017112,CUST-003,PLV-AMA-AG,2025-04-15,dry_bulk_ag,29061,192.51,21.56,delivered
LOAD-017113,CUST-004,AMA-DEN-REEFER,2026-02-09,refrigerated,29235,880.68,180.58,delivered
LOAD-017114,CUST-005,AMA-HFD-AG,2024-09-29,dry_bulk_ag,40102,164.93,27.54,delivered
LOAD-017115,CUST-001,AMA-OKC-BACKHAUL,2026-02-21,refrigerated,31809,512.47,143.03,delivered
LOAD-017116,CUST-002,LUB-ABQ-VAN,2026-02-06,refrigerated,39585,660.85,153.64,delivered
LOAD-017117,CUST-005,AMA-HFD-AG,2025-08-31,dry_bulk_ag,28614,152.02,16.27,delivered
LOAD-017118,CUST-002,AMA-LUB-VAN,2025-08-27,refrigerated,44153,309.73,47.23,delivered
LOAD-017119,CUST-004,DEN-AMA-BACKHAUL,2025-02-07,refrigerated,43689,825.18,224.21,delivered
LOAD-017120,CUST-003,AMA-HFD-AG,2024-09-05,dry_bulk_ag,42691,151.13,17.95,cancelled
LOAD-017121,CUST-001,AMA-OKC-VAN,2025-12-13,refrigerated,32681,645.38,84.83,delivered
LOAD-017122,CUST-006,AMA-OKC-VAN,2024-08-22,dry_van,29107,626.18,113.53,delivered
LOAD-017123,CUST-001,AMA-OKC-VAN,2026-03-05,refrigerated,37970,623.29,89.78,delivered
LOAD-017124,CUST-004,DEN-AMA-BACKHAUL,2024-10-23,refrigerated,32615,800.35,205.2,delivered
LOAD-017125,CUST-001,AMA-LUB-VAN,2026-05-07,refrigerated,40991,328.05,38.62,delivered
LOAD-017126,CUST-002,LUB-ABQ-VAN,2026-02-19,refrigerated,35268,706.36,89.46,delivered
LOAD-017127,CUST-002,AMA-LUB-VAN,2024-08-23,refrigerated,42101,297.77,59.78,delivered
LOAD-017128,CUST-006,AMA-OKC-VAN,2026-04-08,dry_van,43240,600.16,108.84,delivered
LOAD-017129,CUST-004,DEN-AMA-BACKHAUL,2024-08-02,refrigerated,31243,881.03,159.84,delivered
LOAD-017130,CUST-005,PLV-AMA-AG,2026-03-09,dry_bulk_ag,37256,194.39,34.75,delivered
LOAD-017131,CUST-006,AMA-OKC-BACKHAUL,2025-10-25,dry_van,44423,468.17,86.13,delivered
LOAD-017132,CUST-004,AMA-DEN-REEFER,2024-11-24,refrigerated,35584,976.86,125.71,delivered
LOAD-017133,CUST-002,AMA-LUB-VAN,2026-01-15,refrigerated,34992,304.97,44.89,delivered
LOAD-017134,CUST-006,AMA-OKC-BACKHAUL,2026-05-29,dry_van,34492,500.12,126.06,delivered
LOAD-017135,CUST-005,AMA-HFD-AG,2024-12-14,dry_bulk_ag,43999,148.85,17.9,delivered
LOAD-017136,CUST-002,LUB-ABQ-VAN,2024-11-14,refrigerated,42543,664.81,124.11,delivered
LOAD-017137,CUST-003,AMA-HFD-AG,2024-08-01,dry_bulk_ag,33069,152.82,19.74,delivered
LOAD-017138,CUST-002,LUB-ABQ-VAN,2025-04-30,refrigerated,42271,674.74,92.02,delivered
LOAD-017139,CUST-005,PLV-AMA-AG,2025-01-26,dry_bulk_ag,42743,192.99,36.45,delivered
LOAD-017140,CUST-002,LUB-ABQ-VAN,2025-04-03,refrigerated,30196,675.06,105.36,delivered
LOAD-017141,CUST-004,AMA-DEN-REEFER,2025-11-08,refrigerated,38140,980.95,154.66,delivered
LOAD-017142,CUST-006,AMA-OKC-VAN,2024-09-03,dry_van,33174,618.29,121.89,delivered
LOAD-017143,CUST-004,DEN-AMA-BACKHAUL,2026-05-25,refrigerated,28997,888.26,217.3,delivered
LOAD-017144,CUST-001,AMA-OKC-VAN,2026-02-14,refrigerated,30945,579.58,75.69,delivered
LOAD-017145,CUST-005,PLV-AMA-AG,2025-07-20,dry_bulk_ag,35808,211.53,34.0,delivered
LOAD-017146,CUST-001,AMA-LUB-VAN,2026-06-12,refrigerated,39483,326.35,52.03,delivered
LOAD-017147,CUST-004,DEN-AMA-BACKHAUL,2026-01-05,refrigerated,43867,821.01,219.02,delivered
LOAD-017148,CUST-002,LUB-ABQ-VAN,2025-06-23,refrigerated,29311,720.62,89.18,delivered
LOAD-017149,CUST-001,AMA-OKC-BACKHAUL,2025-11-12,refrigerated,43827,467.45,74.91,delivered
LOAD-017150,CUST-003,PLV-AMA-AG,2024-10-26,dry_bulk_ag,42433,201.15,20.06,delivered
LOAD-017151,CUST-004,AMA-DEN-REEFER,2026-01-25,refrigerated,40419,955.67,193.97,delivered
LOAD-017152,CUST-002,AMA-LUB-VAN,2026-02-24,refrigerated,41813,326.14,44.77,delivered
LOAD-017153,CUST-002,AMA-LUB-VAN,2025-03-26,refrigerated,40193,307.44,56.33,delivered
LOAD-017154,CUST-001,AMA-LUB-VAN,2025-08-01,refrigerated,37981,331.92,45.14,delivered
LOAD-017155,CUST-002,LUB-ABQ-VAN,2025-10-08,refrigerated,33939,651.46,86.34,delivered
LOAD-017156,CUST-002,LUB-ABQ-VAN,2025-11-12,refrigerated,36155,712.33,82.93,delivered
LOAD-017157,CUST-005,AMA-HFD-AG,2026-05-09,dry_bulk_ag,34824,152.74,22.75,delivered
LOAD-017158,CUST-004,AMA-DEN-REEFER,2025-02-15,refrigerated,39156,928.9,204.34,delivered
LOAD-017159,CUST-001,AMA-OKC-BACKHAUL,2025-01-24,refrigerated,39590,496.63,121.1,delivered
LOAD-017160,CUST-004,AMA-DEN-REEFER,2025-04-26,refrigerated,39294,953.61,124.42,delivered
LOAD-017161,CUST-003,AMA-HFD-AG,2024-07-31,dry_bulk_ag,31523,163.91,17.14,delivered
LOAD-017162,CUST-005,AMA-HFD-AG,2025-10-24,dry_bulk_ag,34467,158.55,20.81,delivered
LOAD-017163,CUST-002,LUB-ABQ-VAN,2025-06-23,refrigerated,39958,720.47,98.83,delivered
LOAD-017164,CUST-004,DEN-AMA-BACKHAUL,2025-04-10,refrigerated,39914,811.58,125.28,delivered
LOAD-017165,CUST-002,AMA-LUB-VAN,2024-10-09,refrigerated,41137,319.41,52.89,delivered
LOAD-017166,CUST-004,AMA-DEN-REEFER,2026-06-03,refrigerated,44958,936.58,154.22,delivered
LOAD-017167,CUST-001,AMA-OKC-VAN,2025-08-01,refrigerated,33721,589.73,96.31,delivered
LOAD-017168,CUST-001,AMA-OKC-BACKHAUL,2024-09-25,refrigerated,39646,476.11,81.43,cancelled
LOAD-017169,CUST-005,PLV-AMA-AG,2025-10-07,dry_bulk_ag,35036,196.41,31.08,delivered
LOAD-017170,CUST-002,AMA-LUB-VAN,2026-03-31,refrigerated,28729,295.5,38.13,delivered
LOAD-017171,CUST-006,AMA-OKC-VAN,2024-08-02,dry_van,32872,612.78,109.1,delivered
LOAD-017172,CUST-006,AMA-OKC-BACKHAUL,2025-04-19,dry_van,31339,473.85,73.86,delivered
LOAD-017173,CUST-003,PLV-AMA-AG,2025-11-11,dry_bulk_ag,36600,193.8,37.33,delivered
LOAD-017174,CUST-004,AMA-DEN-REEFER,2025-02-18,refrigerated,32195,910.49,207.36,delivered
LOAD-017175,CUST-006,AMA-OKC-VAN,2025-04-25,dry_van,32792,581.75,100.75,delivered
