event_id,load_id,trip_id,facility_type,scheduled_time,actual_time,detention_minutes,on_time
EVT-034904,LOAD-017632,TRIP-017452,consignee,2026-05-31 16:29:02,2026-05-31 16:39:02,8,1
EVT-034905,LOAD-017633,TRIP-017453,shipper,2025-09-20 04:00:00,2025-09-20 04:14:00,7,1
EVT-034906,LOAD-017633,TRIP-017453,consignee,2025-09-20 12:27:12,2025-09-20 12:43:12,12,1
EVT-034907,LOAD-017634,TRIP-017454,shipper,2024-09-14 08:56:00,2024-09-14 09:52:00,49,0
EVT-034908,LOAD-017634,TRIP-017454,consignee,2024-09-14 14:49:21,2024-09-14 15:27:21,38,0
EVT-034909,LOAD-017635,TRIP-017455,shipper,2025-01-29 09:23:00,2025-01-29 09:33:00,10,1
EVT-034910,LOAD-017635,TRIP-017455,consignee,2025-01-29 13:50:38,2025-01-29 14:01:38,7,1
EVT-034911,LOAD-017636,TRIP-017456,shipper,2025-01-11 05:25:00,2025-01-11 05:35:00,13,1
EVT-034912,LOAD-017636,TRIP-017456,consignee,2025-01-11 06:37:19,2025-01-11 06:46:19,10,1
EVT-034913,LOAD-017638,TRIP-017457,shipper,2026-04-19 05:12:00,2026-04-19 06:04:00,49,0
EVT-034914,LOAD-017638,TRIP-017457,consignee,2026-04-19 07:51:37,2026-04-19 08:35:37,44,0
EVT-034915,LOAD-017639,TRIP-017458,shipper,2026-06-23 03:54:00,2026-06-23 04:13:00,13,1
EVT-034916,LOAD-017639,TRIP-017458,consignee,2026-06-23 05:18:58,2026-06-23 05:32:58,11,1
EVT-034917,LOAD-017640,TRIP-017459,shipper,2024-08-22 09:05:00,2024-08-22 09:55:00,53,0
EVT-034918,LOAD-017640,TRIP-017459,consignee,2024-08-22 11:30:35,2024-08-22 12:36:35,60,0
EVT-034919,LOAD-017641,TRIP-017460,shipper,2025-09-02 08:36:00,2025-09-02 08:51:00,17,1
EVT-034920,LOAD-017641,TRIP-017460,consignee,2025-09-02 16:26:24,2025-09-02 16:38:24,14,1
EVT-034921,LOAD-017642,TRIP-017461,shipper,2024-10-08 06:06:00,2024-10-08 06:23:00,9,1
EVT-034922,LOAD-017642,TRIP-017461,consignee,2024-10-08 07:38:32,2024-10-08 07:48:32,9,1
EVT-034923,LOAD-017643,TRIP-017462,shipper,2026-03-10 08:39:00,2026-03-10 09:17:00,38,0
EVT-034924,LOAD-017643,TRIP-017462,consignee,2026-03-10 11:06:57,2026-03-10 11:51:57,39,0
EVT-034925,LOAD-017644,TRIP-017463,shipper,2025-03-05 05:45:00,2025-03-05 06:05:00,14,1
EVT-034926,LOAD-017644,TRIP-017463,consignee,2025-03-05 10:40:46,2025-03-05 10:48:46,11,1
EVT-034927,LOAD-017645,TRIP-017464,shipper,2025-05-15 05:53:00,2025-05-15 06:53:00,52,0
EVT-034928,LOAD-017645,TRIP-017464,consignee,2025-05-15 08:14:05,2025-05-15 09:06:05,54,0
EVT-034929,LOAD-017646,TRIP-017465,shipper,2024-09-23 05:45:00,2024-09-23 06:16:00,28,0
EVT-034930,LOAD-017646,TRIP-017465,consignee,2024-09-23 08:18:17,2024-09-23 09:11:17,54,0
EVT-034931,LOAD-017647,TRIP-017466,shipper,2025-05-15 08:05:00,2025-05-15 08:15:00,10,1
EVT-034932,LOAD-017647,TRIP-017466,consignee,2025-05-15 12:47:23,2025-05-15 12:58:23,3,1
EVT-034933,LOAD-017648,TRIP-017467,shipper,2025-03-08 09:36:00,2025-03-08 09:40:00,5,1
EVT-034934,LOAD-017648,TRIP-017467,consignee,2025-03-08 10:51:31,2025-03-08 11:14:31,23,0
EVT-034935,LOAD-017649,TRIP-017468,shipper,2025-07-05 04:38:00,2025-07-05 05:38:00,58,0
EVT-034936,LOAD-017649,TRIP-017468,consignee,2025-07-05 09:57:11,2025-07-05 10:43:11,49,0
EVT-034937,LOAD-017650,TRIP-017469,shipper,2025-11-26 09:37:00,2025-11-26 09:58:00,20,1
EVT-034938,LOAD-017650,TRIP-017469,consignee,2025-11-26 12:19:52,2025-11-26 12:32:52,12,1
EVT-034939,LOAD-017651,TRIP-017470,shipper,2024-07-05 05:17:00,2024-07-05 05:30:00,5,1
EVT-034940,LOAD-017651,TRIP-017470,consignee,2024-07-05 06:34:28,2024-07-05 06:46:28,8,1
EVT-034941,LOAD-017652,TRIP-017471,shipper,2026-05-09 08:36:00,2026-05-09 08:48:00,7,1
EVT-034942,LOAD-017652,TRIP-017471,consignee,2026-05-09 14:05:48,2026-05-09 14:27:48,14,1
EVT-034943,LOAD-017653,TRIP-017472,shipper,2025-04-24 07:42:00,2025-04-24 07:48:00,8,1
EVT-034944,LOAD-017653,TRIP-017472,consignee,2025-04-24 12:41:12,2025-04-24 12:46:12,5,1
EVT-034945,LOAD-017654,TRIP-017473,shipper,2025-04-05 03:30:00,2025-04-05 03:41:00,14,1
EVT-034946,LOAD-017654,TRIP-017473,consignee,2025-04-05 11:35:32,2025-04-05 11:41:32,6,1
EVT-034947,LOAD-017655,TRIP-017474,shipper,2026-05-28 04:21:00,2026-05-28 04:37:00,9,1
EVT-034948,LOAD-017655,TRIP-017474,consignee,2026-05-28 09:46:39,2026-05-28 10:02:39,15,1
EVT-034949,LOAD-017656,TRIP-017475,shipper,2025-01-20 05:18:00,2025-01-20 05:33:00,9,1
EVT-034950,LOAD-017656,TRIP-017475,consignee,2025-01-20 13:08:31,2025-01-20 13:24:31,9,1
EVT-034951,LOAD-017657,TRIP-017476,shipper,2025-02-26 04:45:00,2025-02-26 05:05:00,23,0
EVT-034952,LOAD-017657,TRIP-017476,consignee,2025-02-26 06:14:28,2025-02-26 06:20:28,2,1
EVT-034953,LOAD-017658,TRIP-017477,shipper,2025-04-25 03:38:00,2025-04-25 03:49:00,13,1
EVT-034954,LOAD-017658,TRIP-017477,consignee,2025-04-25 04:58:38,2025-04-25 05:24:38,18,1
EVT-034955,LOAD-017659,TRIP-017478,shipper,2026-02-01 08:13:00,2026-02-01 08:25:00,8,1
EVT-034956,LOAD-017659,TRIP-017478,consignee,2026-02-01 09:32:42,2026-02-01 09:37:42,7,1
EVT-034957,LOAD-017660,TRIP-017479,shipper,2024-10-14 07:48:00,2024-10-14 08:02:00,9,1
EVT-034958,LOAD-017660,TRIP-017479,consignee,2024-10-14 16:08:54,2024-10-14 16:15:54,1,1
EVT-034959,LOAD-017661,TRIP-017480,shipper,2024-08-06 08:38:00,2024-08-06 08:53:00,7,1
EVT-034960,LOAD-017661,TRIP-017480,consignee,2024-08-06 14:16:40,2024-08-06 14:16:40,3,1
EVT-034961,LOAD-017662,TRIP-017481,shipper,2025-03-19 08:51:00,2025-03-19 09:02:00,6,1
EVT-034962,LOAD-017662,TRIP-017481,consignee,2025-03-19 17:47:52,2025-03-19 17:48:52,3,1
EVT-034963,LOAD-017663,TRIP-017482,shipper,2025-12-31 08:49:00,2025-12-31 08:52:00,5,1
EVT-034964,LOAD-017663,TRIP-017482,consignee,2025-12-31 09:48:51,2025-12-31 09:58:51,2,1
EVT-034965,LOAD-017664,TRIP-017483,shipper,2024-09-21 07:52:00,2024-09-21 08:15:00,15,1
EVT-034966,LOAD-017664,TRIP-017483,consignee,2024-09-21 08:37:10,2024-09-21 08:41:10,7,1
EVT-034967,LOAD-017665,TRIP-017484,shipper,2024-08-20 08:24:00,2024-08-20 08:24:00,0,1
EVT-034968,LOAD-017665,TRIP-017484,consignee,2024-08-20 13:13:03,2024-08-20 13:21:03,11,1
EVT-034969,LOAD-017666,TRIP-017485,shipper,2025-01-25 09:09:00,2025-01-25 09:21:00,13,1
EVT-034970,LOAD-017666,TRIP-017485,consignee,2025-01-25 10:20:01,2025-01-25 10:21:01,0,1
EVT-034971,LOAD-017667,TRIP-017486,shipper,2025-06-15 07:31:00,2025-06-15 07:44:00,13,1
EVT-034972,LOAD-017667,TRIP-017486,consignee,2025-06-15 12:58:31,2025-06-15 13:04:31,9,1
EVT-034973,LOAD-017668,TRIP-017487,shipper,2025-08-01 04:26:00,2025-08-01 04:51:00,20,1
EVT-034974,LOAD-017668,TRIP-017487,consignee,2025-08-01 05:44:36,2025-08-01 06:01:36,11,1
EVT-034975,LOAD-017669,TRIP-017488,shipper,2025-11-29 09:49:00,2025-11-29 10:10:00,17,1
EVT-034976,LOAD-017669,TRIP-017488,consignee,2025-11-29 14:49:21,2025-11-29 15:01:21,10,1
EVT-034977,LOAD-017670,TRIP-017489,shipper,2026-03-29 05:38:00,2026-03-29 05:52:00,13,1
EVT-034978,LOAD-017670,TRIP-017489,consignee,2026-03-29 06:51:36,2026-03-29 07:06:36,9,1
EVT-034979,LOAD-017671,TRIP-017490,shipper,2026-04-28 04:59:00,2026-04-28 05:09:00,6,1
EVT-034980,LOAD-017671,TRIP-017490,consignee,2026-04-28 12:57:57,2026-04-28 13:17:57,21,0
EVT-034981,LOAD-017672,TRIP-017491,shipper,2025-01-07 04:40:00,2025-01-07 05:00:00,16,1
EVT-034982,LOAD-017672,TRIP-017491,consignee,2025-01-07 05:28:25,2025-01-07 05:41:25,12,1
EVT-034983,LOAD-017673,TRIP-017492,shipper,2025-06-12 04:37:00,2025-06-12 04:59:00,20,1
EVT-034984,LOAD-017673,TRIP-017492,consignee,2025-06-12 12:51:11,2025-06-12 13:16:11,17,1
EVT-034985,LOAD-017674,TRIP-017493,shipper,2025-11-14 04:15:00,2025-11-14 04:25:00,8,1
EVT-034986,LOAD-017674,TRIP-017493,consignee,2025-11-14 05:14:15,2025-11-14 05:24:15,12,1
EVT-034987,LOAD-017675,TRIP-017494,shipper,2025-07-06 06:49:00,2025-07-06 07:10:00,14,1
EVT-034988,LOAD-017675,TRIP-017494,consignee,2025-07-06 09:18:49,2025-07-06 09:34:49,9,1
EVT-034989,LOAD-017676,TRIP-017495,shipper,2024-12-29 06:36:00,2024-12-29 07:13:00,29,0
EVT-034990,LOAD-017676,TRIP-017495,consignee,2024-12-29 09:26:30,2024-12-29 10:44:30,78,0
EVT-034991,LOAD-017677,TRIP-017496,shipper,2026-02-04 09:07:00,2026-02-04 09:23:00,10,1
EVT-034992,LOAD-017677,TRIP-017496,consignee,2026-02-04 16:56:59,2026-02-04 17:04:59,9,1
EVT-034993,LOAD-017678,TRIP-017497,shipper,2026-04-04 06:06:00,2026-04-04 06:18:00,4,1
EVT-034994,LOAD-017678,TRIP-017497,consignee,2026-04-04 11:03:25,2026-04-04 11:20:25,11,1
EVT-034995,LOAD-017679,TRIP-017498,shipper,2024-11-01 09:01:00,2024-11-01 09:15:00,7,1
EVT-034996,LOAD-017679,TRIP-017498,consignee,2024-11-01 14:05:21,2024-11-01 14:10:21,2,1
EVT-034997,LOAD-017680,TRIP-017499,shipper,2026-01-10 06:10:00,2026-01-10 06:53:00,42,0
EVT-034998,LOAD-017680,TRIP-017499,consignee,2026-01-10 11:38:58,2026-01-10 12:28:58,50,0
EVT-034999,LOAD-017681,TRIP-017500,shipper,2025-01-23 09:00:00,2025-01-23 09:43:00,43,0
EVT-035000,LOAD-017681,TRIP-017500,consignee,2025-01-23 14:24:45,2025-01-23 15:14:45,45,0
EVT-035001,LOAD-017682,TRIP-017501,shipper,2026-02-15 04:32:00,2026-02-15 04:46:00,6,1
EVT-035002,LOAD-017682,TRIP-017501,consignee,2026-02-15 05:26:22,2026-02-15 05:43:22,10,1
EVT-035003,LOAD-017683,TRIP-017502,shipper,2025-01-02 07:28:00,2025-01-02 08:28:00,53,0
EVT-035004,LOAD-017683,TRIP-017502,consignee,2025-01-02 09:53:00,2025-01-02 10:27:00,28,0
EVT-035005,LOAD-017684,TRIP-017503,shipper,2026-04-21 06:39:00,2026-04-21 06:47:00,11,1
EVT-035006,LOAD-017684,TRIP-017503,consignee,2026-04-21 11:49:41,2026-04-21 12:06:41,12,1
EVT-035007,LOAD-017685,TRIP-017504,shipper,2025-02-09 06:51:00,2025-02-09 07:07:00,12,1
EVT-035008,LOAD-017685,TRIP-017504,consignee,2025-02-09 14:53:35,2025-02-09 15:10:35,10,1
EVT-035009,LOAD-017686,TRIP-017505,shipper,2026-03-04 03:49:00,2026-03-04 04:02:00,5,1
EVT-035010,LOAD-017686,TRIP-017505,consignee,2026-03-04 12:23:20,2026-03-04 12:34:20,10,1
EVT-035011,LOAD-017687,TRIP-017506,shipper,2026-03-07 07:51:00,2026-03-07 07:55:00,5,1
EVT-035012,LOAD-017687,TRIP-017506,consignee,2026-03-07 15:51:05,2026-03-07 16:05:05,7,1
EVT-035013,LOAD-017688,TRIP-017507,shipper,2024-08-12 08:24:00,2024-08-12 08:45:00,15,1
EVT-035014,LOAD-017688,TRIP-017507,consignee,2024-08-12 10:39:20,2024-08-12 10:49:20,8,1
EVT-035015,LOAD-017689,TRIP-017508,shipper,2026-04-27 07:40:00,2026-04-27 07:55:00,17,1
EVT-035016,LOAD-017689,TRIP-017508,consignee,2026-04-27 12:20:28,2026-04-27 12:37:28,14,1
EVT-035017,LOAD-017690,TRIP-017509,shipper,2025-01-27 08:56:00,2025-01-27 09:07:00,8,1
EVT-035018,LOAD-017690,TRIP-017509,consignee,2025-01-27 16:53:39,2025-01-27 17:25:39,30,0
EVT-035019,LOAD-017691,TRIP-017510,shipper,2026-06-25 09:47:00,2026-06-25 10:01:00,7,1
EVT-035020,LOAD-017691,TRIP-017510,consignee,2026-06-25 18:31:03,2026-06-25 18:46:03,8,1
EVT-035021,LOAD-017692,TRIP-017511,shipper,2025-05-05 04:09:00,2025-05-05 04:24:00,16,1
EVT-035022,LOAD-017692,TRIP-017511,consignee,2025-05-05 09:36:17,2025-05-05 09:58:17,15,1
EVT-035023,LOAD-017693,TRIP-017512,shipper,2024-07-11 03:36:00,2024-07-11 03:59:00,19,1
EVT-035024,LOAD-017693,TRIP-017512,consignee,2024-07-11 08:47:45,2024-07-11 09:01:45,12,1
EVT-035025,LOAD-017694,TRIP-017513,shipper,2025-12-01 08:58:00,2025-12-01 09:51:00,49,0
EVT-035026,LOAD-017694,TRIP-017513,consignee,2025-12-01 14:04:35,2025-12-01 14:38:35,36,0
EVT-035027,LOAD-017695,TRIP-017514,shipper,2025-08-03 06:33:00,2025-08-03 06:41:00,9,1
EVT-035028,LOAD-017695,TRIP-017514,consignee,2025-08-03 07:38:35,2025-08-03 07:45:35,10,1
EVT-035029,LOAD-017696,TRIP-017515,shipper,2024-10-20 03:47:00,2024-10-20 03:56:00,11,1
EVT-035030,LOAD-017696,TRIP-017515,consignee,2024-10-20 09:09:40,2024-10-20 09:34:40,23,0
EVT-035031,LOAD-017697,TRIP-017516,shipper,2026-04-11 05:53:00,2026-04-11 06:20:00,27,0
EVT-035032,LOAD-017697,TRIP-017516,consignee,2026-04-11 08:31:45,2026-04-11 09:46:45,69,0
EVT-035033,LOAD-017698,TRIP-017517,shipper,2026-02-04 06:13:00,2026-02-04 06:25:00,14,1
EVT-035034,LOAD-017698,TRIP-017517,consignee,2026-02-04 07:38:36,2026-02-04 07:45:36,4,1
EVT-035035,LOAD-017699,TRIP-017518,shipper,2025-06-24 05:33:00,2025-06-24 05:54:00,17,1
EVT-035036,LOAD-017699,TRIP-017518,consignee,2025-06-24 06:22:52,2025-06-24 06:28:52,9,1
EVT-035037,LOAD-017700,TRIP-017519,shipper,2025-01-31 08:13:00,2025-01-31 08:22:00,10,1
EVT-035038,LOAD-017700,TRIP-017519,consignee,2025-01-31 09:26:54,2025-01-31 09:38:54,8,1
EVT-035039,LOAD-017701,TRIP-017520,shipper,2024-12-14 04:22:00,2024-12-14 04:43:00,21,0
EVT-035040,LOAD-017701,TRIP-017520,consignee,2024-12-14 12:38:36,2024-12-14 12:53:36,16,1
EVT-035041,LOAD-017702,TRIP-017521,shipper,2025-01-17 08:16:00,2025-01-17 08:23:00,8,1
EVT-035042,LOAD-017702,TRIP-017521,consignee,2025-01-17 09:46:30,2025-01-17 09:48:30,5,1
EVT-035043,LOAD-017703,TRIP-017522,shipper,2025-09-03 06:26:00,2025-09-03 06:41:00,14,1
EVT-035044,LOAD-017703,TRIP-017522,consignee,2025-09-03 07:21:52,2025-09-03 07:41:52,17,1
EVT-035045,LOAD-017704,TRIP-017523,shipper,2025-08-17 05:09:00,2025-08-17 05:20:00,8,1
EVT-035046,LOAD-017704,TRIP-017523,consignee,2025-08-17 13:03:34,2025-08-17 13:16:34,14,1
EVT-035047,LOAD-017705,TRIP-017524,shipper,2026-04-01 06:27:00,2026-04-01 06:41:00,10,1
EVT-035048,LOAD-017705,TRIP-017524,consignee,2026-04-01 11:03:08,2026-04-01 11:20:08,15,1
EVT-035049,LOAD-017706,TRIP-017525,shipper,2025-12-15 04:26:00,2025-12-15 04:30:00,2,1
EVT-035050,LOAD-017706,TRIP-017525,consignee,2025-12-15 07:19:16,2025-12-15 07:38:16,14,1
EVT-035051,LOAD-017707,TRIP-017526,shipper,2024-07-16 04:38:00,2024-07-16 04:49:00,12,1
EVT-035052,LOAD-017707,TRIP-017526,consignee,2024-07-16 10:12:33,2024-07-16 10:30:33,16,1
EVT-035053,LOAD-017708,TRIP-017527,shipper,2024-10-14 04:56:00,2024-10-14 05:08:00,11,1
EVT-035054,LOAD-017708,TRIP-017527,consignee,2024-10-14 10:37:36,2024-10-14 10:52:36,10,1
EVT-035055,LOAD-017709,TRIP-017528,shipper,2026-05-17 04:20:00,2026-05-17 04:20:00,3,1
EVT-035056,LOAD-017709,TRIP-017528,consignee,2026-05-17 11:54:57,2026-05-17 12:06:57,10,1
EVT-035057,LOAD-017710,TRIP-017529,shipper,2025-06-06 04:58:00,2025-06-06 05:39:00,38,0
EVT-035058,LOAD-017710,TRIP-017529,consignee,2025-06-06 07:07:30,2025-06-06 08:07:30,54,0
EVT-035059,LOAD-017711,TRIP-017530,shipper,2025-07-15 08:42:00,2025-07-15 09:00:00,18,1
EVT-035060,LOAD-017711,TRIP-017530,consignee,2025-07-15 09:55:00,2025-07-15 10:11:00,15,1
EVT-035061,LOAD-017712,TRIP-017531,shipper,2025-01-08 07:18:00,2025-01-08 07:32:00,9,1
EVT-035062,LOAD-017712,TRIP-017531,consignee,2025-01-08 15:49:30,2025-01-08 16:03:30,13,1
EVT-035063,LOAD-017713,TRIP-017532,shipper,2025-08-08 09:20:00,2025-08-08 09:30:00,8,1
EVT-035064,LOAD-017713,TRIP-017532,consignee,2025-08-08 14:23:04,2025-08-08 14:34:04,10,1
EVT-035065,LOAD-017714,TRIP-017533,shipper,2026-05-26 03:59:00,2026-05-26 04:08:00,7,1
EVT-035066,LOAD-017714,TRIP-017533,consignee,2026-05-26 09:26:28,2026-05-26 09:49:28,15,1
EVT-035067,LOAD-017715,TRIP-017534,shipper,2026-03-11 04:53:00,2026-03-11 05:03:00,12,1
EVT-035068,LOAD-017715,TRIP-017534,consignee,2026-03-11 10:24:12,2026-03-11 10:32:12,7,1
EVT-035069,LOAD-017716,TRIP-017535,shipper,2026-06-11 04:07:00,2026-06-11 04:18:00,6,1
EVT-035070,LOAD-017716,TRIP-017535,consignee,2026-06-11 13:10:19,2026-06-11 13:22:19,4,1
EVT-035071,LOAD-017717,TRIP-017536,shipper,2025-02-22 04:01:00,2025-02-22 04:21:00,17,1
EVT-035072,LOAD-017717,TRIP-017536,consignee,2025-02-22 13:10:05,2025-02-22 13:11:05,2,1
EVT-035073,LOAD-017718,TRIP-017537,shipper,2024-11-04 06:16:00,2024-11-04 06:43:00,24,0
EVT-035074,LOAD-017718,TRIP-017537,consignee,2024-11-04 08:41:28,2024-11-04 09:21:28,43,0
EVT-035075,LOAD-017719,TRIP-017538,shipper,2025-05-04 05:00:00,2025-05-04 05:05:00,4,1
EVT-035076,LOAD-017719,TRIP-017538,consignee,2025-05-04 06:31:36,2025-05-04 06:39:36,9,1
EVT-035077,LOAD-017720,TRIP-017539,shipper,2025-12-17 04:09:00,2025-12-17 04:24:00,8,1
EVT-035078,LOAD-017720,TRIP-017539,consignee,2025-12-17 05:06:28,2025-12-17 05:18:28,8,1
EVT-035079,LOAD-017721,TRIP-017540,shipper,2026-05-05 04:23:00,2026-05-05 04:38:00,13,1
EVT-035080,LOAD-017721,TRIP-017540,consignee,2026-05-05 07:05:42,2026-05-05 07:10:42,6,1
EVT-035081,LOAD-017722,TRIP-017541,shipper,2025-09-22 09:33:00,2025-09-22 09:42:00,4,1
EVT-035082,LOAD-017722,TRIP-017541,consignee,2025-09-22 15:15:26,2025-09-22 15:36:26,14,1
EVT-035083,LOAD-017723,TRIP-017542,shipper,2024-12-02 04:33:00,2024-12-02 05:21:00,51,0
EVT-035084,LOAD-017723,TRIP-017542,consignee,2024-12-02 06:47:06,2024-12-02 07:11:06,26,0
EVT-035085,LOAD-017724,TRIP-017543,shipper,2025-09-25 09:14:00,2025-09-25 10:05:00,43,0
EVT-035086,LOAD-017724,TRIP-017543,consignee,2025-09-25 11:32:34,2025-09-25 12:04:34,34,0
EVT-035087,LOAD-017725,TRIP-017544,shipper,2025-12-02 09:49:00,2025-12-02 10:03:00,15,1
EVT-035088,LOAD-017725,TRIP-017544,consignee,2025-12-02 12:08:51,2025-12-02 12:14:51,9,1
EVT-035089,LOAD-017726,TRIP-017545,shipper,2024-10-06 07:21:00,2024-10-06 07:40:00,15,1
EVT-035090,LOAD-017726,TRIP-017545,consignee,2024-10-06 12:32:51,2024-10-06 12:39:51,6,1
EVT-035091,LOAD-017727,TRIP-017546,shipper,2024-08-03 07:46:00,2024-08-03 07:59:00,8,1
EVT-035092,LOAD-017727,TRIP-017546,consignee,2024-08-03 08:41:16,2024-08-03 08:48:16,8,1
EVT-035093,LOAD-017728,TRIP-017547,shipper,2026-02-27 08:07:00,2026-02-27 08:20:00,7,1
EVT-035094,LOAD-017728,TRIP-017547,consignee,2026-02-27 09:07:28,2026-02-27 09:14:28,7,1
EVT-035095,LOAD-017729,TRIP-017548,shipper,2026-05-29 03:43:00,2026-05-29 04:03:00,13,1
EVT-035096,LOAD-017729,TRIP-017548,consignee,2026-05-29 09:03:05,2026-05-29 09:18:05,12,1
EVT-035097,LOAD-017730,TRIP-017549,shipper,2024-11-15 07:50:00,2024-11-15 07:59:00,12,1
EVT-035098,LOAD-017730,TRIP-017549,consignee,2024-11-15 13:08:07,2024-11-15 13:24:07,16,1
EVT-035099,LOAD-017731,TRIP-017550,shipper,2026-05-12 04:34:00,2026-05-12 04:47:00,15,1
EVT-035100,LOAD-017731,TRIP-017550,consignee,2026-05-12 10:09:08,2026-05-12 10:30:08,14,1
EVT-035101,LOAD-017732,TRIP-017551,shipper,2025-09-30 09:21:00,2025-09-30 09:25:00,5,1
EVT-035102,LOAD-017732,TRIP-017551,consignee,2025-09-30 14:32:16,2025-09-30 14:43:16,14,1
EVT-035103,LOAD-017733,TRIP-017552,shipper,2026-06-11 08:15:00,2026-06-11 08:30:00,11,1
EVT-035104,LOAD-017733,TRIP-017552,consignee,2026-06-11 17:01:06,2026-06-11 17:03:06,3,1
EVT-035105,LOAD-017734,TRIP-017553,shipper,2025-11-12 04:04:00,2025-11-12 04:20:00,8,1
EVT-035106,LOAD-017734,TRIP-017553,consignee,2025-11-12 08:53:29,2025-11-12 09:11:29,11,1
EVT-035107,LOAD-017735,TRIP-017554,shipper,2025-06-11 05:57:00,2025-06-11 06:08:00,8,1
EVT-035108,LOAD-017735,TRIP-017554,consignee,2025-06-11 06:56:16,2025-06-11 07:02:16,9,1
EVT-035109,LOAD-017736,TRIP-017555,shipper,2025-04-21 07:41:00,2025-04-21 08:20:00,40,0
EVT-035110,LOAD-017736,TRIP-017555,consignee,2025-04-21 12:48:44,2025-04-21 13:23:44,34,0
EVT-035111,LOAD-017737,TRIP-017556,shipper,2025-03-12 09:58:00,2025-03-12 10:12:00,10,1
EVT-035112,LOAD-017737,TRIP-017556,consignee,2025-03-12 12:12:14,2025-03-12 12:34:14,17,1
EVT-035113,LOAD-017738,TRIP-017557,shipper,2026-02-17 06:40:00,2026-02-17 07:36:00,58,0
EVT-035114,LOAD-017738,TRIP-017557,consignee,2026-02-17 12:17:41,2026-02-17 13:07:41,45,0
EVT-035115,LOAD-017739,TRIP-017558,shipper,2026-05-03 08:14:00,2026-05-03 08:31:00,15,1
EVT-035116,LOAD-017739,TRIP-017558,consignee,2026-05-03 09:21:14,2026-05-03 09:43:14,15,1
EVT-035117,LOAD-017740,TRIP-017559,shipper,2026-01-05 06:36:00,2026-01-05 06:52:00,13,1
EVT-035118,LOAD-017740,TRIP-017559,consignee,2026-01-05 07:35:54,2026-01-05 07:51:54,11,1
EVT-035119,LOAD-017741,TRIP-017560,shipper,2024-09-16 09:35:00,2024-09-16 10:00:00,19,1
EVT-035120,LOAD-017741,TRIP-017560,consignee,2024-09-16 10:17:48,2024-09-16 10:29:48,9,1
EVT-035121,LOAD-017742,TRIP-017561,shipper,2024-09-07 06:23:00,2024-09-07 06:38:00,14,1
EVT-035122,LOAD-017742,TRIP-017561,consignee,2024-09-07 07:27:14,2024-09-07 07:51:14,25,0
EVT-035123,LOAD-017743,TRIP-017562,shipper,2026-05-19 07:28:00,2026-05-19 08:18:00,45,0
EVT-035124,LOAD-017743,TRIP-017562,consignee,2026-05-19 13:52:48,2026-05-19 14:45:48,47,0
EVT-035125,LOAD-017744,TRIP-017563,shipper,2026-04-09 04:30:00,2026-04-09 04:48:00,16,1
EVT-035126,LOAD-017744,TRIP-017563,consignee,2026-04-09 05:35:50,2026-04-09 05:45:50,7,1
EVT-035127,LOAD-017745,TRIP-017564,shipper,2025-03-07 06:14:00,2025-03-07 06:36:00,16,1
EVT-035128,LOAD-017745,TRIP-017564,consignee,2025-03-07 11:41:31,2025-03-07 11:51:31,12,1
EVT-035129,LOAD-017746,TRIP-017565,shipper,2025-10-03 06:59:00,2025-10-03 07:23:00,19,1
EVT-035130,LOAD-017746,TRIP-017565,consignee,2025-10-03 14:26:52,2025-10-03 14:33:52,7,1
EVT-035131,LOAD-017747,TRIP-017566,shipper,2026-04-15 08:06:00,2026-04-15 08:17:00,10,1
EVT-035132,LOAD-017747,TRIP-017566,consignee,2026-04-15 13:43:58,2026-04-15 13:53:58,8,1
EVT-035133,LOAD-017748,TRIP-017567,shipper,2025-10-02 06:16:00,2025-10-02 06:34:00,10,1
EVT-035134,LOAD-017748,TRIP-017567,consignee,2025-10-02 07:09:13,2025-10-02 07:23:13,12,1
EVT-035135,LOAD-017749,TRIP-017568,shipper,2024-10-16 07:26:00,2024-10-16 07:46:00,12,1
EVT-035136,LOAD-017749,TRIP-017568,consignee,2024-10-16 12:52:04,2024-10-16 13:11:04,11,1
EVT-035137,LOAD-017750,TRIP-017569,shipper,2025-09-03 03:56:00,2025-09-03 04:09:00,16,1
EVT-035138,LOAD-017750,TRIP-017569,consignee,2025-09-03 09:26:29,2025-09-03 09:42:29,17,1
EVT-035139,LOAD-017751,TRIP-017570,shipper,2025-08-31 04:10:00,2025-08-31 04:28:00,10,1
EVT-035140,LOAD-017751,TRIP-017570,consignee,2025-08-31 09:02:20,2025-08-31 09:18:20,9,1
EVT-035141,LOAD-017752,TRIP-017571,shipper,2026-01-06 06:00:00,2026-01-06 06:09:00,11,1
EVT-035142,LOAD-017752,TRIP-017571,consignee,2026-01-06 07:58:24,2026-01-06 08:11:24,14,1
EVT-035143,LOAD-017753,TRIP-017572,shipper,2026-02-01 09:13:00,2026-02-01 09:25:00,5,1
EVT-035144,LOAD-017753,TRIP-017572,consignee,2026-02-01 14:55:07,2026-02-01 15:09:07,15,1
EVT-035145,LOAD-017754,TRIP-017573,shipper,2026-04-27 09:25:00,2026-04-27 09:55:00,22,0
EVT-035146,LOAD-017754,TRIP-017573,consignee,2026-04-27 10:34:15,2026-04-27 10:48:15,6,1
EVT-035147,LOAD-017755,TRIP-017574,shipper,2024-11-03 03:59:00,2024-11-03 04:10:00,10,1
