purchase_id,trip_id,truck_id,driver_id,purchase_date,gallons,price_per_gallon,total_cost,location
FUEL-031782,TRIP-020617,TRK-025,DRV-037,2025-04-13,6.21,4.108,25.51,"Amarillo, TX"
FUEL-031783,TRIP-020618,TRK-029,DRV-033,2025-01-03,18.34,3.846,70.54,"Amarillo, TX"
FUEL-031784,TRIP-020618,TRK-029,DRV-033,2025-01-03,18.48,3.86,71.33,"Oklahoma City, OK"
FUEL-031785,TRIP-020619,TRK-031,DRV-043,2026-03-02,18.25,4.276,78.04,"Oklahoma City, OK"
FUEL-031786,TRIP-020619,TRK-031,DRV-043,2026-03-02,18.07,4.133,74.68,"Amarillo, TX"
FUEL-031787,TRIP-020620,TRK-021,DRV-012,2024-12-06,19.59,4.021,78.77,"Amarillo, TX"
FUEL-031788,TRIP-020621,TRK-007,DRV-034,2025-06-20,19.15,4.027,77.12,"Amarillo, TX"
FUEL-031789,TRIP-020622,TRK-008,DRV-020,2025-07-10,25.0,4.023,100.57,"Lubbock, TX"
FUEL-031790,TRIP-020622,TRK-008,DRV-020,2025-07-10,21.78,3.87,84.29,"Albuquerque, NM"
FUEL-031791,TRIP-020623,TRK-015,DRV-039,2026-04-16,28.17,4.174,117.58,"Denver, CO"
FUEL-031792,TRIP-020623,TRK-015,DRV-039,2026-04-16,32.08,4.059,130.21,"Amarillo, TX"
FUEL-031793,TRIP-020624,TRK-024,DRV-034,2025-12-22,17.84,4.326,77.18,"Amarillo, TX"
FUEL-031794,TRIP-020625,TRK-004,DRV-033,2025-10-23,16.63,4.138,68.81,"Amarillo, TX"
FUEL-031795,TRIP-020626,TRK-031,DRV-039,2025-10-16,17.97,4.073,73.19,"Amarillo, TX"
FUEL-031796,TRIP-020626,TRK-031,DRV-039,2025-10-16,21.03,4.202,88.37,"Oklahoma City, OK"
FUEL-031797,TRIP-020627,TRK-010,DRV-028,2024-09-14,19.03,3.968,75.51,"Amarillo, TX"
FUEL-031798,TRIP-020628,TRK-033,DRV-004,2025-01-30,29.65,4.037,119.7,"Amarillo, TX"
FUEL-031799,TRIP-020628,TRK-033,DRV-004,2025-01-30,30.59,3.975,121.6,"Denver, CO"
FUEL-031800,TRIP-020629,TRK-027,DRV-021,2025-10-30,18.28,3.957,72.33,"Oklahoma City, OK"
FUEL-031801,TRIP-020629,TRK-027,DRV-021,2025-10-30,19.8,4.198,83.12,"Amarillo, TX"
FUEL-031802,TRIP-020630,TRK-033,DRV-043,2025-01-15,22.99,3.955,90.93,"Lubbock, TX"
FUEL-031803,TRIP-020630,TRK-033,DRV-043,2025-01-15,22.53,3.822,86.11,"Albuquerque, NM"
FUEL-031804,TRIP-020631,TRK-005,DRV-023,2025-06-02,18.43,3.983,73.41,"Amarillo, TX"
FUEL-031805,TRIP-020632,TRK-029,DRV-043,2024-09-06,16.44,3.869,63.61,"Amarillo, TX"
FUEL-031806,TRIP-020632,TRK-029,DRV-043,2024-09-06,16.25,3.948,64.16,"Oklahoma City, OK"
FUEL-031807,TRIP-020633,TRK-013,DRV-015,2024-09-02,18.52,3.904,72.3,"Amarillo, TX"
FUEL-031808,TRIP-020633,TRK-013,DRV-015,2024-09-02,16.5,3.817,62.98,"Oklahoma City, OK"
FUEL-031809,TRIP-020634,TRK-025,DRV-034,2026-05-04,35.08,4.313,151.3,"Amarillo, TX"
FUEL-031810,TRIP-020634,TRK-025,DRV-034,2026-05-04,31.24,4.099,128.05,"Denver, CO"
FUEL-031811,TRIP-020635,TRK-038,DRV-049,2026-03-15,17.57,4.213,74.02,"Oklahoma City, OK"
FUEL-031812,TRIP-020635,TRK-038,DRV-049,2026-03-15,16.64,4.312,71.75,"Amarillo, TX"
FUEL-031813,TRIP-020636,TRK-019,DRV-035,2025-11-19,15.78,4.12,65.01,"Amarillo, TX"
FUEL-031814,TRIP-020637,TRK-019,DRV-017,2024-12-28,9.41,3.906,36.76,"Plainview, TX"
FUEL-031815,TRIP-020638,TRK-012,DRV-001,2024-09-05,20.31,3.815,77.48,"Lubbock, TX"
FUEL-031816,TRIP-020638,TRK-012,DRV-001,2024-09-05,16.94,3.759,63.68,"Albuquerque, NM"
FUEL-031817,TRIP-020639,TRK-004,DRV-036,2025-05-27,7.37,3.937,29.02,"Amarillo, TX"
FUEL-031818,TRIP-020640,TRK-010,DRV-040,2024-10-02,10.53,3.746,39.45,"Plainview, TX"
FUEL-031819,TRIP-020641,TRK-029,DRV-037,2024-10-06,18.83,3.842,72.34,"Amarillo, TX"
FUEL-031820,TRIP-020641,TRK-029,DRV-037,2024-10-06,16.83,3.729,62.76,"Oklahoma City, OK"
FUEL-031821,TRIP-020642,TRK-029,DRV-014,2025-12-04,23.37,4.159,97.2,"Lubbock, TX"
FUEL-031822,TRIP-020642,TRK-029,DRV-014,2025-12-04,21.86,4.298,93.95,"Albuquerque, NM"
FUEL-031823,TRIP-020643,TRK-013,DRV-017,2025-11-03,22.39,4.088,91.53,"Amarillo, TX"
FUEL-031824,TRIP-020643,TRK-013,DRV-017,2025-11-03,18.78,4.076,76.55,"Oklahoma City, OK"
FUEL-031825,TRIP-020644,TRK-013,DRV-006,2025-07-03,27.84,3.875,107.88,"Denver, CO"
FUEL-031826,TRIP-020644,TRK-013,DRV-006,2025-07-03,28.49,3.793,108.06,"Amarillo, TX"
FUEL-031827,TRIP-020645,TRK-029,DRV-012,2024-08-16,23.55,3.887,91.54,"Lubbock, TX"
FUEL-031828,TRIP-020645,TRK-029,DRV-012,2024-08-16,20.23,4.1,82.94,"Albuquerque, NM"
FUEL-031829,TRIP-020646,TRK-018,DRV-052,2026-03-24,18.14,4.164,75.53,"Amarillo, TX"
FUEL-031830,TRIP-020647,TRK-011,DRV-006,2026-02-21,7.92,4.145,32.83,"Amarillo, TX"
FUEL-031831,TRIP-020648,TRK-016,DRV-052,2025-01-12,18.02,4.016,72.37,"Amarillo, TX"
FUEL-031832,TRIP-020649,TRK-034,DRV-040,2025-09-06,18.68,4.017,75.04,"Amarillo, TX"
FUEL-031833,TRIP-020649,TRK-034,DRV-040,2025-09-06,18.16,3.905,70.91,"Oklahoma City, OK"
FUEL-031834,TRIP-020650,TRK-010,DRV-051,2024-12-12,31.05,3.894,120.91,"Amarillo, TX"
FUEL-031835,TRIP-020650,TRK-010,DRV-051,2024-12-12,26.94,3.931,105.9,"Denver, CO"
FUEL-031836,TRIP-020651,TRK-003,DRV-024,2026-06-12,7.1,4.175,29.64,"Amarillo, TX"
FUEL-031837,TRIP-020652,TRK-001,DRV-020,2026-04-28,21.04,4.27,89.84,"Amarillo, TX"
FUEL-031838,TRIP-020652,TRK-001,DRV-020,2026-04-28,20.34,4.017,81.71,"Oklahoma City, OK"
FUEL-031839,TRIP-020653,TRK-011,DRV-002,2025-11-26,28.73,4.055,116.5,"Amarillo, TX"
FUEL-031840,TRIP-020653,TRK-011,DRV-002,2025-11-26,34.13,4.033,137.65,"Denver, CO"
FUEL-031841,TRIP-020654,TRK-021,DRV-040,2026-04-30,7.91,4.237,33.51,"Amarillo, TX"
FUEL-031842,TRIP-020655,TRK-007,DRV-001,2024-11-16,20.35,3.946,80.3,"Amarillo, TX"
FUEL-031843,TRIP-020656,TRK-015,DRV-008,2025-10-29,21.69,4.068,88.23,"Lubbock, TX"
FUEL-031844,TRIP-020656,TRK-015,DRV-008,2025-10-29,23.95,4.07,97.48,"Albuquerque, NM"
FUEL-031845,TRIP-020657,TRK-025,DRV-032,2026-04-07,14.61,4.243,61.99,"Amarillo, TX"
FUEL-031846,TRIP-020658,TRK-001,DRV-051,2026-01-20,16.34,4.077,66.62,"Lubbock, TX"
FUEL-031847,TRIP-020658,TRK-001,DRV-051,2026-01-20,17.52,3.955,69.29,"Albuquerque, NM"
FUEL-031848,TRIP-020659,TRK-011,DRV-005,2025-11-02,16.7,3.985,66.55,"Amarillo, TX"
FUEL-031849,TRIP-020660,TRK-014,DRV-025,2025-10-14,9.78,3.985,38.97,"Amarillo, TX"
FUEL-031850,TRIP-020661,TRK-030,DRV-032,2024-11-19,18.24,4.02,73.32,"Lubbock, TX"
FUEL-031851,TRIP-020661,TRK-030,DRV-032,2024-11-19,21.61,4.123,89.1,"Albuquerque, NM"
FUEL-031852,TRIP-020662,TRK-007,DRV-014,2025-02-06,16.83,3.785,63.7,"Amarillo, TX"
FUEL-031853,TRIP-020663,TRK-031,DRV-026,2025-09-13,19.84,3.942,78.21,"Lubbock, TX"
FUEL-031854,TRIP-020663,TRK-031,DRV-026,2025-09-13,19.46,3.947,76.81,"Albuquerque, NM"
FUEL-031855,TRIP-020664,TRK-020,DRV-026,2024-12-06,31.61,4.044,127.83,"Amarillo, TX"
FUEL-031856,TRIP-020664,TRK-020,DRV-026,2024-12-06,33.09,4.086,135.21,"Denver, CO"
FUEL-031857,TRIP-020665,TRK-014,DRV-049,2025-05-08,21.43,4.042,86.62,"Amarillo, TX"
FUEL-031858,TRIP-020666,TRK-035,DRV-015,2025-09-23,6.5,4.13,26.84,"Amarillo, TX"
FUEL-031859,TRIP-020667,TRK-020,DRV-021,2025-05-03,22.22,4.149,92.19,"Amarillo, TX"
FUEL-031860,TRIP-020667,TRK-020,DRV-021,2025-05-03,21.01,4.157,87.34,"Oklahoma City, OK"
FUEL-031861,TRIP-020668,TRK-004,DRV-027,2025-11-05,7.44,3.958,29.45,"Amarillo, TX"
FUEL-031862,TRIP-020669,TRK-037,DRV-040,2026-05-05,26.01,4.248,110.49,"Lubbock, TX"
FUEL-031863,TRIP-020669,TRK-037,DRV-040,2026-05-05,21.93,4.066,89.17,"Albuquerque, NM"
FUEL-031864,TRIP-020670,TRK-004,DRV-002,2025-06-30,15.96,3.861,61.62,"Oklahoma City, OK"
FUEL-031865,TRIP-020670,TRK-004,DRV-002,2025-06-30,18.98,4.008,76.07,"Amarillo, TX"
FUEL-031866,TRIP-020671,TRK-035,DRV-005,2026-06-14,19.32,4.153,80.24,"Amarillo, TX"
FUEL-031867,TRIP-020672,TRK-032,DRV-039,2026-04-20,8.05,4.049,32.59,"Amarillo, TX"
FUEL-031868,TRIP-020673,TRK-024,DRV-040,2026-04-02,6.55,4.205,27.54,"Amarillo, TX"
FUEL-031869,TRIP-020674,TRK-028,DRV-016,2024-11-21,9.17,4.136,37.93,"Plainview, TX"
FUEL-031870,TRIP-020675,TRK-033,DRV-035,2024-09-07,17.56,3.865,67.87,"Amarillo, TX"
FUEL-031871,TRIP-020675,TRK-033,DRV-035,2024-09-07,18.66,3.883,72.46,"Oklahoma City, OK"
FUEL-031872,TRIP-020676,TRK-035,DRV-037,2025-07-12,21.97,3.992,87.7,"Amarillo, TX"
FUEL-031873,TRIP-020676,TRK-035,DRV-037,2025-07-12,21.96,3.867,84.92,"Oklahoma City, OK"
FUEL-031874,TRIP-020677,TRK-006,DRV-032,2025-10-13,10.55,3.933,41.49,"Plainview, TX"
FUEL-031875,TRIP-020678,TRK-016,DRV-030,2026-02-19,12.2,4.382,53.46,"Plainview, TX"
FUEL-031876,TRIP-020679,TRK-014,DRV-039,2026-06-23,10.5,4.326,45.42,"Amarillo, TX"
FUEL-031877,TRIP-020680,TRK-015,DRV-016,2025-05-17,18.07,4.118,74.41,"Amarillo, TX"
FUEL-031878,TRIP-020681,TRK-023,DRV-014,2026-02-13,17.54,4.191,73.51,"Oklahoma City, OK"
FUEL-031879,TRIP-020681,TRK-023,DRV-014,2026-02-13,19.8,4.121,81.6,"Amarillo, TX"
FUEL-031880,TRIP-020682,TRK-030,DRV-036,2024-12-31,34.24,3.872,132.58,"Denver, CO"
FUEL-031881,TRIP-020682,TRK-030,DRV-036,2024-12-31,37.07,3.968,147.09,"Amarillo, TX"
FUEL-031882,TRIP-020683,TRK-009,DRV-032,2025-11-28,18.97,3.98,75.5,"Oklahoma City, OK"
FUEL-031883,TRIP-020683,TRK-009,DRV-032,2025-11-28,19.21,4.182,80.34,"Amarillo, TX"
FUEL-031884,TRIP-020684,TRK-034,DRV-032,2026-05-06,22.32,4.138,92.36,"Oklahoma City, OK"
FUEL-031885,TRIP-020684,TRK-034,DRV-032,2026-05-06,17.19,4.101,70.5,"Amarillo, TX"
FUEL-031886,TRIP-020685,TRK-011,DRV-028,2025-08-10,36.55,4.163,152.16,"Denver, CO"
FUEL-031887,TRIP-020685,TRK-011,DRV-028,2025-08-10,34.05,4.09,139.26,"Amarillo, TX"
FUEL-031888,TRIP-020686,TRK-007,DRV-034,2025-07-31,17.81,3.998,71.2,"Amarillo, TX"
FUEL-031889,TRIP-020687,TRK-004,DRV-031,2025-07-12,18.71,4.033,75.46,"Amarillo, TX"
FUEL-031890,TRIP-020688,TRK-032,DRV-038,2024-11-14,39.01,3.986,155.49,"Denver, CO"
FUEL-031891,TRIP-020688,TRK-032,DRV-038,2024-11-14,35.0,3.959,138.56,"Amarillo, TX"
FUEL-031892,TRIP-020689,TRK-030,DRV-020,2026-04-12,16.07,4.072,65.44,"Oklahoma City, OK"
FUEL-031893,TRIP-020689,TRK-030,DRV-020,2026-04-12,19.61,4.209,82.54,"Amarillo, TX"
FUEL-031894,TRIP-020690,TRK-003,DRV-014,2024-07-24,15.87,3.957,62.8,"Amarillo, TX"
FUEL-031895,TRIP-020691,TRK-038,DRV-028,2026-05-04,19.78,4.215,83.37,"Amarillo, TX"
FUEL-031896,TRIP-020691,TRK-038,DRV-028,2026-05-04,19.32,4.232,81.76,"Oklahoma City, OK"
FUEL-031897,TRIP-020692,TRK-011,DRV-051,2025-08-12,33.27,4.088,136.01,"Amarillo, TX"
FUEL-031898,TRIP-020692,TRK-011,DRV-051,2025-08-12,32.3,4.024,129.98,"Denver, CO"
FUEL-031899,TRIP-020693,TRK-029,DRV-023,2025-10-06,26.79,3.992,106.95,"Denver, CO"
FUEL-031900,TRIP-020693,TRK-029,DRV-023,2025-10-06,31.47,4.069,128.05,"Amarillo, TX"
FUEL-031901,TRIP-020694,TRK-034,DRV-043,2025-07-25,17.89,3.969,71.01,"Amarillo, TX"
FUEL-031902,TRIP-020694,TRK-034,DRV-043,2025-07-25,18.28,3.964,72.46,"Oklahoma City, OK"
FUEL-031903,TRIP-020695,TRK-011,DRV-021,2025-11-13,18.58,4.045,75.16,"Amarillo, TX"
FUEL-031904,TRIP-020696,TRK-028,DRV-028,2026-03-30,19.74,4.17,82.32,"Oklahoma City, OK"
FUEL-031905,TRIP-020696,TRK-028,DRV-028,2026-03-30,16.9,4.179,70.63,"Amarillo, TX"
FUEL-031906,TRIP-020697,TRK-031,DRV-016,2025-02-04,9.66,3.804,36.75,"Plainview, TX"
FUEL-031907,TRIP-020698,TRK-009,DRV-049,2025-07-09,27.5,3.865,106.29,"Amarillo, TX"
FUEL-031908,TRIP-020698,TRK-009,DRV-049,2025-07-09,31.21,3.805,118.75,"Denver, CO"
FUEL-031909,TRIP-020699,TRK-019,DRV-035,2025-12-20,8.21,4.157,34.13,"Amarillo, TX"
FUEL-031910,TRIP-020700,TRK-021,DRV-023,2025-07-20,9.52,4.035,38.41,"Plainview, TX"
FUEL-031911,TRIP-020701,TRK-008,DRV-025,2024-07-29,18.06,4.032,72.82,"Amarillo, TX"
FUEL-031912,TRIP-020702,TRK-030,DRV-039,2025-04-20,17.92,4.112,73.69,"Amarillo, TX"
FUEL-031913,TRIP-020703,TRK-038,DRV-033,2024-10-19,8.67,3.818,33.1,"Amarillo, TX"
FUEL-031914,TRIP-020704,TRK-001,DRV-016,2024-07-13,21.64,3.907,84.55,"Lubbock, TX"
FUEL-031915,TRIP-020704,TRK-001,DRV-016,2024-07-13,23.88,4.078,97.38,"Albuquerque, NM"
FUEL-031916,TRIP-020705,TRK-012,DRV-043,2024-12-30,22.28,3.933,87.63,"Lubbock, TX"
FUEL-031917,TRIP-020705,TRK-012,DRV-043,2024-12-30,16.83,3.939,66.29,"Albuquerque, NM"
FUEL-031918,TRIP-020706,TRK-020,DRV-013,2025-01-23,17.47,3.835,67.0,"Oklahoma City, OK"
FUEL-031919,TRIP-020706,TRK-020,DRV-013,2025-01-23,20.34,3.97,80.75,"Amarillo, TX"
FUEL-031920,TRIP-020707,TRK-027,DRV-032,2024-07-30,6.99,4.005,27.99,"Amarillo, TX"
FUEL-031921,TRIP-020708,TRK-024,DRV-015,2025-06-12,19.5,3.787,73.85,"Amarillo, TX"
FUEL-031922,TRIP-020709,TRK-028,DRV-025,2024-12-05,7.3,3.954,28.86,"Amarillo, TX"
FUEL-031923,TRIP-020710,TRK-001,DRV-001,2025-02-25,34.43,3.805,131.01,"Amarillo, TX"
FUEL-031924,TRIP-020710,TRK-001,DRV-001,2025-02-25,27.49,3.869,106.36,"Denver, CO"
FUEL-031925,TRIP-020711,TRK-032,DRV-026,2024-11-20,23.07,3.903,90.04,"Lubbock, TX"
FUEL-031926,TRIP-020711,TRK-032,DRV-026,2024-11-20,18.38,4.041,74.27,"Albuquerque, NM"
FUEL-031927,TRIP-020712,TRK-027,DRV-024,2026-03-25,6.75,4.175,28.18,"Amarillo, TX"
FUEL-031928,TRIP-020713,TRK-021,DRV-043,2025-09-30,8.86,3.86,34.2,"Plainview, TX"
FUEL-031929,TRIP-020714,TRK-028,DRV-017,2025-06-11,16.73,3.891,65.1,"Amarillo, TX"
FUEL-031930,TRIP-020714,TRK-028,DRV-017,2025-06-11,19.77,3.967,78.43,"Oklahoma City, OK"
FUEL-031931,TRIP-020715,TRK-029,DRV-004,2025-01-08,6.67,3.858,25.73,"Amarillo, TX"
FUEL-031932,TRIP-020716,TRK-032,DRV-052,2025-06-06,21.62,4.011,86.72,"Oklahoma City, OK"
FUEL-031933,TRIP-020716,TRK-032,DRV-052,2025-06-06,19.52,3.928,76.67,"Amarillo, TX"
FUEL-031934,TRIP-020717,TRK-024,DRV-031,2024-09-19,6.76,3.923,26.52,"Amarillo, TX"
FUEL-031935,TRIP-020718,TRK-038,DRV-034,2025-10-25,19.65,4.198,82.49,"Oklahoma City, OK"
FUEL-031936,TRIP-020718,TRK-038,DRV-034,2025-10-25,17.79,3.958,70.41,"Amarillo, TX"
FUEL-031937,TRIP-020719,TRK-012,DRV-011,2026-06-26,19.51,4.309,84.07,"Oklahoma City, OK"
FUEL-031938,TRIP-020719,TRK-012,DRV-011,2026-06-26,20.67,4.354,90.0,"Amarillo, TX"
FUEL-031939,TRIP-020720,TRK-036,DRV-006,2026-03-24,10.43,4.329,45.15,"Plainview, TX"
FUEL-031940,TRIP-020721,TRK-035,DRV-008,2025-06-27,9.32,3.888,36.24,"Plainview, TX"
FUEL-031941,TRIP-020722,TRK-007,DRV-012,2025-02-20,11.35,3.976,45.13,"Plainview, TX"
FUEL-031942,TRIP-020723,TRK-001,DRV-037,2024-09-01,9.38,3.968,37.22,"Plainview, TX"
FUEL-031943,TRIP-020724,TRK-014,DRV-026,2025-05-28,39.0,4.029,157.13,"Amarillo, TX"
FUEL-031944,TRIP-020724,TRK-014,DRV-026,2025-05-28,45.2,4.148,187.49,"Denver, CO"
FUEL-031945,TRIP-020725,TRK-036,DRV-006,2026-02-22,7.09,4.203,29.8,"Amarillo, TX"
FUEL-031946,TRIP-020726,TRK-010,DRV-016,2025-04-07,19.21,3.941,75.71,"Amarillo, TX"
FUEL-031947,TRIP-020727,TRK-037,DRV-012,2025-07-15,19.19,3.905,74.94,"Amarillo, TX"
FUEL-031948,TRIP-020727,TRK-037,DRV-012,2025-07-15,21.73,4.049,87.98,"Oklahoma City, OK"
FUEL-031949,TRIP-020728,TRK-013,DRV-043,2024-09-05,16.62,3.734,62.06,"Amarillo, TX"
FUEL-031950,TRIP-020729,TRK-031,DRV-024,2025-11-16,9.31,4.09,38.08,"Plainview, TX"
FUEL-031951,TRIP-020730,TRK-019,DRV-037,2026-02-27,25.82,4.179,107.9,"Amarillo, TX"
FUEL-031952,TRIP-020730,TRK-019,DRV-037,2026-02-27,32.53,4.317,140.43,"Denver, CO"
FUEL-031953,TRIP-020731,TRK-024,DRV-029,2024-11-10,8.4,3.985,33.47,"Plainview, TX"
FUEL-031954,TRIP-020732,TRK-026,DRV-026,2025-02-23,31.94,3.783,120.83,"Amarillo, TX"
FUEL-031955,TRIP-020732,TRK-026,DRV-026,2025-02-23,31.53,3.828,120.7,"Denver, CO"
FUEL-031956,TRIP-020733,TRK-016,DRV-036,2026-06-11,20.15,4.359,87.83,"Amarillo, TX"
FUEL-031957,TRIP-020734,TRK-010,DRV-023,2026-02-12,7.36,4.376,32.21,"Amarillo, TX"
FUEL-031958,TRIP-020735,TRK-022,DRV-037,2025-04-19,18.27,4.179,76.35,"Amarillo, TX"
FUEL-031959,TRIP-020735,TRK-022,DRV-037,2025-04-19,18.48,4.01,74.1,"Oklahoma City, OK"
FUEL-031960,TRIP-020736,TRK-017,DRV-026,2024-12-28,9.3,3.949,36.73,"Plainview, TX"
FUEL-031961,TRIP-020737,TRK-008,DRV-020,2025-05-14,18.95,3.961,75.06,"Oklahoma City, OK"
FUEL-031962,TRIP-020737,TRK-008,DRV-020,2025-05-14,20.74,3.965,82.23,"Amarillo, TX"
FUEL-031963,TRIP-020738,TRK-004,DRV-017,2026-03-02,7.76,4.227,32.8,"Amarillo, TX"
FUEL-031964,TRIP-020739,TRK-018,DRV-006,2026-05-14,16.5,4.254,70.19,"Amarillo, TX"
FUEL-031965,TRIP-020739,TRK-018,DRV-006,2026-05-14,20.29,4.147,84.14,"Oklahoma City, OK"
FUEL-031966,TRIP-020740,TRK-036,DRV-024,2025-09-02,9.1,4.102,37.33,"Plainview, TX"
FUEL-031967,TRIP-020741,TRK-008,DRV-020,2025-12-07,20.89,4.165,87.01,"Amarillo, TX"
FUEL-031968,TRIP-020741,TRK-008,DRV-020,2025-12-07,20.81,4.285,89.17,"Oklahoma City, OK"
FUEL-031969,TRIP-020742,TRK-020,DRV-006,2026-02-23,17.95,4.344,77.97,"Amarillo, TX"
FUEL-031970,TRIP-020742,TRK-020,DRV-006,2026-02-23,18.2,4.332,78.84,"Oklahoma City, OK"
FUEL-031971,TRIP-020743,TRK-035,DRV-012,2025-04-22,6.91,4.135,28.57,"Amarillo, TX"
FUEL-031972,TRIP-020744,TRK-026,DRV-049,2026-06-03,8.68,4.364,37.88,"Amarillo, TX"
FUEL-031973,TRIP-020745,TRK-027,DRV-027,2024-10-29,19.4,3.875,75.17,"Amarillo, TX"
FUEL-031974,TRIP-020746,TRK-010,DRV-029,2024-09-08,15.58,3.968,61.82,"Oklahoma City, OK"
FUEL-031975,TRIP-020746,TRK-010,DRV-029,2024-09-08,19.81,3.819,75.65,"Amarillo, TX"
FUEL-031976,TRIP-020747,TRK-024,DRV-043,2025-06-15,16.86,3.886,65.52,"Amarillo, TX"
FUEL-031977,TRIP-020748,TRK-030,DRV-012,2025-06-02,31.2,4.011,125.14,"Denver, CO"
FUEL-031978,TRIP-020748,TRK-030,DRV-012,2025-06-02,35.08,3.985,139.79,"Amarillo, TX"
FUEL-031979,TRIP-020749,TRK-015,DRV-007,2026-05-12,24.6,4.211,103.59,"Lubbock, TX"
FUEL-031980,TRIP-020749,TRK-015,DRV-007,2026-05-12,23.15,4.116,95.29,"Albuquerque, NM"
FUEL-031981,TRIP-020750,TRK-034,DRV-004,2025-02-24,29.6,3.831,113.4,"Amarillo, TX"
FUEL-031982,TRIP-020750,TRK-034,DRV-004,2025-02-24,32.17,3.982,128.1,"Denver, CO"
FUEL-031983,TRIP-020751,TRK-021,DRV-025,2025-06-27,20.74,3.95,81.92,"Amarillo, TX"
FUEL-031984,TRIP-020752,TRK-009,DRV-020,2024-07-30,26.03,3.936,102.45,"Lubbock, TX"
FUEL-031985,TRIP-020752,TRK-009,DRV-020,2024-07-30,25.24,3.924,99.04,"Albuquerque, NM"
FUEL-031986,TRIP-020753,TRK-038,DRV-007,2025-05-08,17.02,4.096,69.71,"Amarillo, TX"
FUEL-031987,TRIP-020754,TRK-029,DRV-051,2025-11-21,9.42,4.012,37.79,"Amarillo, TX"
FUEL-031988,TRIP-020755,TRK-020,DRV-049,2026-01-12,22.24,4.155,92.41,"Lubbock, TX"
FUEL-031989,TRIP-020755,TRK-020,DRV-049,2026-01-12,23.14,4.104,94.97,"Albuquerque, NM"
FUEL-031990,TRIP-020756,TRK-003,DRV-035,2025-08-25,8.03,4.079,32.75,"Amarillo, TX"
FUEL-031991,TRIP-020757,TRK-012,DRV-017,2025-04-04,16.15,4.02,64.92,"Amarillo, TX"
FUEL-031992,TRIP-020758,TRK-001,DRV-026,2025-09-06,37.35,3.997,149.29,"Denver, CO"
FUEL-031993,TRIP-020758,TRK-001,DRV-026,2025-09-06,27.75,3.878,107.61,"Amarillo, TX"
FUEL-031994,TRIP-020759,TRK-025,DRV-025,2025-06-21,28.08,3.989,112.01,"Amarillo, TX"
FUEL-031995,TRIP-020759,TRK-025,DRV-025,2025-06-21,35.73,3.947,141.03,"Denver, CO"
FUEL-031996,TRIP-020760,TRK-037,DRV-012,2025-01-07,17.23,3.973,68.45,"Amarillo, TX"
FUEL-031997,TRIP-020761,TRK-031,DRV-013,2024-10-18,8.55,3.709,31.71,"Plainview, TX"
FUEL-031998,TRIP-020762,TRK-004,DRV-002,2026-01-23,15.98,4.197,67.07,"Oklahoma City, OK"
FUEL-031999,TRIP-020762,TRK-004,DRV-002,2026-01-23,16.18,4.033,65.25,"Amarillo, TX"
FUEL-032000,TRIP-020763,TRK-038,DRV-012,2026-06-12,6.56,4.405,28.9,"Amarillo, TX"
FUEL-032001,TRIP-020764,TRK-013,DRV-020,2024-08-03,17.43,3.937,68.62,"Oklahoma City, OK"
FUEL-032002,TRIP-020764,TRK-013,DRV-020,2024-08-03,18.44,4.085,75.33,"Amarillo, TX"
FUEL-032003,TRIP-020765,TRK-014,DRV-037,2025-09-05,27.88,4.122,114.92,"Amarillo, TX"
FUEL-032004,TRIP-020765,TRK-014,DRV-037,2025-09-05,26.7,4.095,109.34,"Oklahoma City, OK"
FUEL-032005,TRIP-020766,TRK-016,DRV-032,2025-12-07,34.66,4.323,149.84,"Denver, CO"
FUEL-032006,TRIP-020766,TRK-016,DRV-032,2025-12-07,32.01,4.182,133.87,"Amarillo, TX"
FUEL-032007,TRIP-020767,TRK-003,DRV-023,2025-03-06,18.9,3.998,75.56,"Amarillo, TX"
FUEL-032008,TRIP-020767,TRK-003,DRV-023,2025-03-06,16.62,4.068,67.61,"Oklahoma City, OK"
FUEL-032009,TRIP-020768,TRK-027,DRV-026,2025-11-28,19.89,4.117,81.89,"Amarillo, TX"
FUEL-032010,TRIP-020769,TRK-022,DRV-016,2025-10-27,21.81,4.091,89.22,"Lubbock, TX"
FUEL-032011,TRIP-020769,TRK-022,DRV-016,2025-10-27,22.4,4.059,90.92,"Albuquerque, NM"
FUEL-032012,TRIP-020770,TRK-009,DRV-012,2025-07-25,8.2,3.842,31.5,"Amarillo, TX"
FUEL-032013,TRIP-020771,TRK-006,DRV-015,2025-11-21,19.43,4.04,78.5,"Amarillo, TX"
FUEL-032014,TRIP-020772,TRK-013,DRV-001,2025-06-17,17.48,3.928,68.66,"Amarillo, TX"
FUEL-032015,TRIP-020773,TRK-030,DRV-017,2026-06-14,35.5,4.133,146.72,"Denver, CO"
FUEL-032016,TRIP-020773,TRK-030,DRV-017,2026-06-14,37.97,4.26,161.75,"Amarillo, TX"
FUEL-032017,TRIP-020774,TRK-008,DRV-039,2026-05-03,16.15,4.156,67.12,"Amarillo, TX"
FUEL-032018,TRIP-020775,TRK-005,DRV-012,2025-10-05,26.61,4.055,107.9,"Amarillo, TX"
FUEL-032019,TRIP-020775,TRK-005,DRV-012,2025-10-05,29.72,3.929,116.77,"Denver, CO"
FUEL-032020,TRIP-020776,TRK-029,DRV-037,2025-01-19,16.52,4.072,67.27,"Amarillo, TX"
FUEL-032021,TRIP-020777,TRK-031,DRV-005,2026-01-06,32.63,4.033,131.6,"Denver, CO"
